"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,38501796,1,38582190
2020,38497692,1,38578163
2020,38497722,1,38578192
2020,38501868,1,38582260
2020,38497808,1,38582335
2020,38497984,1,38578445
2020,38502062,1,38582466
2020,38498108,1,38578571
2020,38498141,1,38578604
2020,38498163,1,38582560
2020,38498266,1,38578723
2020,38502232,1,38582639
2020,38498285,1,38578736
2020,38498306,1,38578756
2020,38498369,1,38582722
2020,38498428,1,38578888
2020,38502377,1,38578909
2020,38502399,1,38582801
2020,38498688,1,38579146
2020,38498812,1,38579274
2020,38498811,1,38583086
2020,38502786,1,38583194
2020,38502789,1,38583201
2020,38499028,1,38579479
2020,38500063,1,38580459
2020,38500040,1,38575830
2020,38495416,1,38575872
2020,38500085,1,38575873
2020,38495503,1,38580562
2020,38496004,1,38576466
2020,38500523,1,38576470
2020,38500574,1,38580975
2020,38496151,1,38576607
2020,38500827,1,38576873
2020,38500903,1,38581305
2020,38496641,1,38577103
2020,38496746,1,38577216
2020,38496757,1,38581518
2020,38496759,1,38581520
2020,38501130,1,38581513
2020,38496760,1,38577232
2020,38496761,1,38577233
2020,38496815,1,38577287
2020,38501239,1,38577389
2020,38496959,1,38577432
2020,38497035,1,38577508
2020,38497111,1,38577585
2020,38501416,1,38581801
2020,38497161,1,38577631
2020,38501458,1,38581847
2020,38497220,1,38577694
2020,38497240,1,38577718
2020,38497253,1,38577732
2020,38497260,1,38577738
2020,38497261,1,38577740
2020,38497409,1,38581997
2020,38501637,1,38582037
2020,38497448,1,38577912
2020,38497436,1,38582024
2020,38497512,1,38577965
2020,38497588,1,38582145
2020,38497636,1,38578099
2020,38497637,1,38578101
2020,38497635,1,38578100
2020,38497638,1,38582181
2020,38497629,1,38578093
2020,38497631,1,38578095
2020,38501783,1,38578102
2020,38501793,1,38578112
2020,38501808,1,38578124
2020,38501827,1,38582219
2020,38497729,1,38578198
2020,38501934,1,38578275
2020,38497832,1,38578294
2020,38498030,1,38578490
2020,38498119,1,38578582
2020,38502295,2,38582701
2020,38498351,1,38578807
2020,38502403,1,38582803
2020,38502438,1,38582837
2020,38502443,1,38582843
2020,38498864,1,38583126
2020,38502766,1,38583168
2020,38502783,1,38579431
2020,38498979,1,38579434
2020,38498981,1,38579435
2020,38498973,1,38583193
2020,38499012,1,38579465
2020,38499014,1,38579466
2020,38502804,1,38579475
2020,38502846,1,38579521
2020,38502858,1,38579532
2020,38499071,1,38579533
2020,38499084,1,38579547
2020,38502890,1,38583292
2020,38502899,1,38583300
2020,38502910,1,38583308
2020,38502909,1,38583307
2020,38499137,1,38579606
2020,38499147,1,38579613
2020,38502942,1,38579633
2020,38502943,1,38579636
2020,38499182,1,38583356
2020,38499181,1,38579646
2020,38499630,1,38580052
2020,38494902,1,38575329
2020,38499635,1,38580060
2020,38499636,1,38580061
2020,38499859,1,38580273
2020,38495203,1,38575639
2020,38495254,1,38580330
2020,38495274,1,38575713
2020,38495291,1,38575738
2020,38495343,1,38575802
2020,38500084,1,38580480
2020,38495521,1,38575974
2020,38495562,1,38576026
2020,38495621,1,38576093
2020,38495747,1,38580744
2020,38500366,1,38580757
2020,38500473,1,38580873
2020,38500569,1,38576534
2020,38496156,1,38576613
2020,38500631,1,38581038
2020,38500623,1,38581028
2020,38496259,1,38576708
2020,38500761,1,38581172
2020,38500973,1,38581372
2020,38496594,1,38577054
2020,38496621,1,38577085
2020,38496648,1,38577110
2020,38501038,1,38581436
2020,38501162,3,38577278
2020,38501222,1,38577362
2020,38501335,1,38577511
2020,38497054,1,38577527
2020,38497072,1,38577542
2020,38501367,1,38581761
2020,38497191,1,38581852
2020,38501581,1,38577852
2020,38497427,1,38582019
2020,38497562,1,38578017
2020,38497932,1,38578392
2020,38498061,1,38578523
2020,38498109,1,38578568
2020,38502130,1,38578587
2020,38498284,1,38578737
2020,38502286,1,38578785
2020,38498544,1,38582848
2020,38498629,1,38579091
2020,38498687,1,38582969
2020,38498902,1,38579358
2020,38498905,1,38583151
2020,38502830,1,38579503
2020,38499060,1,38579516
2020,38502840,1,38583249
2020,38502843,1,38583250
2020,38502844,1,38583251
2020,38502842,1,38579520
2020,38499088,1,38579551
2020,38502898,1,38583298
2020,38502916,1,38583313
2020,40194815,1,40520983
2020,40199900,1,40525338
2020,40199898,1,40525336
2020,38502069,1,38582473
2020,38498033,1,38578493
2020,38502078,1,38578495
2020,38498025,1,38582477
2020,38498026,1,38578484
2020,38502072,1,38578483
2020,38498008,1,38578471
2020,38498029,1,38578487
2020,38502080,1,38578499
2020,38502082,1,38578500
2020,38502079,1,38582480
2020,38498027,3,38578486
2020,38498049,1,38578513
2020,38498043,1,38578497
2020,38502087,3,38582489
2020,38498053,1,38578511
2020,38498057,1,38578520
2020,38498060,1,38578521
2020,38502091,1,38578525
2020,38498062,1,38582493
2020,38498059,1,38582492
2020,38498064,1,38578530
2020,38502096,1,38582497
2020,38498063,1,38578527
2020,38498072,3,38578536
2020,38498071,7,38582499
2020,38498069,1,38578533
2020,38502097,1,38582498
2020,38498081,1,38578545
2020,38498082,1,38578547
2020,38498086,1,38578550
2020,38502094,1,38578524
2020,38498088,1,38582509
2020,38498079,1,38582496
2020,38502110,1,38578553
2020,38498092,1,38582512
2020,38498090,1,38578554
2020,38498077,1,38578542
2020,38498078,1,38582502
2020,38502104,1,38578546
2020,38502112,1,38582513
2020,38502113,1,38582514
2020,38498094,1,38578557
2020,38498085,3,38578549
2020,38498095,1,38582515
2020,38502101,1,38578541
2020,38498075,1,38582501
2020,38498074,1,38578539
2020,38498093,1,38578556
2020,38498098,1,38578559
2020,38498096,1,38582516
2020,38498102,1,38578563
2020,38498101,1,38582520
2020,38498091,1,38578555
2020,38498099,1,38582519
2020,38498105,1,38578566
2020,38502116,2,38578562
2020,38498112,1,38578575
2020,38498113,3,38578576
2020,38502123,1,38578573
2020,38502120,1,38582522
2020,38502125,1,38582526
2020,38502126,1,38582527
2020,38498115,1,38582529
2020,38498123,1,38578585
2020,38502129,1,38578586
2020,38498100,2,38578561
2020,38502127,1,38582528
2020,38498120,1,38578583
2020,38498118,1,38578580
2020,38498116,1,38578578
2020,38502131,1,38578589
2020,38498126,1,38582531
2020,38502134,1,38582534
2020,38502135,1,38582535
2020,38498142,1,38578605
2020,38498139,1,38582541
2020,38498137,1,38578599
2020,38498134,1,38578598
2020,38498138,1,38578601
2020,38502138,1,38578597
2020,38502141,1,38582543
2020,38498149,1,38582546
2020,38498140,1,38582540
2020,38502142,1,38582544
2020,38498144,1,38578607
2020,38498151,1,38582549
2020,38502147,1,38578614
2020,38498153,1,38578610
2020,38498154,1,38582551
2020,38498148,1,38578609
2020,38502140,1,38578603
2020,38498152,1,38578613
2020,38498155,1,38582547
2020,38498158,1,38578615
2020,38498156,1,38582554
2020,38502143,1,38582545
2020,38498166,1,38578624
2020,38498165,1,38578622
2020,38498168,1,38578627
2020,38498164,1,38578620
2020,38502153,1,38578623
2020,38502157,1,38582568
2020,38498171,1,38578626
2020,38502156,3,38582563
2020,38498172,1,38582565
2020,38498180,1,38582571
2020,38498185,1,38578633
2020,38502159,1,38582573
2020,38498183,1,38582575
2020,38502165,1,38578638
2020,38498193,1,38582580
2020,38502164,1,38578636
2020,38502173,1,38578647
2020,38502172,1,38578646
2020,38498190,1,38578640
2020,38498189,1,38578639
2020,38502171,1,38578645
2020,38498196,1,38578649
2020,38498197,1,38578650
2020,38498199,1,38578652
2020,38502175,1,38582586
2020,38498198,1,38582585
2020,38500110,1,38580507
2020,38495465,1,38580520
2020,38500131,1,38580531
2020,38500123,1,38580519
2020,38495462,1,38575918
2020,38495468,1,38580530
2020,38495476,1,38580535
2020,38495474,1,38575928
2020,38495470,1,38575927
2020,38500143,1,38575939
2020,38500133,1,38575933
2020,38495458,3,38575915
2020,38500126,4,38575922
2020,38495458,23,38575919
2020,38500126,3,38580521
2020,38495484,1,38580540
2020,38500145,1,38580546
2020,38495478,1,38580533
2020,38495483,1,38580539
2020,38500137,1,38580538
2020,38495485,1,38575941
2020,38500144,1,38580545
2020,38500148,7,38575943
2020,38495488,1,38575942
2020,38500136,1,38575936
2020,38500140,1,38580541
2020,38495496,1,38575948
2020,38500146,1,38580547
2020,38500155,1,38575952
2020,38495492,1,38580553
2020,38495500,1,38575953
2020,38500160,1,38580564
2020,38500152,1,38580554
2020,38495494,1,38575949
2020,38495493,1,38580552
2020,38500162,1,38580566
2020,40362221,1,40680034
2020,40362262,1,40678107
2020,40362280,1,40680087
2020,40357709,1,40678131
2020,40357844,1,40678262
2020,40362441,1,40678378
2020,40358093,1,40678533
2020,40362550,7,40680336
2020,40358095,1,40678536
2020,40358128,1,40678569
2020,40358141,1,40678581
2020,40358157,1,40678598
2020,40358166,1,40678607
2020,40362620,1,40680406
2020,40197826,1,40523996
2020,40203292,1,40528751
2020,40203067,6,40523883
2020,40197959,1,40528756
2020,40203296,1,40528754
2020,40534912,1,40867054
2020,40533838,2,40864596
2020,40533872,1,40864624
2020,40533871,1,40867111
2020,40533896,1,40864651
2020,40533911,1,40867166
2020,40533923,1,40864670
2020,40533929,1,40867186
2020,40535038,1,40867194
2020,40535053,1,40867208
2020,40533964,1,40864715
2020,40533969,1,40864717
2020,40533965,1,40867222
2020,40534007,1,40864753
2020,40535118,1,40867277
2020,40535117,1,40867276
2020,40534024,1,40864771
2020,40534027,1,40864777
2020,40534120,3,40864863
2020,40534122,1,40864865
2020,40534132,1,40864880
2020,40534135,1,40864882
2020,40534165,1,40867437
2020,40535278,1,40864912
2020,40534174,1,40864921
2020,40535304,1,40867467
2020,38499537,1,38579964
2020,38494770,1,38575195
2020,38494769,1,38575196
2020,38494775,1,38579966
2020,38494773,1,38579965
2020,38494777,1,38575202
2020,38499539,1,38575199
2020,38494772,1,38575198
2020,38494778,1,38575204
2020,38499542,1,38575205
2020,38494779,1,38575206
2020,38494781,1,38575209
2020,38499545,1,38575210
2020,38494783,1,38575212
2020,38494788,1,38575215
2020,38499549,4,38579975
2020,38499553,1,38575218
2020,38494790,1,38579977
2020,38494795,1,38579981
2020,38494789,1,38575217
2020,38494794,1,38575222
2020,38499554,3,38575220
2020,38494797,1,38575225
2020,38494802,1,38579985
2020,38499559,1,38579984
2020,38499566,1,38579991
2020,38499561,1,38579986
2020,38499565,1,38579990
2020,38494806,1,38575233
2020,38494807,1,38575234
2020,38494812,1,38575241
2020,38499576,1,38575249
2020,38494818,1,38575246
2020,38494817,1,38579995
2020,38499583,1,38575259
2020,38499579,1,38575254
2020,38494834,1,38575262
2020,38499584,1,38580008
2020,38494833,7,38580009
2020,38494836,1,38575263
2020,38494830,1,38580005
2020,38499581,1,38575256
2020,38494837,1,38575267
2020,38499592,1,38575272
2020,38494844,1,38575274
2020,38499589,1,38580013
2020,38499594,1,38580016
2020,38494846,1,38580018
2020,38494847,1,38580019
2020,38494848,1,38575275
2020,38494851,1,38575276
2020,38494853,7,38580023
2020,38494855,1,38575280
2020,38499596,1,38580024
2020,38494856,1,38575279
2020,38499597,1,38575283
2020,38499600,1,38575285
2020,38494860,1,38580027
2020,38499602,1,38580029
2020,38494861,1,38575286
2020,38494863,1,38580030
2020,38494864,1,38580031
2020,38494867,1,38575292
2020,38499608,1,38575296
2020,38499610,1,38575300
2020,38494882,1,38575308
2020,38494883,1,38575309
2020,38494878,1,38575301
2020,38494879,1,38575305
2020,38499615,1,38575312
2020,38494875,1,38575297
2020,38499620,1,38575314
2020,38499618,1,38580045
2020,38494889,1,38575317
2020,38499623,1,38580046
2020,38494890,1,38580047
2020,38499625,1,38575321
2020,38499632,1,38580055
2020,38499634,1,38580058
2020,38494900,1,38580059
2020,38494903,1,38575330
2020,38494904,1,38575331
2020,38499637,1,38580062
2020,38499639,1,38580065
2020,38494906,1,38575332
2020,38499638,1,38580064
2020,38499640,1,38575334
2020,38494923,1,38580073
2020,38494928,1,38580078
2020,38499656,1,38575358
2020,38499655,1,38580082
2020,38499658,1,38575361
2020,38494936,1,38575360
2020,38499686,1,38575395
2020,38499695,1,38580126
2020,38494968,1,38575392
2020,38499694,1,38580124
2020,38494982,1,38575400
2020,38499703,1,38580133
2020,38494984,1,38580123
2020,38499700,1,38580131
2020,38494995,1,38575418
2020,38494996,1,38575417
2020,38494997,1,38575419
2020,38499705,1,38575420
2020,38495001,1,38580137
2020,38495015,1,38575437
2020,38495010,1,38575431
2020,38499714,1,38575428
2020,38495005,1,38575427
2020,38495003,1,38575426
2020,38495023,1,38575445
2020,38495013,1,38575438
2020,38499717,1,38575432
2020,38495009,1,38580145
2020,38495008,1,38575429
2020,38499726,3,38575458
2020,38499726,2,38580166
2020,38499727,1,38580168
2020,38495047,1,38580173
2020,38495052,1,38580175
2020,38499736,1,38575466
2020,38499552,1,38575213
2020,38494796,1,38575224
2020,38494823,1,38575251
2020,38494865,1,38580032
2020,38494786,1,38575214
2020,38494877,1,38575304
2020,38495054,1,38580178
2020,38499786,3,38575534
2020,38499881,1,38575652
2020,38499569,1,38579993
2020,38499591,1,38575271
2020,38494866,1,38575291
2020,38499593,1,38580015
2020,38494862,1,38575287
2020,38499627,1,38580051
2020,38499626,1,38580050
2020,38494937,1,38580086
2020,38495053,1,38580177
2020,38495057,1,38580179
2020,38495042,1,38580164
2020,38495061,1,38580181
2020,38495058,7,38575468
2020,38495070,1,38575480
2020,38499746,1,38580187
2020,38499747,1,38575476
2020,38495082,1,38575496
2020,38499759,1,38575495
2020,38499782,1,38575527
2020,38495107,1,38575530
2020,38495109,1,38575531
2020,38499793,1,38580222
2020,38495114,1,38575539
2020,38499788,1,38580215
2020,38499797,1,38580223
2020,38495118,1,38575546
2020,38499798,1,38575547
2020,38499802,1,38575545
2020,38499804,1,38580226
2020,38499800,1,38575544
2020,38495122,1,38575553
2020,38495116,1,38575543
2020,38499808,1,38575561
2020,38499811,1,38575563
2020,38495143,1,38575575
2020,38495140,1,38575565
2020,38495142,1,38575576
2020,38499821,1,38580240
2020,38495146,1,38575581
2020,38499823,1,38580242
2020,38499834,1,38580258
2020,38495164,1,38580255
2020,38495157,3,38575590
2020,38495189,1,38575613
2020,38499853,3,38580275
2020,38495196,1,38575628
2020,38499861,3,38575627
2020,38495192,3,38575629
2020,38499860,3,38580279
2020,38499866,1,38575638
2020,38495206,1,38575641
2020,38499875,3,38580294
2020,38499871,1,38575642
2020,38495201,1,38580284
2020,38499874,1,38580295
2020,38495218,1,38580302
2020,38495215,1,38580298
2020,38495214,1,38575648
2020,38495216,1,38575649
2020,38495224,1,38575657
2020,38495221,1,38575654
2020,38495223,1,38575655
2020,38499880,1,38580300
2020,38499886,1,38580305
2020,38495232,1,38575666
2020,38495233,1,38575667
2020,38495229,1,38575662
2020,38495230,1,38575663
2020,38499888,1,38580299
2020,38495226,1,38575659
2020,38495244,1,38575677
2020,38495242,1,38580317
2020,38495240,1,38575673
2020,38494814,1,38575242
2020,38494840,1,38575270
2020,38499662,1,38575367
2020,38499692,22,38580120
2020,38499689,22,38575398
2020,38495025,1,38575446
2020,38495115,1,38575540
2020,38499819,1,38580238
2020,38495210,1,38575644
2020,38499933,1,38575703
2020,38495385,1,38575839
2020,38495417,1,38575874
2020,38495505,1,38575958
2020,38495525,3,38575983
2020,38500191,1,38580591
2020,38495667,3,38580678
2020,38500301,1,38580684
2020,38495719,1,38580715
2020,38495717,1,38580712
2020,38495718,1,38576192
2020,38500356,1,38580745
2020,38500397,1,38576276
2020,38495854,1,38576320
2020,38495883,1,38576345
2020,38495885,1,38580834
2020,38495882,1,38576342
2020,38495880,1,38576340
2020,38495884,1,38576346
2020,38495881,1,38576341
2020,38500487,1,38580889
2020,38500526,3,38576474
2020,38500553,1,38580954
2020,38496166,1,38576621
2020,38496258,1,38576705
2020,38500799,1,38576834
2020,38496392,1,38576853
2020,38500910,1,38576959
2020,38496549,1,38581361
2020,38496561,1,38577017
2020,38501030,1,38577094
2020,38496654,1,38581443
2020,38501061,1,38581451
2020,38496749,1,38577222
2020,38501150,1,38577263
2020,38501157,3,38577271
2020,38501158,1,38581549
2020,38496806,1,38577274
2020,38496804,1,38581548
2020,38496805,1,38581550
2020,38496807,1,38577275
2020,38501161,1,38581552
2020,38501160,1,38581551
2020,38496808,1,38577276
2020,38501163,1,38577279
2020,38496810,1,38581554
2020,38501165,1,38577281
2020,38496822,1,38577291
2020,38501172,1,38581561
2020,38501177,1,38577302
2020,38496835,1,38577305
2020,38496837,1,38581571
2020,38501178,1,38577306
2020,38501179,1,38581568
2020,38496839,1,38577312
2020,38496843,1,38581577
2020,38496842,1,38577315
2020,38501186,1,38581574
2020,38501187,1,38577314
2020,38501189,1,38581576
2020,38496846,7,38577317
2020,38501190,1,38581579
2020,38501194,1,38581582
2020,38496855,3,38581583
2020,38496853,1,38577325
2020,38496856,1,38581587
2020,38496857,1,38577327
2020,38501198,1,38577328
2020,38496860,1,38577331
2020,38496863,8,38577332
2020,38496868,1,38581593
2020,38496867,1,38581591
2020,38496865,1,38581590
2020,38501203,1,38577337
2020,38496871,1,38577341
2020,38496873,3,38577344
2020,38496877,3,38577347
2020,38496875,1,38577345
2020,38496876,1,38577346
2020,38501214,1,38577351
2020,38496884,1,38581604
2020,38501216,3,38581603
2020,38501220,7,38577354
2020,38496888,1,38581608
2020,38501224,1,38577366
2020,38501219,7,38577360
2020,38501225,1,38577365
2020,38496891,1,38577369
2020,38496895,1,38577371
2020,38496894,1,38581610
2020,38501229,1,38577374
2020,38501228,1,38577372
2020,38496890,1,38577368
2020,38496896,8,38577373
2020,38496897,1,38577376
2020,38496906,1,38577384
2020,38501234,1,38581615
2020,38496907,1,38577385
2020,38496913,1,38577392
2020,38501233,1,38577378
2020,38496915,1,38577394
2020,38501241,1,38577395
2020,38496918,1,38577401
2020,38496910,1,38577387
2020,38496923,1,38581624
2020,38501243,1,38577398
2020,38501238,1,38577390
2020,38501254,1,38577410
2020,38496920,1,38577402
2020,38501247,1,38577397
2020,38501250,1,38581629
2020,38496921,1,38581625
2020,38496931,1,38577411
2020,38496933,1,38581638
2020,38496922,1,38577406
2020,38501240,1,38577393
2020,38496938,1,38581641
2020,38494782,1,38575211
2020,38499582,1,38580006
2020,38499601,1,38580028
2020,38499603,1,38575288
2020,38494874,3,38580037
2020,38499631,1,38580053
2020,38495059,7,38575470
2020,38499750,1,38575478
2020,38499753,1,38575488
2020,38495178,1,38575610
2020,38499882,1,38580306
2020,38495237,1,38580309
2020,38499947,1,38575714
2020,38499948,5,38580362
2020,38499986,1,38580391
2020,38495304,1,38580385
2020,38500018,1,38580411
2020,38500023,1,38580416
2020,38500060,1,38580458
2020,38500055,1,38575845
2020,38495413,1,38575869
2020,38495412,1,38575868
2020,38500128,2,38580526
2020,38500134,1,38580532
2020,38500161,1,38575957
2020,38500189,1,38580590
2020,38495563,1,38576029
2020,38495601,1,38576072
2020,38495677,1,38576150
2020,38495682,2,38580687
2020,38495682,8,38580686
2020,38500362,1,38580752
2020,38500416,1,38580809
2020,38495886,1,38576347
2020,40357649,1,40680020
2020,40357689,1,40680065
2020,40362268,1,40680083
2020,40362285,1,40678128
2020,40362292,1,40680094
2020,40357720,1,40678144
2020,40362321,1,40680131
2020,40357778,1,40678198
2020,40362322,1,40680132
2020,40357774,2,40678190
2020,40357795,1,40680148
2020,40362346,1,40678216
2020,40357802,1,40678218
2020,40362347,1,40680157
2020,40357814,1,40678227
2020,40362355,1,40678235
2020,40362361,1,40678243
2020,40362365,1,40678251
2020,40357842,1,40680177
2020,40357845,1,40680179
2020,40362375,1,40680182
2020,40357851,1,40680186
2020,40357856,1,40680190
2020,40357864,1,40678284
2020,40362392,1,40678285
2020,40357872,1,40678292
2020,40357898,1,40680207
2020,40357902,1,40678322
2020,40357901,1,40678321
2020,40362406,1,40680212
2020,40362407,1,40680214
2020,40357929,1,40678344
2020,40362453,1,40678393
2020,40357964,1,40680254
2020,40357963,1,40680251
2020,40357988,1,40680263
2020,40357989,1,40678411
2020,40362470,1,40678432
2020,40358005,1,40678433
2020,40358014,1,40678445
2020,40358019,1,40680280
2020,40362491,1,40680288
2020,40358040,1,40678476
2020,40358041,1,40678477
2020,40362503,1,40678478
2020,40358060,1,40678497
2020,40362518,1,40680303
2020,40362528,1,40680316
2020,40362543,1,40680329
2020,40358082,1,40678521
2020,40358081,3,40680330
2020,40358100,1,40678543
2020,40362548,1,40678531
2020,40362567,1,40678553
2020,40362563,1,40680347
2020,40362577,22,40678564
2020,40358134,1,40678576
2020,40358138,1,40678579
2020,40358136,1,40678577
2020,38494804,1,38575231
2020,38499563,1,38579988
2020,38495034,1,38575452
2020,38495120,1,38575549
2020,38499891,1,38575668
2020,38499892,1,38575672
2020,38495249,1,38580322
2020,38499899,1,38575679
2020,38495251,1,38575683
2020,38495250,1,38580326
2020,38499910,1,38580332
2020,38499918,1,38580339
2020,38499926,1,38580344
2020,38499914,3,38575689
2020,38499909,3,38580333
2020,38499913,1,38580336
2020,38495258,1,38580343
2020,38499925,1,38580347
2020,38499919,1,38580340
2020,38499920,1,38580341
2020,38499916,1,38580338
2020,38499923,1,38580342
2020,38499907,1,38580325
2020,38495259,1,38580328
2020,38499924,1,38580346
2020,38495263,1,38575702
2020,38495255,1,38575687
2020,38495264,1,38575704
2020,38499932,1,38575701
2020,38499939,1,38580353
2020,38499940,1,38575705
2020,38495269,1,38580354
2020,38499934,1,38575696
2020,38499938,1,38580351
2020,38495270,1,38575709
2020,38495267,1,38575707
2020,38499946,1,38580357
2020,38499943,1,38580356
2020,38495279,1,38575717
2020,38495280,1,38575719
2020,38499957,1,38575727
2020,38499953,1,38580367
2020,38495287,1,38575728
2020,38495289,1,38575730
2020,38499963,1,38580371
2020,38499956,1,38580369
2020,38499964,7,38575735
2020,38499961,1,38575733
2020,38495290,1,38580372
2020,38499962,1,38580374
2020,38499958,1,38580370
2020,38495296,1,38580378
2020,38499968,1,38575740
2020,38499976,1,38575747
2020,38495302,1,38575745
2020,38499555,1,38579978
2020,38494857,1,38580025
2020,38494971,1,38575393
2020,38499845,1,38575609
2020,38499862,1,38575631
2020,38500014,1,38575804
2020,38500050,1,38580448
2020,38500087,1,38580483
2020,38495482,1,38575938
2020,38500175,1,38580576
2020,38500193,1,38576001
2020,38495673,1,38576146
2020,38495674,1,38580683
2020,38495938,1,38580868
2020,38495997,3,38576460
2020,38500754,1,38581167
2020,38500862,1,38581259
2020,38500880,1,38581280
2020,38500896,1,38581300
2020,38496500,1,38576958
2020,38496511,1,38576966
2020,38500933,1,38581341
2020,38500938,1,38576984
2020,38500989,1,38581389
2020,38496706,1,38581464
2020,38496935,1,38577415
2020,38496929,1,38581633
2020,38496934,1,38581639
2020,38501245,1,38577404
2020,38501258,1,38581643
2020,38496943,1,38577418
2020,38496930,1,38581634
2020,38501257,1,38581637
2020,38496939,1,38577414
2020,38496932,1,38577413
2020,38496946,1,38577422
2020,38501263,1,38577426
2020,38501262,1,38577424
2020,38501265,1,38577428
2020,38501264,1,38581646
2020,38496951,1,38581648
2020,38501266,1,38581650
2020,38496952,7,38577429
2020,38501267,2,38581651
2020,38496953,1,38581649
2020,38501269,1,38577433
2020,38496957,3,38581653
2020,38496960,1,38577434
2020,38501272,1,38577436
2020,38496967,1,38581660
2020,38501277,1,38581663
2020,38496973,1,38577447
2020,38496974,1,38577451
2020,38501285,7,38577454
2020,38501286,1,38581670
2020,38501290,1,38581673
2020,38496978,1,38577456
2020,38496980,3,38577458
2020,38496985,3,38577463
2020,38496993,1,38577470
2020,38496995,1,38581685
2020,38497002,3,38577476
2020,38501305,1,38577479
2020,38497003,1,38577477
2020,38497005,1,38577480
2020,38501307,1,38581694
2020,38497009,1,38581696
2020,38501309,1,38581697
2020,38497007,1,38577481
2020,38497008,1,38581693
2020,38497013,1,38581699
2020,38497019,1,38577492
2020,38497020,1,38577491
2020,38497023,1,38581706
2020,38501315,1,38581700
2020,38497025,1,38581707
2020,38501319,1,38577496
2020,38501321,1,38577497
2020,38501320,1,38581709
2020,38501317,3,38577493
2020,38501318,3,38581708
2020,38497026,3,38581710
2020,38497021,1,38577489
2020,38497022,1,38581705
2020,38497029,1,38577500
2020,38501322,1,38577498
2020,38501328,1,38577505
2020,38497033,1,38581716
2020,38501326,1,38581715
2020,38501330,3,38577510
2020,38501333,1,38581722
2020,38497044,1,38577516
2020,38497036,1,38577506
2020,38501331,1,38577509
2020,38497039,1,38581721
2020,38497046,1,38577518
2020,38497038,1,38581720
2020,38501340,1,38581728
2020,38501341,1,38577521
2020,38497051,1,38577525
2020,38497058,1,38581735
2020,38497048,1,38577520
2020,38497053,1,38581730
2020,38501347,1,38581738
2020,38501348,1,38581739
2020,38501349,1,38581737
2020,38497061,1,38577532
2020,38497037,1,38581719
2020,38497056,1,38577524
2020,38497050,1,38581729
2020,38501336,1,38581725
2020,38497045,1,38581726
2020,38501339,1,38581727
2020,38497063,1,38577533
2020,38497059,1,38577529
2020,38497076,1,38577545
2020,38497065,1,38577537
2020,38497064,1,38577536
2020,38501323,1,38581712
2020,38497027,1,38581711
2020,38497070,1,38581742
2020,38497071,1,38577541
2020,38501357,7,38577543
2020,38497068,1,38581746
2020,38497078,1,38581750
2020,38501360,1,38581754
2020,38501352,1,38577535
2020,38501368,1,38581762
2020,38501356,1,38581748
2020,38501363,1,38581759
2020,38497092,1,38581770
2020,38501370,1,38581763
2020,38501374,1,38581766
2020,38497090,1,38581768
2020,38497089,1,38581757
2020,38501376,1,38577559
2020,38501380,1,38577560
2020,38497093,7,38577564
2020,38501383,1,38577566
2020,38497101,1,38581777
2020,38497099,1,38577571
2020,38501377,1,38577561
2020,38501369,1,38581760
2020,38501391,1,38577574
2020,38501395,1,38577577
2020,38501394,1,38577579
2020,38497103,1,38577576
2020,38497110,1,38581783
2020,38497109,1,38577584
2020,38497105,1,38577582
2020,38497104,1,38577581
2020,38501390,1,38581778
2020,38497107,1,38581780
2020,38501386,1,38577568
2020,38501398,1,38581784
2020,38497113,1,38577587
2020,38497108,1,38581781
2020,38501399,1,38581785
2020,38497115,1,38577588
2020,38497114,1,38581786
2020,38497117,1,38581790
2020,38501400,1,38581787
2020,38501405,1,38577592
2020,38497119,8,38577591
2020,38497120,1,38581794
2020,38497121,3,38577594
2020,38497122,1,38577596
2020,38501408,1,38577597
2020,38497123,1,38577595
2020,38501412,1,38581796
2020,38497125,1,38577599
2020,38497124,1,38577598
2020,38501410,3,38577601
2020,38497126,7,38577600
2020,38501411,1,38577602
2020,38494774,1,38575200
2020,38499616,1,38580042
2020,38499740,1,38580182
2020,38499869,1,38580289
2020,38500037,1,38580437
2020,38495421,1,38575877
2020,38495520,1,38580578
2020,38495598,1,38576063
2020,38495973,1,38576432
2020,38500525,1,38580921
2020,38496254,1,38576701
2020,38500810,1,38581211
2020,38496556,3,38577012
2020,38501113,1,38581503
2020,38501154,1,38581547
2020,38496925,1,38577409
2020,38496924,1,38577407
2020,38501371,1,38581764
2020,38497128,1,38577604
2020,38497133,1,38577610
2020,38501417,1,38577607
2020,38501419,1,38581803
2020,38497138,1,38581806
2020,38501422,1,38581807
2020,38497146,1,38581813
2020,38501431,1,38581817
2020,38501430,1,38581816
2020,38501433,1,38581820
2020,38497155,1,38577628
2020,38497154,1,38581821
2020,38497156,1,38581823
2020,38501435,1,38581822
2020,38497152,1,38577626
2020,38497160,1,38577630
2020,38501439,1,38581831
2020,38501440,1,38581832
2020,38497168,1,38581834
2020,38501441,1,38577634
2020,38497167,1,38577635
2020,38497169,1,38577638
2020,38497170,1,38577639
2020,38497176,4,38577647
2020,38501449,1,38577643
2020,38497173,1,38581838
2020,38501455,1,38577652
2020,38501452,1,38581842
2020,38501462,1,38577659
2020,38501461,1,38577658
2020,38501463,1,38577661
2020,38497197,1,38577669
