"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,147603304,3
2020,147603304,8
2020,147603320,4
2020,147607975,5
2020,147607978,3
2020,147607989,4
2020,147607993,4
2020,147608003,4
2020,147608034,4
2020,147608052,4
2020,147603397,5
2020,147603415,5
2020,147608065,4
2020,147608114,3
2020,147603479,4
2020,147608161,5
2020,147608164,4
2020,147603515,4
2020,147608172,5
2020,147608173,5
2020,147608195,4
2020,147603544,4
2020,147608213,4
2020,147608212,3
2020,147608243,5
2020,143935296,5
2020,143935305,5
2020,143938483,4
2020,143935932,4
2020,143938689,5
2020,143936021,5
2020,143936072,5
2020,143938776,3
2020,143937792,5
2020,143937793,5
2020,143940695,5
2020,143943232,5
2020,143943331,5
2020,143943564,5
2020,143941122,5
2020,143943841,5
2020,143943916,4
2020,143941965,4
2020,143945386,4
2020,143945486,5
2020,143945703,5
2020,143945929,5
2020,143946345,5
2020,143947575,3
2020,143947592,4
2020,143949903,4
2020,143950277,4
2020,143950375,2
2020,143950375,6
2020,143953353,5
2020,143950517,4
2020,143950549,5
2020,143953666,4
2020,143953801,5
2020,143951138,4
2020,143951185,5
2020,143954274,5
2020,143954322,5
2020,143951504,4
2020,143952337,5
2020,143955718,5
2020,143952656,5
2020,143952885,3
2020,143952885,6
2020,143320195,4
2020,143320368,5
2020,143315680,5
2020,143320465,4
2020,143320494,5
2020,143320756,5
2020,143320892,4
2020,143320933,4
2020,143320952,4
2020,143321238,5
2020,143321234,5
2020,143321280,5
2020,143321373,3
2020,143321448,3
2020,143321767,4
2020,143321887,4
2020,143322001,5
2020,143322587,5
2020,143322608,5
2020,143317527,5
2020,143323140,5
2020,143323288,4
2020,143317853,5
2020,143323667,5
2020,143323778,5
2020,143328286,4
2020,143328650,5
2020,143325249,4
2020,143325253,4
2020,143329076,6
2020,143329125,5
2020,143325352,5
2020,143329159,5
2020,143329208,4
2020,143325486,2
2020,143325559,5
2020,143325574,4
2020,143329520,5
2020,143329609,4
2020,143326772,5
2020,143330313,5
2020,143327271,4
2020,143327886,4
2020,142783099,5
2020,142784173,4
2020,142782385,5
2020,142793272,5
2020,142788605,6
2020,143320947,4
2020,143320255,1
2020,142793779,5
2020,142794743,5
2020,142794940,5
2020,142795097,4
2020,142790777,5
2020,142790869,5
2020,142791014,5
2020,142791098,4
2020,142791167,4
2020,142796724,5
2020,142796727,5
2020,142797000,5
2020,142797664,5
2020,142792598,4
2020,142798179,3
2020,142798179,6
2020,142798374,5
2020,142798616,4
2020,142798783,4
2020,142798793,4
2020,142803596,5
2020,142804081,5
2020,142804097,4
2020,142805323,4
2020,142800510,5
2020,142800646,5
2020,142805553,5
2020,142805683,5
2020,142806007,4
2020,142801229,4
2020,142806239,5
2020,142806251,5
2020,142806565,3
2020,142801926,5
2020,142802526,2
2020,142802526,4
2020,142807440,5
2020,142807488,4
2020,142813000,4
2020,142813040,5
2020,142813145,5
2020,142813216,5
2020,142808540,5
2020,142808806,5
2020,143325550,4
2020,143325683,4
2020,142814608,5
2020,142809939,5
2020,142809919,6
2020,142809933,5
2020,142809934,5
2020,142810770,4
2020,142815738,5
2020,142811209,5
2020,142816041,5
2020,142811215,5
2020,142816263,5
2020,142816607,5
2020,142816623,5
2020,142812166,5
2020,142817120,7
2020,142812518,5
2020,142817604,5
2020,142812792,4
2020,142812865,5
2020,142818285,5
2020,142823671,5
2020,142818897,4
2020,142819279,4
2020,142824417,4
2020,142819350,4
2020,142819407,4
2020,142819447,5
2020,142819562,4
2020,142820165,5
2020,142820235,5
2020,142826095,6
2020,142826096,6
2020,142821121,6
2020,142826498,5
2020,142826553,5
2020,142826589,5
2020,142821641,4
2020,143320859,4
2020,143321604,4
2020,143316615,4
2020,143322081,5
2020,143322218,5
2020,143322989,5
2020,143317569,3
2020,143317569,2
2020,143323789,4
2020,143324230,5
2020,143324231,5
2020,143328397,4
2020,143328654,5
2020,143329145,5
2020,143329365,4
2020,143325751,3
2020,143325811,4
2020,143329645,5
2020,143329646,5
2020,143326464,4
2020,143326646,4
2020,143327125,5
2020,143327303,4
2020,143932895,5
2020,143938226,4
2020,143935539,4
2020,143938276,5
2020,143939877,4
2020,143939939,4
2020,143937768,4
2020,143941110,4
2020,143943731,4
2020,143943778,5
2020,143941850,4
2020,143944548,5
2020,143942294,4
2020,143945139,4
2020,143945411,5
2020,143945903,5
2020,143948111,4
2020,143946335,5
2020,143946654,5
2020,143948838,4
2020,143946772,5
2020,143946832,4
2020,143946979,5
2020,143947150,4
2020,143949258,5
2020,143953352,5
2020,143950386,5
2020,143950601,5
2020,143950612,5
2020,143953888,5
2020,143953929,5
2020,143954086,5
2020,143951224,5
2020,143954647,2
2020,143951651,4
2020,143951665,5
2020,143952139,5
2020,143955626,5
2020,143955628,5
2020,143958105,5
2020,143956363,4
2020,143956401,5
2020,143946028,5
2020,143946249,5
2020,143948462,5
2020,143946374,5
2020,143946396,4
2020,143948604,5
2020,143948605,5
2020,143946600,5
2020,143946634,5
2020,143946666,5
2020,143946668,5
2020,143946833,5
2020,143946900,5
2020,143947061,5
2020,143949268,4
2020,143949266,4
2020,143949291,5
2020,143949976,5
2020,143953140,5
2020,143950459,3
2020,143953639,4
2020,143950868,8
2020,143953874,5
2020,143950869,5
2020,143951011,4
2020,143954023,4
2020,143954613,5
2020,143951623,4
2020,143954687,5
2020,143951841,3
2020,143951841,2
2020,143955252,4
2020,143955531,5
2020,143955624,4
2020,143956544,5
2020,143956552,4
2020,143958292,4
2020,143958317,5
2020,143958329,4
2020,143948726,4
2020,143946574,4
2020,143953720,4
2020,143953727,4
2020,143953837,5
2020,143954074,4
2020,143954075,4
2020,143954098,4
2020,143951577,4
2020,143952443,5
2020,143955794,5
2020,143936959,4
2020,143939927,4
2020,143937309,5
2020,143937312,5
2020,143937381,4
2020,143940897,5
2020,143941137,4
2020,143941579,4
2020,143941815,5
2020,143941834,5
2020,143941871,5
2020,143941875,4
2020,143944524,5
2020,143944822,5
2020,143944961,5
2020,143945226,5
2020,143942694,4
2020,143945783,4
2020,143946102,5
2020,143946233,5
2020,143948417,4
2020,143946290,5
2020,143946289,5
2020,143948464,5
2020,143946340,4
2020,143946381,5
2020,143948992,5
2020,143949058,5
2020,143947168,4
2020,143952908,4
2020,143950074,4
2020,143950296,5
2020,143950302,5
2020,143953288,5
2020,143953266,5
2020,143951176,5
2020,143954421,5
2020,143951589,3
2020,143951617,4
2020,143951826,4
2020,143951816,2
2020,143951996,5
2020,143955446,5
2020,143952331,5
2020,143952368,4
2020,143952635,4
2020,143958083,5
2020,143956444,4
2020,143956451,4
2020,143958279,4
2020,143958332,5
2020,143958346,4
2020,143937945,4
2020,143935360,5
2020,143935726,4
2020,143939821,5
2020,143939811,5
2020,143939818,5
2020,143937148,5
2020,143937138,5
2020,143937144,5
2020,143937150,5
2020,143937142,5
2020,143939959,4
2020,143937412,5
2020,143940850,5
2020,143940874,4
2020,143943578,2
2020,143943578,8
2020,143941358,5
2020,143941598,5
2020,143941794,4
2020,143944460,4
2020,143941804,4
2020,143944477,5
2020,143944569,4
2020,143944921,4
2020,143944898,4
2020,143942200,5
2020,143945126,4
2020,143948559,5
2020,143946402,5
2020,143946562,4
2020,143946562,3
2020,143948728,5
2020,143946592,5
2020,143948735,4
2020,143949273,4
2020,143949339,6
2020,143947310,3
2020,143947339,5
2020,143947352,4
2020,143949610,5
2020,143953807,5
2020,143953899,4
2020,143950971,5
2020,143954032,4
2020,143951314,5
2020,143951450,4
2020,143951728,5
2020,143955157,4
2020,143952794,5
2020,143957935,5
2020,143957945,5
2020,143957942,5
2020,143956340,5
2020,143958122,4
2020,143956474,4
2020,143958305,5
2020,143956584,4
2020,143958339,4
2020,147630887,4
2020,147630914,4
2020,147630973,5
2020,147631091,2
2020,147626122,5
2020,147626160,5
2020,147626266,4
2020,147631378,5
2020,147626606,5
2020,147631801,4
2020,145008425,5
2020,145013277,5
2020,145008705,5
2020,145009020,4
2020,145009244,4
2020,145014463,4
2020,147627001,5
2020,145011211,4
2020,145016375,4
2020,145016482,4
2020,145012478,5
2020,145012600,4
2020,145012719,5
2020,145016947,4
2020,145018404,4
2020,145018474,5
2020,145018672,8
2020,145018736,4
2020,147635387,4
2020,145019215,5
2020,145019441,5
2020,145019483,4
2020,145023302,4
2020,145019857,4
2020,145020095,5
2020,145024143,4
2020,145020620,4
2020,145020716,4
2020,145020881,5
2020,145021091,5
2020,145021120,4
2020,145024758,5
2020,145025073,4
2020,145025098,5
2020,145021504,4
2020,145021513,4
2020,145021643,5
2020,145025289,5
2020,145025291,5
2020,145021794,5
2020,145022083,5
2020,145022091,4
2020,145025647,2
2020,145022238,5
2020,145022710,4
2020,145028433,6
2020,145028930,4
2020,145027359,6
2020,145027877,4
2020,145029836,5
2020,145030358,5
2020,145034129,4
2020,145031253,4
2020,145034190,4
2020,145031342,6
2020,145031517,5
2020,145034711,5
2020,145032003,5
2020,145035195,5
2020,145035722,4
2020,145038140,5
2020,145036151,4
2020,145038974,5
2020,145039476,4
2020,145036949,5
2020,145037172,6
2020,145039817,6
2020,145040310,2
2020,145040482,4
2020,145040523,5
2020,145040932,5
2020,145040943,5
2020,145041206,5
2020,145041790,5
2020,145043664,5
2020,145043662,6
2020,145042222,4
2020,145042269,5
2020,145042319,4
2020,147632853,5
2020,147632943,4
2020,147637961,4
2020,147637970,4
2020,147638041,4
2020,147633089,5
2020,147633085,5
2020,147633264,5
2020,147633261,5
2020,147638341,4
2020,147633395,4
2020,147633468,4
2020,147638541,5
2020,147633619,4
2020,147633739,5
2020,147638840,4
2020,147639632,4
2020,147634525,4
2020,147639759,5
2020,147634737,5
2020,147634813,4
2020,147634934,5
2020,147634925,4
2020,147634944,5
2020,147634985,4
2020,147639845,6
2020,147635086,4
2020,147635097,4
2020,147635136,4
2020,147639889,5
2020,147635159,4
2020,147639920,4
2020,147635160,4
2020,147635168,5
2020,147640052,5
2020,147635304,5
2020,147640126,5
2020,147640130,4
2020,147640164,4
2020,147635425,5
2020,147640183,5
2020,147635506,5
2020,147640279,4
2020,147640340,4
2020,147635584,4
2020,147640353,5
2020,147635631,4
2020,147635662,4
2020,147635735,5
2020,147640642,5
2020,147640673,4
2020,147635944,4
2020,147640751,4
2020,147636003,4
2020,147636052,4
2020,147640833,4
2020,147640882,5
2020,147636157,5
2020,147636152,5
2020,147636270,8
2020,147641031,5
2020,147636350,5
2020,147641117,4
2020,145028421,5
2020,145028446,5
2020,145028513,5
2020,145028901,4
2020,145028976,5
2020,145029192,5
2020,145029187,5
2020,145027247,5
2020,145027767,6
2020,145029849,5
2020,145032974,5
2020,145033002,4
2020,145030035,5
2020,145033117,5
2020,145030076,5
2020,145030293,5
2020,145031146,6
2020,145031501,5
2020,145034990,4
2020,145038195,5
2020,145036181,4
2020,145038610,5
2020,145036165,5
2020,145038839,4
2020,145036685,4
2020,145037128,5
2020,145037573,5
2020,145040486,4
2020,145037718,5
2020,145037742,5
2020,145040902,4
2020,145042928,4
2020,145041796,6
2020,145042297,4
2020,143315576,5
2020,143320249,5
2020,143315575,5
2020,143320248,5
2020,143315905,4
2020,143320620,5
2020,143321168,6
2020,143316569,3
2020,143316649,1
2020,143322226,4
2020,143322315,4
2020,143317030,4
2020,143322782,5
2020,143322787,5
2020,143322910,4
2020,143323443,4
2020,143328062,5
2020,143324150,4
2020,143328439,5
2020,143329038,4
2020,143329099,4
2020,143326091,4
2020,143326596,5
2020,143330070,5
2020,143330127,5
2020,143330125,5
2020,143330363,5
2020,143327047,5
2020,143330359,5
2020,143327065,5
2020,143327142,5
2020,143327286,5
2020,143327349,6
2020,143327359,4
2020,143330770,4
2020,142777035,5
2020,142777195,5
2020,142778315,3
2020,142778414,2
2020,142782939,5
2020,142778682,5
2020,142783114,5
2020,142778684,5
2020,142783115,5
2020,142783274,5
2020,142778856,5
2020,142783324,5
2020,142783213,5
2020,142783485,5
2020,142783479,5
2020,142783661,5
2020,142783704,4
2020,142780030,5
2020,142784615,5
2020,142781868,5
2020,142786829,4
2020,142782798,5
2020,142787555,5
2020,142793808,2
2020,142793808,1
2020,142794031,5
2020,142794343,4
2020,142789534,3
2020,142789534,8
2020,142789657,4
2020,142794846,4
2020,142795179,5
2020,142790216,5
2020,142790252,5
2020,142796023,4
2020,142790800,5
2020,142796307,5
2020,142796336,4
2020,142791745,5
2020,142791853,4
2020,142791933,5
2020,142792270,5
2020,142792556,6
2020,142802920,4
2020,142802933,4
2020,142798285,4
2020,142798286,4
2020,142803027,5
2020,142803182,4
2020,142803230,4
2020,142798944,4
2020,142803664,4
2020,142799148,4
2020,142799150,5
2020,142803918,4
2020,142803918,6
2020,142804009,5
2020,142804734,5
2020,142804873,5
2020,142805272,4
2020,142805571,4
2020,142800792,4
2020,142805920,4
2020,142805930,4
2020,142801101,5
2020,142806084,4
2020,142801195,4
2020,142802119,5
2020,142807583,5
2020,142802815,5
2020,142802820,5
2020,142802802,5
2020,142802801,5
2020,142802817,5
2020,142807595,5
2020,142807770,4
2020,142807769,5
2020,142807844,5
2020,142813111,5
2020,142808335,5
2020,142813523,5
2020,142813540,4
2020,142813584,5
2020,142813869,5
2020,142813881,5
2020,142809154,5
2020,142809152,5
2020,142813871,5
2020,142809129,5
2020,142809184,5
2020,142809303,5
2020,142814024,4
2020,142814392,4
2020,142809906,4
2020,142810024,5
2020,142814691,4
2020,142815012,5
2020,142810606,4
2020,142810879,5
2020,142815796,4
2020,142811258,5
2020,142812271,5
2020,142817183,5
2020,142817273,4
2020,142817455,5
2020,142817534,4
2020,142812833,5
2020,142818620,5
2020,142818619,4
2020,142819183,5
2020,142819246,5
2020,142819343,5
2020,142819535,5
2020,142825256,4
2020,142825768,4
2020,142827169,5
2020,142822114,5
2020,142822281,5
2020,142822358,5
2020,143327310,4
2020,143330764,5
2020,143327781,5
2020,145013000,4
2020,145008490,4
2020,145013361,3
2020,145013361,2
2020,145014057,5
2020,145009435,8
2020,145009535,3
2020,145014149,4
2020,145015003,4
2020,145015379,5
2020,145010921,5
2020,145015380,5
2020,145010912,5
2020,145010973,5
2020,145011000,4
2020,145016254,5
2020,145012474,4
2020,145017070,4
2020,145018248,5
2020,145018365,5
2020,145018494,4
2020,145017392,4
2020,145018746,5
2020,145023064,4
2020,145019256,4
2020,145023132,4
2020,145019520,5
2020,145019527,5
2020,145023346,4
2020,145019735,5
2020,145023758,5
2020,145020021,4
2020,145020086,4
2020,145020592,5
2020,145020635,5
2020,145020756,5
2020,145024525,5
2020,145021279,4
2020,145021380,5
2020,145025290,5
2020,145025294,5
2020,145021906,5
2020,145021905,5
2020,145025681,6
2020,145022493,4
2020,145026084,4
2020,145027992,5
2020,145026287,5
2020,145027990,5
2020,145028005,5
2020,145029416,4
2020,145033221,3
2020,145033262,5
2020,145030187,4
2020,145030243,5
2020,145030248,5
2020,145033389,5
2020,145033441,5
2020,145030440,5
2020,145030436,5
2020,145030801,6
2020,145030801,7
2020,145031524,5
2020,145035055,5
2020,145032627,5
2020,145032857,4
2020,145038224,5
2020,145038211,5
2020,145038467,5
2020,145039855,4
2020,145037333,5
2020,145040359,4
2020,145040575,4
2020,145040782,5
2020,145040796,4
2020,145040831,5
2020,145040833,5
2020,145040918,5
2020,145043015,4
2020,145043065,4
2020,145041145,4
2020,145041213,5
2020,145041337,4
2020,143938234,5
2020,143935687,5
2020,143938727,5
2020,143936393,5
2020,143936401,4
2020,143936851,5
2020,143936949,4
2020,143943063,5
2020,143941675,4
2020,143944351,5
2020,143944353,5
2020,143941739,5
2020,143941737,5
2020,143941735,5
2020,143941929,5
2020,143944733,5
2020,143944775,5
2020,143942296,4
2020,143945208,4
2020,143945204,5
2020,143942509,5
2020,143947914,2
2020,143947950,5
2020,143948116,4
2020,143948123,4
2020,143946521,4
2020,143946570,5
2020,143948725,4
2020,143946875,4
2020,143949500,5
2020,143949526,4
2020,143947500,5
2020,143947504,5
2020,143947725,5
2020,143949859,5
2020,143949991,4
2020,143953132,5
2020,143950256,4
2020,143950279,5
2020,143953640,4
2020,143953814,5
2020,143950907,4
2020,143950966,4
2020,143951266,4
2020,143951451,5
2020,143954780,5
2020,143954910,5
2020,143951936,5
2020,143952237,4
2020,143952291,4
2020,143952293,4
2020,143955539,5
2020,143952637,4
2020,143956075,5
2020,143952867,5
2020,143956403,5
2020,143956389,5
2020,143958153,5
2020,143935200,5
2020,143935248,5
2020,143935279,5
2020,143935280,5
2020,143938041,5
2020,143938130,2
2020,143938130,6
2020,143938165,5
2020,143935406,5
2020,143938318,5
2020,143935586,5
2020,143935869,5
2020,143938716,4
2020,143938801,4
2020,143936864,4
2020,143936876,4
2020,143936885,5
2020,143936877,5
2020,143939812,4
2020,143940136,5
2020,143940625,5
2020,143943071,5
2020,143944473,5
2020,143941844,2
2020,143944656,2
2020,143942043,5
2020,143944799,5
2020,143944796,4
2020,143942138,6
2020,143944976,5
2020,143945205,5
2020,143942494,5
2020,143942816,4
2020,143945895,4
2020,143948090,5
2020,143948089,5
2020,143948386,4
2020,143946264,5
2020,143946272,5
2020,143946271,5
2020,143946397,4
2020,143946840,5
2020,143948956,5
2020,143948952,5
2020,143946880,5
2020,143949052,5
2020,143946998,6
2020,143947135,4
2020,143949206,4
2020,143949213,5
2020,143947457,4
2020,143947477,4
2020,143949564,4
2020,143947594,4
2020,143953013,5
2020,143950267,5
2020,143950315,4
2020,143953421,4
2020,143953425,4
2020,143950480,6
2020,143950784,5
2020,143950811,4
2020,143950941,5
2020,143950944,5
2020,143951676,4
2020,143954932,4
2020,143952076,5
2020,143952301,4
2020,143956269,5
2020,147602861,5
2020,147597623,5
2020,147602981,5
2020,147597684,4
2020,147603072,5
2020,147597841,5
2020,147597839,5
2020,147597874,4
2020,147597879,5
2020,147603234,5
2020,147603258,4
2020,147607911,4
2020,147603276,5
2020,147607932,5
2020,147603433,4
2020,147608247,5
2020,147608216,5
2020,147608245,6
2020,147608231,5
2020,147603571,6
2020,147603597,4
2020,147603622,4
2020,147603630,3
2020,147608280,5
2020,147603660,6
2020,147603660,8
2020,147603660,2
2020,147603646,5
2020,147608345,4
2020,147603705,5
2020,147603734,5
2020,147608413,5
2020,147603843,4
2020,147603829,5
2020,147603833,5
2020,147608452,5
