"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,12,158087043,32357769
2020,12,158084438,32357796
2020,12,158087141,32353860
2020,12,158084503,32353882
2020,12,158084481,32353875
2020,12,158087196,32353883
2020,20,158087320,32353909
2020,12,158087384,32353926
2020,11,158084663,32353937
2020,20,158087461,32353956
2020,3,158084742,32357863
2020,12,158084828,32354006
2020,12,158084830,32357879
2020,18,158087711,32354027
2020,12,158087710,32354026
2020,20,158087753,32354034
2020,20,158087755,32354036
2020,20,158087872,32357943
2020,12,158085074,32354069
2020,12,158085062,32354065
2020,20,158087914,32357958
2020,12,158087932,32354083
2020,12,158085234,32354106
2020,20,158088148,32354147
2020,12,158088156,32354152
2020,20,158088217,32354168
2020,3,158085576,32354229
2020,12,158085639,32358107
2020,12,158085644,32358109
2020,18,158088491,32358105
2020,12,158088491,32358104
2020,12,158088632,32358145
2020,12,158088746,32358162
2020,12,158088750,32358166
2020,12,158085895,32354340
2020,12,158079303,32357200
2020,12,158079442,32353218
2020,12,158079698,32353259
2020,12,158079752,32353274
2020,12,158082357,32357289
2020,18,158079886,32353309
2020,2,158080171,32353366
2020,2,158080362,32353413
2020,18,158082794,32353420
2020,12,158082997,32353457
2020,20,158083414,32357555
2020,20,158083514,32357570
2020,20,158086222,32353591
2020,12,158083746,32357619
2020,12,158083748,32357622
2020,19,158083772,32357634
2020,3,158086597,32353690
2020,12,158086619,32353696
2020,12,158086705,32357690
2020,12,158086748,32353739
2020,20,158086763,32353744
2020,20,158086841,32353769
2020,20,158087347,32357832
2020,17,158087476,32357852
2020,20,158087479,32353963
2020,20,158087494,32353967
2020,20,158084969,32354042
2020,12,158085075,32357946
2020,12,158087862,32354061
2020,3,158087963,32354091
2020,3,158085516,32354215
2020,12,158088381,32354220
2020,20,158088480,32354256
2020,12,158088503,32354261
2020,12,158085681,32358124
2020,12,158088583,32354287
2020,12,158088598,32354291
2020,9,158088606,32354293
2020,20,158088857,32354375
2020,12,158086033,32354388
2020,20,158086050,32358232
2020,12,158089014,32354433
2020,12,158091216,32358267
2020,12,158089126,32354481
2020,12,158091252,32358279
2020,12,158089142,32354491
2020,12,158089233,32354520
2020,12,158089232,32354519
2020,12,158091366,32358311
2020,12,158089365,32354557
2020,12,158089432,32354566
2020,12,158089448,32358355
2020,18,158089618,32354613
2020,3,158091744,32358404
2020,12,158089883,32354676
2020,12,158090037,32354717
2020,18,158092235,32358531
2020,19,158090218,32354755
2020,19,158092431,32358561
2020,2,158092439,32354786
2020,12,158090372,32358564
2020,3,158092596,32358611
2020,12,158092671,32354856
2020,20,158092769,32354888
2020,18,158092783,32358661
2020,12,158090740,32358664
2020,12,158092796,32358667
2020,12,158090841,32354927
2020,12,158091121,32358748
2020,12,158096240,32358786
2020,18,158093331,32355073
2020,12,158096418,32358835
2020,20,158093715,32355188
2020,12,158093732,32358950
2020,12,158093937,32355243
2020,3,158097033,32358999
2020,18,158094096,32359051
2020,20,158097258,32359072
2020,12,158097222,32355320
2020,20,158097647,32359132
2020,2,158097721,32355415
2020,3,158094810,32359228
2020,3,158098006,32355481
2020,12,158098029,32355488
2020,12,158094902,32355513
2020,12,158098125,32359266
2020,12,158098175,32355533
2020,12,158098339,32355575
2020,11,158098329,32355576
2020,2,158098359,32355583
2020,20,158098509,32359357
2020,9,158098558,32359371
2020,12,158098650,32355647
2020,12,158095457,32355680
2020,12,158095515,32355695
2020,9,158098908,32355724
2020,20,158095631,32359462
2020,12,158096290,32355045
2020,12,158093301,32358813
2020,18,158093424,32358860
2020,20,158096566,32358888
2020,2,158093553,32355144
2020,19,158097134,32355276
2020,12,158094106,32355300
2020,12,158097475,32359087
2020,20,158094513,32359157
2020,20,158097780,32359158
2020,12,158094520,32359160
2020,12,158097931,32359202
2020,9,158094719,32359204
2020,12,158097966,32359212
2020,3,158094783,32359219
2020,12,158098084,32359246
2020,12,158098172,32355530
2020,3,158098424,32359334
2020,20,158095172,32355599
2020,3,158098702,32355664
2020,18,158095442,32355673
2020,20,158098855,32359440
2020,12,158095613,32359457
2020,18,157462136,32164345
2020,12,157466964,32164370
2020,2,157467014,32161055
2020,18,157467041,32161061
2020,20,157462397,32164413
2020,20,157467148,32161079
2020,12,157467281,32161109
2020,12,157462752,32161117
2020,20,157463045,32164538
2020,18,157463167,32164559
2020,12,157463649,32164650
2020,18,157468318,32161328
2020,12,157464293,32164812
2020,18,157468366,32161343
2020,12,157464549,32164887
2020,18,157464610,32164903
2020,5,157468589,32164917
2020,4,157468589,32161399
2020,3,157464758,32164949
2020,2,157464772,32161423
2020,12,157468775,32164965
2020,12,157464952,32164981
2020,18,157468850,32165001
2020,18,157468927,32165036
2020,18,157465330,32165090
2020,2,157465333,32165091
2020,2,157465343,32165097
2020,2,157465383,32161533
2020,12,157469175,32165128
2020,18,157465470,32165136
2020,3,157469626,32161650
2020,12,157466063,32161652
2020,12,157466142,32161671
2020,12,157471351,32161711
2020,19,157471545,32165407
2020,3,157470161,32165444
2020,3,157471684,32165445
2020,20,157471701,32166777
2020,12,157470458,32166841
2020,12,157470529,32166862
2020,12,157472190,32165555
2020,3,157470624,32165568
2020,12,157472256,32165576
2020,12,157472366,32165625
2020,12,157472369,32166918
2020,10,157472366,32166915
2020,12,157471156,32167035
2020,20,157473027,32165782
2020,12,157476271,32165808
2020,12,157473203,32165825
2020,12,157473459,32165896
2020,12,157476546,32167133
2020,12,157473778,32167174
2020,2,157473843,32167182
2020,12,157473850,32165973
2020,18,157476978,32166054
2020,18,157477226,32166130
2020,12,157462625,32164455
2020,20,157462687,32164472
2020,3,157463032,32164533
2020,18,157463041,32164536
2020,12,157467728,32161199
2020,20,157467735,32164594
2020,3,157463389,32164596
2020,4,157463389,32161202
2020,12,157467991,32161258
2020,12,157463736,32164673
2020,3,157464321,32161331
2020,18,157464438,32161353
2020,12,157464678,32161404
2020,12,157465297,32161519
2020,18,157465459,32161548
2020,12,157469330,32161584
2020,18,157469440,32161611
2020,9,157469695,32161665
2020,12,157469814,32165335
2020,3,157469816,32161698
2020,20,157471406,32165377
2020,2,157471428,32165382
2020,20,157470003,32161727
2020,6,157470152,32166773
2020,6,157471661,32166774
2020,12,157473036,32165785
2020,12,157473281,32165840
2020,12,157476408,32165850
2020,12,157473447,32165892
2020,3,157476816,32165982
2020,3,157474129,32166040
2020,3,157474130,32166041
2020,18,157476996,32167240
2020,12,157477006,32167245
2020,12,157477062,32167258
2020,18,157467029,32161059
2020,19,157462584,32164446
2020,18,157467234,32161100
2020,12,157467331,32161118
2020,9,157462933,32164512
2020,12,157463409,32164598
2020,10,157463495,32161216
2020,4,157468081,32164702
2020,20,157468113,32161288
2020,18,157464013,32164749
2020,3,157464044,32164754
2020,12,157468650,32164936
2020,12,157464879,32164968
2020,3,157465138,32161488
2020,18,157469020,32165073
2020,18,157469075,32165086
2020,12,157465960,32161634
2020,12,157466027,32165273
2020,12,157466094,32165300
2020,19,157471203,32165333
2020,18,157469922,32161714
2020,19,157469983,32161724
2020,5,157471465,32165390
2020,4,157469997,32165394
2020,3,157469997,32165393
2020,20,157470320,32166798
2020,12,157470519,32166856
2020,18,157472197,32165559
2020,9,157470599,32166875
2020,12,157472462,32165658
2020,12,157470834,32166944
2020,12,157473157,32167064
2020,18,157473323,32167091
2020,12,157476453,32167108
2020,12,157473398,32165869
2020,12,157474069,32166019
2020,20,157474579,32167302
2020,18,158075793,32352962
2020,12,158076086,32357019
2020,12,158081258,32353074
2020,19,158081414,32357095
2020,19,158079073,32357127
2020,4,158079802,32353284
2020,2,158080133,32357348
2020,12,158080133,32357349
2020,18,158082683,32353383
2020,12,158080257,32353385
2020,12,158082859,32357415
2020,19,158086339,32353605
2020,20,158083687,32357605
2020,19,158083734,32357617
2020,12,158084125,32357712
2020,20,158086871,32353780
2020,20,158087083,32353844
2020,9,158085068,32354067
2020,9,158088029,32357997
2020,2,158088098,32354134
2020,12,158088136,32358023
2020,18,158088136,32354141
2020,12,158088205,32354165
2020,12,158085582,32354238
2020,20,158085669,32358120
2020,19,158086006,32358210
2020,20,158086038,32358227
2020,20,158092074,32358499
2020,2,158092607,32354836
2020,12,158090718,32354887
2020,12,158090844,32358690
2020,2,158092933,32358713
2020,3,158093035,32358732
2020,18,158096257,32358792
2020,2,158093390,32358846
2020,12,158093491,32355118
2020,2,158093503,32355122
2020,12,158093704,32358942
2020,12,158093933,32358993
2020,12,158094116,32355307
2020,20,158094376,32359113
2020,12,158097747,32359155
2020,12,158094586,32355433
2020,3,158098274,32359306
2020,9,158095556,32359441
2020,12,158179046,32371450
2020,12,158078049,32352929
2020,20,158078395,32352998
2020,18,158078530,32357010
2020,10,158078546,32353031
2020,9,158078546,32353030
2020,12,158081497,32353123
2020,12,158079061,32353136
2020,3,158079822,32353289
2020,18,158082573,32357342
2020,18,158082578,32357344
2020,20,158080852,32353528
2020,3,158083337,32357543
2020,12,158080984,32353560
2020,19,158086385,32353627
2020,18,158086418,32353639
2020,12,158086559,32357659
2020,3,158083995,32353718
2020,20,158084206,32357735
2020,3,156920847,32002953
2020,3,156920857,31998289
2020,18,156923354,31998321
2020,12,156924510,31998545
2020,12,156928101,32003412
2020,20,156928520,32003493
2020,12,156928855,31998730
2020,12,156925714,31998780
2020,12,156925710,31998778
2020,12,156926027,31998831
2020,12,156929445,31998845
2020,2,156930078,31998970
2020,3,156930266,32003814
2020,12,156930560,31999067
2020,12,156930606,32003893
2020,12,156931029,32003988
2020,12,156931031,32003989
2020,3,156932446,31999125
2020,20,156932654,31999177
2020,12,156936315,32004069
2020,12,156932723,32004074
2020,20,156932928,32004114
2020,20,156936519,31999245
2020,18,156936721,32004152
2020,20,156933379,31999354
2020,9,156933773,32004288
2020,18,156937362,32004299
2020,20,156937572,32004338
2020,12,156934057,31999510
2020,2,156934279,31999561
2020,2,156938155,31999617
2020,12,156938135,32004453
2020,18,156934518,31999621
2020,12,156934550,32004465
2020,3,156938624,32004562
2020,20,156938628,31999706
2020,20,156938823,32004602
2020,12,156935308,31999784
2020,18,156935580,31999874
2020,18,156935759,31999915
2020,12,156941899,32000160
2020,3,156942102,32005010
2020,12,156942849,32005189
2020,4,156943369,32005328
2020,12,156943795,32000668
2020,12,156947573,32005501
2020,20,156947794,32005549
2020,12,156947931,32005581
2020,20,156948244,32005670
2020,2,156944544,32000846
2020,12,156944947,32005813
2020,18,156949266,32001032
2020,18,156949327,32001054
2020,9,156945578,32001104
2020,12,156949947,32006128
2020,12,156946116,32001255
2020,12,156950183,32006190
2020,9,156951248,32006189
2020,12,156950277,32001329
2020,12,156950657,32001437
2020,12,156950725,32006370
2020,12,156950698,32001456
2020,12,156952032,32001524
2020,12,156952656,32001645
2020,20,156952686,32001657
2020,12,156956861,32006611
2020,12,156953188,32001752
2020,12,156957004,32006763
2020,12,156953387,32006707
2020,20,156957195,32006712
2020,12,156957349,32006756
2020,12,156957470,32011803
2020,3,156953875,32006936
2020,2,156954291,32011975
2020,20,156954380,32007082
2020,18,156958324,32012055
2020,20,156958571,32007210
2020,12,156954917,32007228
2020,12,156954972,32007241
2020,12,156958822,32012174
2020,12,156955277,32007317
2020,19,156959247,32007395
2020,3,156955668,32007414
2020,12,156959725,32007458
2020,3,156960225,32007585
2020,12,156960438,32012552
2020,12,156963202,32007983
2020,12,156966962,32012881
2020,12,156924216,32003129
2020,12,156924267,31998501
2020,20,156925013,32003399
2020,12,156925487,31998732
2020,12,156928868,32003566
2020,12,156925638,31998767
2020,12,156925745,31998785
2020,9,156931529,31998930
2020,12,156931641,32003773
2020,9,156931705,31998974
2020,12,156930228,31998997
2020,12,156931910,32003829
2020,12,156931954,32003838
2020,4,156932632,31999170
2020,3,156932632,31999169
2020,20,156936445,32004098
2020,12,156936892,32004193
2020,18,156937645,32004358
2020,12,156938574,31999696
2020,12,156938570,31999695
2020,20,156938812,32004600
2020,20,156938880,31999770
2020,9,156935355,31999802
2020,12,156939002,32004636
2020,12,156935356,31999803
2020,18,156935516,32004663
2020,12,156939203,31999885
2020,3,156941495,32004891
2020,12,156941627,32000092
2020,2,156941678,32004922
2020,12,156941671,32000104
2020,12,156941722,32000123
2020,12,156941989,32000181
2020,20,156942151,32000243
2020,12,156942188,32000254
2020,18,156940835,32000287
2020,10,156942335,32005087
2020,12,156942686,32005159
2020,20,156941157,32005164
2020,20,156942974,32000460
2020,3,156946873,32005324
2020,12,156947820,32005556
2020,12,156948012,32000789
2020,20,156948248,32005673
2020,20,156944492,32000825
2020,12,156948319,32000842
2020,20,156948337,32005699
2020,5,156948818,32000933
2020,12,156949336,32005966
2020,12,156945883,32001186
2020,2,156946013,32006129
2020,12,156950133,32001269
2020,18,156950220,32001304
2020,3,156951321,32006203
2020,2,156950506,32006293
2020,12,156951644,32006313
2020,12,156951696,32006335
2020,12,156951916,32001496
2020,3,156952153,32001552
2020,3,156952244,32006463
2020,12,156952504,32006496
2020,12,156956485,32001654
2020,12,156957015,32006652
2020,12,156957065,32006669
2020,2,156953505,32006829
2020,11,156953535,32006839
2020,20,156953538,32006843
2020,20,156957534,32011824
2020,12,156954030,32011900
2020,12,156958153,32007078
2020,12,156954611,32012065
2020,9,156955636,32007409
2020,18,156959404,32012304
2020,18,156955731,32012311
2020,17,156959745,32012368
2020,20,156960005,32007530
2020,12,156956137,32007535
2020,12,156962470,32007838
2020,12,156962779,32012806
2020,12,156925642,32003596
2020,20,156925665,31998769
2020,20,156925849,31998806
2020,12,156926068,32003644
2020,2,156931560,31998941
2020,12,156931833,32003812
2020,9,156931820,31999001
2020,12,156931857,32003816
2020,3,156931858,32003817
2020,12,156932041,32003852
2020,12,156932082,32003863
2020,12,156930483,32003862
2020,12,156930481,31999053
2020,12,156932139,32003874
2020,18,156932948,31999252
2020,18,156936887,32004187
2020,3,156933318,32004194
2020,3,156933616,31999410
2020,20,156933695,31999418
2020,12,156937561,32004335
2020,12,156933938,32004333
2020,19,156934179,32004385
2020,12,148625352,29613470
2020,12,148633133,29605623
2020,12,148633148,29613469
2020,12,148633162,29608855
2020,12,148633169,29605625
2020,20,148633173,29605627
2020,12,148633176,29605628
2020,19,148633179,29605630
2020,19,148633191,29605633
2020,18,148633207,29605636
2020,12,148633218,29605638
2020,12,148628002,29613478
2020,18,148628004,29613479
2020,3,148633225,29608861
2020,18,148633235,29605641
2020,3,148633252,29605646
2020,12,148633256,29605649
2020,18,148633259,29605651
2020,3,146828552,29099057
2020,3,146828553,29099058
2020,3,146828766,29099094
2020,20,146831621,29107392
2020,12,146831657,29107403
2020,3,146829149,29099188
2020,12,146831670,29107406
2020,20,146829441,29099282
2020,18,146829472,29099293
2020,12,146829492,29099301
2020,12,146829517,29099316
2020,20,146831978,29107513
2020,9,146829848,29099411
2020,12,146829868,29112294
2020,20,146829911,29099429
2020,12,146823481,29112361
2020,12,146832394,29107625
2020,12,146823796,29112428
2020,20,146823898,29099648
2020,12,146823910,29112451
2020,20,146833082,29107779
2020,12,146824552,29099862
2020,3,146824566,29112594
2020,3,146824567,29112595
2020,22,146836826,29099868
2020,12,146833189,29112613
2020,12,146836918,29107798
2020,12,146824740,29112630
2020,18,146837092,29099932
2020,12,146837183,29112647
2020,12,146833636,29107906
2020,12,146838175,29107945
2020,12,146833831,29107953
2020,12,146825361,29112770
2020,18,146834009,29112803
2020,12,146834150,29108019
2020,12,146834151,29108020
2020,12,146825712,29112848
2020,12,146834210,29108032
2020,9,146841236,29100355
2020,12,146834716,29100378
2020,3,146834833,29100421
2020,12,146834844,29108190
2020,12,146839348,29100466
2020,12,146842662,29113237
2020,4,146837403,29100026
2020,3,146837403,29100025
2020,12,146837439,29112682
2020,3,146837619,29107888
2020,12,146825033,29112701
2020,9,146837706,29100095
2020,10,146838002,29112735
2020,12,146838002,29100162
2020,12,146838039,29100172
2020,12,146838109,29100188
2020,12,146833784,29107943
2020,2,146838170,29100206
2020,20,146838220,29100217
2020,18,146838244,29100220
2020,12,146825304,29112760
2020,18,146838338,29100238
2020,12,146838351,29100240
2020,10,146833880,29107961
2020,20,146838374,29112769
2020,20,146838388,29100248
2020,20,146833904,29100259
2020,20,146825413,29112781
2020,20,146838470,29100269
2020,18,146825681,29100294
2020,18,146838664,29100296
2020,12,146838710,29112862
2020,20,146825890,29108056
2020,10,146838795,29100321
2020,18,146834442,29108098
2020,12,146834457,29108102
2020,12,146826118,29112936
2020,18,146841404,29112999
2020,12,146839147,29108186
2020,12,146839192,29100429
2020,14,146839240,29113046
2020,12,146835117,29108265
2020,12,146835129,29108267
2020,20,146839440,29100481
2020,18,146841896,29108285
2020,12,146839467,29108289
2020,20,146839779,29108386
2020,3,146842633,29113232
2020,12,146836061,29113248
2020,18,146826368,29098591
2020,2,146826425,29098606
2020,12,146826521,29098629
2020,12,146826991,29098746
2020,2,146814735,29098748
2020,12,146822034,29107030
2020,18,146822034,29111996
2020,2,146814791,29107041
2020,19,146827080,29098769
2020,9,146827091,29107049
2020,4,146827126,29098780
2020,3,146827126,29098779
2020,12,146822056,29107061
2020,12,146814949,29107075
2020,17,146814971,29107078
2020,12,146815010,29107086
2020,9,146815045,29107093
2020,18,146827333,29098820
2020,3,146815141,29107117
2020,12,146827509,29098852
2020,12,146815396,29107168
2020,12,146822381,29112059
2020,12,146827815,29098908
2020,9,146827924,29098929
2020,12,146815844,29107258
2020,3,146827997,29098947
2020,10,146828308,29099014
2020,3,146828493,29099048
2020,12,146822617,29112116
2020,12,146822618,29112117
2020,20,146831457,29099122
2020,18,146831483,29107369
2020,5,146831601,29099161
2020,5,146831602,29099162
2020,3,146822827,29107388
2020,12,146822861,29112175
2020,12,146831708,29107420
2020,12,146829238,29099219
2020,20,146831838,29099250
2020,20,146829401,29099267
2020,20,146832037,29099367
2020,2,146832085,29099396
2020,12,146832095,29112285
2020,18,146829887,29112297
2020,12,146829958,29099438
2020,12,146830128,29099484
2020,12,146823367,29112325
2020,18,146831068,29107707
2020,18,146832733,29107708
2020,20,146832820,29107726
2020,12,146832827,29107729
2020,9,146824228,29112527
2020,20,146836367,29107742
2020,12,146824256,29107744
2020,11,146836531,29107755
2020,18,146836547,29099797
2020,20,146832946,29099799
2020,18,146836687,29099837
2020,12,146833418,29100000
2020,18,146837356,29100010
2020,2,146837388,29100022
2020,12,146837446,29100036
2020,12,146837482,29100043
2020,12,146838066,29100179
2020,12,146833810,29107947
2020,20,146838361,29100243
2020,12,146825389,29112774
2020,20,146825428,29112787
2020,12,146846192,29108492
2020,12,146821713,29111927
2020,12,146826506,29098624
2020,12,146826509,29098626
2020,12,146826540,29098634
2020,20,146826543,29098635
2020,20,146826571,29111950
2020,20,146826578,29098641
2020,2,146826588,29098643
2020,20,146826590,29106930
2020,2,146814332,29106936
2020,20,146826663,29098663
2020,18,146826670,29098665
2020,12,146826689,29098669
2020,20,146826691,29098671
2020,2,146821846,29111966
2020,20,146821850,29111968
2020,6,146826704,29098675
2020,20,146814415,29106960
2020,20,146814431,29106966
2020,20,146826727,29098682
2020,18,146826733,29098685
2020,20,146826735,29098686
2020,12,146826779,29098696
2020,12,146826783,29098698
2020,12,146826803,29098701
2020,18,146814589,29107007
2020,2,146826885,29111987
2020,2,146821975,29107010
2020,12,146826891,29098720
2020,12,146821992,29111991
2020,2,146826969,29098740
2020,19,146814731,29107028
2020,12,146827006,29098749
2020,12,146814870,29107057
2020,12,146827168,29098792
2020,20,146822108,29112008
2020,2,146822121,29107089
2020,12,146815086,29107105
2020,12,146822173,29112025
2020,12,146827356,29098827
2020,12,146822253,29112039
2020,6,146827429,29098838
2020,12,146815320,29098848
2020,12,146827513,29098853
2020,12,146827557,29107163
2020,12,146827753,29098892
2020,12,146822440,29112069
2020,12,146815628,29107210
2020,18,146815731,29107236
2020,12,146827909,29098922
2020,12,146827918,29098927
2020,12,146827917,29098926
2020,18,146815880,29112080
2020,18,146823886,29112444
2020,12,146830918,29099660
2020,12,146830940,29099667
2020,3,146832868,29099751
2020,12,146836406,29099763
2020,12,146824314,29112553
2020,12,146824390,29107761
2020,12,146824436,29112571
2020,12,146836722,29112582
2020,12,146836736,29099850
2020,18,146836786,29107780
2020,20,146824657,29107793
2020,12,146837172,29107835
2020,12,146833358,29107839
2020,12,146837780,29100115
2020,20,146838061,29100177
2020,12,146838076,29100182
2020,12,146838465,29100268
2020,18,146826381,29098596
2020,12,146826427,29098607
2020,20,146814218,29106902
2020,2,146826432,29098608
2020,12,146826476,29098616
2020,20,146814286,29106922
2020,12,146826537,29098632
2020,12,146826636,29098656
2020,11,146821824,29111956
2020,20,146826661,29098662
2020,9,146826690,29098670
2020,12,146826729,29098684
2020,12,146814459,29106976
2020,12,146826769,29098695
2020,12,146826896,29107012
2020,3,146826903,29098724
2020,12,146826903,29098725
2020,18,146822005,29098732
2020,12,146827472,29098843
2020,9,146827477,29098845
2020,18,146822343,29112055
2020,12,146822343,29112054
2020,12,146815351,29107156
2020,12,146815350,29107155
2020,12,146827580,29098862
2020,18,146827584,29107172
2020,2,146827596,29098869
2020,12,146827626,29098875
2020,12,146827733,29107197
2020,9,146827869,29098919
2020,12,146827912,29098923
2020,18,146822459,29098951
2020,20,146828321,29099019
2020,20,146831176,29099021
2020,12,146828410,29099038
2020,2,146831269,29107330
2020,12,146828589,29099064
2020,12,146822636,29112124
2020,12,146828822,29099110
2020,12,146828963,29099142
2020,2,146829048,29099158
2020,12,146823015,29107496
2020,18,146837284,29099985
2020,16,146837455,29100038
2020,12,146837681,29100090
2020,12,146837962,29112732
2020,18,146833770,29112741
2020,20,146825229,29112747
2020,15,146838158,29100201
2020,18,146838233,29100218
2020,2,146838251,29100224
2020,12,146838260,29100225
2020,12,146838286,29100228
2020,12,146838363,29100244
2020,12,146838372,29112768
2020,12,146838380,29100247
2020,20,146838401,29100252
2020,12,146833917,29107971
2020,20,146838476,29112785
2020,12,146839054,29100387
2020,18,146839143,29100413
2020,18,146834823,29108185
2020,12,146841578,29108200
2020,18,146839241,29100438
2020,18,146839337,29113074
2020,12,146842378,29113182
2020,12,146839828,29108399
2020,12,146834058,29107998
2020,12,146838923,29100357
2020,12,146834724,29108165
2020,18,146835001,29113063
2020,12,146835623,29108360
2020,20,146828123,29112090
2020,12,146828165,29098979
2020,12,146828203,29098990
2020,12,146828341,29107323
2020,20,146829619,29112252
2020,20,159200907,32685212
2020,3,159204522,32680895
2020,3,159204736,32685320
2020,18,159206453,32685328
2020,20,146832130,29107558
2020,12,146830190,29099497
2020,12,146830231,29099505
2020,12,159206467,32680954
2020,20,159206610,32685367
2020,20,146823781,29112426
2020,12,146832676,29099681
2020,12,159205154,32681049
2020,18,146831076,29112486
2020,12,146831117,29099708
2020,12,146836262,29099738
2020,12,146836471,29099780
2020,12,146836490,29099783
2020,19,146836513,29099788
2020,18,146836595,29099813
2020,12,146836600,29099816
2020,12,146824426,29112569
2020,12,146836728,29099847
2020,18,146833207,29107801
2020,12,146833402,29107850
2020,12,146825075,29112708
2020,12,146833632,29100114
2020,18,146841657,29108224
2020,3,146834983,29108230
2020,12,146835035,29108245
2020,12,146835354,29108314
2020,12,146839568,29100521
2020,12,146835392,29100524
2020,12,146835563,29108353
2020,12,148569361,29593974
2020,12,148577690,29594034
2020,12,148569684,29601637
2020,12,148569695,29594059
2020,12,148577865,29580109
2020,12,148572076,29580107
2020,12,148569736,29601647
2020,12,148577920,29594073
2020,2,148569791,29601651
2020,12,148569799,29601652
2020,12,148569847,29594080
2020,20,148569995,29594094
2020,19,148578489,29594168
2020,20,148578532,29601786
2020,12,148578595,29601800
2020,12,148578617,29601810
2020,3,148578676,29594203
2020,12,148578699,29594205
2020,3,148578718,29594212
2020,12,148572296,29580156
2020,12,148578785,29594231
2020,20,148570839,29601868
2020,12,148578868,29594243
2020,9,148570945,29594253
2020,18,148578946,29594261
2020,19,148571149,29601944
2020,12,148581174,29601947
2020,12,148579235,29594326
2020,3,148581255,29601968
2020,12,148572382,29601976
2020,12,148581296,29601981
2020,20,148579413,29594367
2020,12,148581382,29601996
2020,12,148579591,29594413
2020,12,148572418,29580181
2020,18,148579605,29594418
2020,12,148572426,29602003
2020,20,148579667,29594433
2020,12,148581485,29602019
2020,12,148576483,29593784
2020,20,148576498,29593788
2020,20,148568982,29601515
2020,22,148568984,29601516
2020,12,148569019,29601529
2020,2,148569059,29601543
