"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,139625963,10,
2020,139622699,1,
2020,139626700,6,
2020,139627563,6,
2020,139629508,9,
2020,139633213,2,
2020,139622658,10,
2020,139633146,1,
2020,139633374,1,
2020,139630321,1,
2020,139630711,9,
2020,139634120,1,
2020,139634282,9,
2020,139634283,9,
2020,139634409,2,
2020,139627917,1,
2020,139628432,9,
2020,139628436,9,
2020,139628439,9,
2020,133003066,10,
2020,132977845,10,
2020,133007921,1,
2020,133007928,6,
2020,133007926,1,
2020,133007927,9,
2020,133003194,1,
2020,132998545,9,
2020,132998546,9,
2020,132998548,10,
2020,133008097,1,
2020,133008096,1,
2020,133008116,1,
2020,133008129,9,
2020,132998602,9,
2020,133003503,10,
2020,133003547,10,
2020,133003546,10,
2020,133008383,10,
2020,133008384,10,
2020,133008666,10,
2020,133008740,1,
2020,133008882,10,
2020,133008881,10,
2020,133008884,10,
2020,133008952,9,
2020,133009069,9,
2020,133009149,1,
2020,133009147,1,
2020,133004413,10,
2020,133004412,10,
2020,133009204,10,
2020,133009373,10,
2020,133009437,2,
2020,133009507,10,
2020,133009513,9,
2020,133009511,9,
2020,137633639,9,
2020,137635981,1,
2020,137632900,10,
2020,137644238,9,
2020,137644707,1,
2020,137641190,6,
2020,137646384,6,
2020,137646655,1,
2020,137646993,1,
2020,137641703,2,
2020,137642425,1,
2020,137642471,1,
2020,137642495,9,
2020,137642495,2,
2020,137628119,9,
2020,137628125,1,
2020,137633810,1,
2020,137628336,9,
2020,137633886,9,
2020,137633964,10,
2020,137628433,10,
2020,137628430,10,
2020,137634346,9,
2020,137634642,6,
2020,137635037,6,
2020,137635117,1,
2020,137635288,9,
2020,137629952,9,
2020,137630136,1,
2020,137635499,1,
2020,137635545,9,
2020,137630320,6,
2020,137635639,10,
2020,137635676,8,
2020,137635684,8,
2020,137630378,8,
2020,137630374,8,
2020,137635677,8,
2020,137635681,8,
2020,137630389,8,
2020,137630381,8,
2020,137630547,10,
2020,137635803,10,
2020,137635799,10,
2020,137631399,6,
2020,137636649,6,
2020,137636854,6,
2020,137636854,1,
2020,137631679,9,
2020,137631705,1,
2020,137631730,9,
2020,137631808,10,
2020,137637002,10,
2020,137631875,10,
2020,137637255,9,
2020,137632219,9,
2020,137632418,1,
2020,137632491,9,
2020,137637753,10,
2020,137632887,9,
2020,137632884,9,
2020,137632890,9,
2020,137642917,1,
2020,137642917,9,
2020,137638047,1,
2020,137643011,1,
2020,137643135,6,
2020,137643843,6,
2020,137644167,1,
2020,137644167,9,
2020,137644401,10,
2020,137644896,10,
2020,137640907,10,
2020,137640909,10,
2020,137640908,10,
2020,137646110,9,
2020,137646658,6,
2020,137646854,6,
2020,137646886,1,
2020,137641812,6,
2020,137647167,6,
2020,137641913,10,
2020,137642056,9,
2020,137642058,9,
2020,137647650,9,
2020,137642335,1,
2020,137647789,1,
2020,137642383,1,
2020,132999455,10,
2020,133005289,9,
2020,133000739,1,
2020,133001341,1,
2020,133001342,1,
2020,133002278,9,
2020,133002279,9,
2020,133007802,9,
2020,133002291,1,
2020,133024172,1,
2020,132998437,1,
2020,133011215,9,
2020,133011214,1,
2020,133000362,9,
2020,133000362,1,
2020,133012479,10,
2020,133002735,6,
2020,133018221,6,
2020,133002814,1,
2020,133002814,6,
2020,133024039,9,
2020,133019377,6,
2020,133019376,6,
2020,133727154,10,
2020,133727155,10,
2020,133738267,10,
2020,133727552,6,
2020,133737017,1,
2020,133727635,2,
2020,133727647,1,
2020,133737146,10,
2020,133739107,1,
2020,133739386,6,
2020,133018143,1,
2020,133018414,1,
2020,133727767,9,
2020,133739040,10,
2020,133743032,9,
2020,133743142,6,
2020,137633973,2,
2020,137628444,2,
2020,137635831,2,
2020,137630781,1,
2020,137636308,6,
2020,137631590,6,
2020,137631590,1,
2020,137637156,1,
2020,137638974,1,
2020,137640079,6,
2020,137645969,1,
2020,137641845,9,
2020,137642270,10,
2020,137642268,1,
2020,137642272,10,
2020,137642872,6,
2020,137653168,1,
2020,137654292,10,
2020,137633714,10,
2020,137628159,6,
2020,137628592,10,
2020,137629103,6,
2020,137634954,9,
2020,137635637,10,
2020,137637275,1,
2020,137637277,6,
2020,137637276,1,
2020,137637277,1,
2020,137637275,6,
2020,137637276,6,
2020,137638365,1,
2020,137638630,6,
2020,137643615,1,
2020,137638673,1,
2020,137639918,6,
2020,137640461,9,
2020,137646070,1,
2020,137646634,1,
2020,137646663,1,
2020,137647006,1,
2020,137641941,6,
2020,137647588,10,
2020,137647594,10,
2020,137642413,1,
2020,137648191,1,
2020,137648398,1,
2020,137648409,10,
2020,137649071,10,
2020,137653650,6,
2020,137649242,9,
2020,137649233,9,
2020,137653754,9,
2020,137649244,9,
2020,133730363,9,
2020,133730460,9,
2020,133730724,9,
2020,133730840,1,
2020,133726193,10,
2020,133731897,9,
2020,133735776,1,
2020,133735821,6,
2020,133738741,9,
2020,133738911,9,
2020,133007996,9,
2020,133008028,10,
2020,132998680,8,
2020,133008946,9,
2020,133009109,1,
2020,133004588,9,
2020,133010048,10,
2020,133010579,1,
2020,133005484,10,
2020,133005482,10,
2020,131301519,10,
2020,131308585,10,
2020,131301802,1,
2020,131301420,1,
2020,131309127,10,
2020,131309174,1,
2020,131302115,1,
2020,131309265,1,
2020,131302136,9,
2020,131317666,9,
2020,131323673,9,
2020,131324755,1,
2020,131301894,9,
2020,131309163,1,
2020,131302019,9,
2020,131309251,9,
2020,131302097,9,
2020,131309309,10,
2020,131320824,6,
2020,131323963,1,
2020,131327909,1,
2020,137642675,6,
2020,137642675,1,
2020,137648753,1,
2020,133009650,10,
2020,133010142,10,
2020,132999674,10,
2020,133005575,10,
2020,132999820,1,
2020,132999879,6,
2020,132999878,6,
2020,133000124,10,
2020,133012268,6,
2020,133012288,6,
2020,133002282,9,
2020,133007807,9,
2020,133007807,1,
2020,133010335,9,
2020,133010754,10,
2020,133006038,1,
2020,133000286,1,
2020,133000479,9,
2020,133000480,9,
2020,133006354,9,
2020,133012495,9,
2020,133007003,6,
2020,133002304,1,
2020,133002442,10,
2020,133738798,1,
2020,133739121,1,
2020,133739120,6,
2020,133739121,6,
2020,133739120,1,
2020,133739189,1,
2020,133737319,9,
2020,133742956,1,
2020,133737345,9,
2020,133737345,1,
2020,133737344,9,
2020,133737344,1,
2020,133006627,1,
2020,133013104,6,
2020,133730453,10,
2020,133730525,6,
2020,133730640,10,
2020,133730641,10,
2020,133730717,9,
2020,133730765,6,
2020,133730888,10,
2020,133730890,10,
2020,133730889,10,
2020,133730998,3,
2020,133730997,3,
2020,133735403,1,
2020,133732109,10,
2020,133732750,9,
2020,133732788,1,
2020,133736428,1,
2020,133736638,1,
2020,133727399,10,
2020,133738657,9,
2020,133727422,9,
2020,140084396,9,
2020,140084856,1,
2020,140085663,10,
2020,140081924,6,
2020,140087072,2,
2020,140087071,2,
2020,140087385,10,
2020,140089693,9,
2020,140089802,9,
2020,140093511,10,
2020,140093702,1,
2020,140094332,1,
2020,140095091,9,
2020,140095573,10,
2020,140095905,9,
2020,140095901,1,
2020,140092707,10,
2020,140096536,6,
2020,140097288,9,
2020,140097668,1,
2020,140097667,1,
2020,140104241,1,
2020,133005485,10,
2020,133000788,10,
2020,133007263,10,
2020,133014673,1,
2020,133014891,6,
2020,133014891,9,
2020,133002239,9,
2020,133015109,6,
2020,133015230,1,
2020,133018379,6,
2020,133022960,1,
2020,133018704,9,
2020,133018703,9,
2020,133015932,1,
2020,133020238,9,
2020,142776960,1,
2020,142777039,9,
2020,142777114,10,
2020,142777126,9,
2020,142771478,9,
2020,142771477,9,
2020,142771481,9,
2020,142777211,10,
2020,142777562,1,
2020,142777596,9,
2020,142777547,1,
2020,142777576,1,
2020,142777591,1,
2020,142772290,1,
2020,142777862,1,
2020,142777863,6,
2020,142772501,9,
2020,142778082,1,
2020,142778233,6,
2020,142772709,9,
2020,142778310,1,
2020,142772754,10,
2020,142778312,1,
2020,142783157,6,
2020,142778821,1,
2020,142778838,9,
2020,142783230,1,
2020,142778870,1,
2020,142779038,10,
2020,142783520,10,
2020,142779020,10,
2020,142779026,10,
2020,142783564,1,
2020,142779186,6,
2020,142783697,1,
2020,142784471,1,
2020,142784397,1,
2020,142784792,2,
2020,140084590,1,
2020,140081053,1,
2020,140085017,10,
2020,140085081,6,
2020,140085539,1,
2020,140085693,1,
2020,140085752,9,
2020,140085744,9,
2020,140082038,1,
2020,140082039,1,
2020,140087042,1,
2020,140087078,9,
2020,140088347,9,
2020,140088347,1,
2020,140087212,6,
2020,140087212,1,
2020,140087805,1,
2020,140087844,1,
2020,140087842,1,
2020,140087845,1,
2020,140093549,9,
2020,140093739,1,
2020,140090128,9,
2020,140093868,8,
2020,140094604,9,
2020,140090823,9,
2020,140094584,1,
2020,140094605,9,
2020,140094854,10,
2020,140080463,10,
2020,140080460,10,
2020,140080467,10,
2020,140080461,10,
2020,140080466,10,
2020,140084572,10,
2020,140081041,10,
2020,140081490,9,
2020,140085430,9,
2020,140085780,9,
2020,140081932,9,
2020,140082787,2,
2020,140088282,9,
2020,140088282,1,
2020,140088651,1,
2020,140088784,1,
2020,140087832,1,
2020,140092915,1,
2020,140089147,1,
2020,140089148,1,
2020,140090146,1,
2020,140090251,1,
2020,140094000,6,
2020,140094000,1,
2020,140094161,10,
2020,140094532,10,
2020,140091305,1,
2020,140091379,1,
2020,140095957,6,
2020,140096850,1,
2020,140098470,9,
2020,140098888,10,
2020,140099140,1,
2020,140103913,1,
2020,140104027,6,
2020,140086731,2,
2020,140086736,2,
2020,140094903,6,
2020,140080921,1,
2020,140084848,1,
2020,140084847,1,
2020,140098073,1,
2020,140097200,1,
2020,140098329,1,
2020,140098348,1,
2020,140097186,1,
2020,140098324,1,
2020,131320566,6,
2020,140091588,10,
2020,140095166,9,
2020,140095532,10,
2020,140095743,9,
2020,140092020,10,
2020,140097974,1,
2020,140096872,1,
2020,140097384,1,
2020,140097384,9,
2020,140097499,9,
2020,140098622,1,
2020,140098946,6,
2020,140103350,1,
2020,140099448,1,
2020,140104408,9,
2020,140104758,9,
2020,140100644,9,
2020,140100644,1,
2020,140100646,1,
2020,140100646,9,
2020,140104758,1,
2020,140084577,10,
2020,140080525,10,
2020,140080524,10,
2020,140080531,10,
2020,140084570,10,
2020,140080528,10,
2020,140080689,10,
2020,140080984,10,
2020,140081071,1,
2020,140085118,6,
2020,140085200,8,
2020,140081252,8,
2020,140081523,1,
2020,140081740,1,
2020,140085808,6,
2020,140085808,1,
2020,140082797,10,
2020,140087013,8,
2020,140088256,1,
2020,140087132,6,
2020,140088301,10,
2020,140088399,2,
2020,140087263,10,
2020,140087262,1,
2020,140088523,1,
2020,140087448,1,
2020,140092998,10,
2020,140089256,10,
2020,140092991,10,
2020,140092995,10,
2020,140092997,10,
2020,140092996,10,
2020,140089249,10,
2020,140093431,1,
2020,140089812,1,
2020,140093653,1,
2020,140090264,1,
2020,140093948,1,
2020,140094441,6,
2020,140094493,1,
2020,140094528,10,
2020,140094578,1,
2020,140091019,1,
2020,140094855,6,
2020,140094944,6,
2020,140091141,6,
2020,140094975,9,
2020,140094990,9,
2020,140095237,6,
2020,140095464,1,
2020,140091696,10,
2020,140091883,9,
