"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2020,15305908,3483,1,2020,"I",26-JUN-20,"Y","F","C","2020_01_GA0060000_NIBRS",87736539,0
2020,15306578,3483,2,2020,"I",26-JUN-20,"Y","F","C","2020_02_GA0060000_NIBRS",85464345,0
2020,15306579,3483,3,2020,"I",26-JUN-20,"Y","F","C","2020_03_GA0060000_NIBRS",97869490,0
2020,15306580,3483,4,2020,"I",26-JUN-20,"Y","F","C","2020_04_GA0060000_NIBRS",94491054,0
2020,15449157,3483,5,2020,"I",21-JUL-20,"Y","F","C","2020_05_GA0060000_NIBRS",97869615,0
2020,15667668,3483,6,2020,"I",19-AUG-20,"Y","F","C","2020_06_GA0060000_NIBRS",97873471,0
2020,16079635,3483,7,2020,"I",16-SEP-20,"Y","F","C","2020_07_GA0060000_NIBRS",97873499,0
2020,16514903,3483,8,2020,"I",23-OCT-20,"Y","F","C","2020_08_GA0060000_NIBRS",97869531,0
2020,16513324,3483,9,2020,"I",23-OCT-20,"Y","F","C","2020_09_GA0060000_NIBRS",97873521,0
2020,16808162,3483,10,2020,"I",17-NOV-20,"Y","F","C","2020_10_GA0060000_NIBRS",97873545,0
2020,17090334,3483,11,2020,"I",18-DEC-20,"Y","F","C","2020_11_GA0060000_NIBRS",97873572,0
2020,17898567,3483,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA0060000_NIBRS",97869610,0
2020,15449249,3682,1,2020,"I",21-JUL-20,"Y","F","C","2020_01_GA0450000_NIBRS",77381779,0
2020,15306986,3682,2,2020,"I",,"Y","G","C","2020_02_GA0450000_NIBRS",94524481,0
2020,15449248,3682,3,2020,"I",21-JUL-20,"Y","F","C","2020_03_GA0450000_NIBRS",89725586,0
2020,15449251,3682,4,2020,"I",21-JUL-20,"Y","F","C","2020_04_GA0450000_NIBRS",77382307,0
2020,15449250,3682,5,2020,"I",21-JUL-20,"Y","F","C","2020_05_GA0450000_NIBRS",77382209,0
2020,15449252,3682,6,2020,"I",21-JUL-20,"Y","F","C","2020_06_GA0450000_NIBRS",82296193,0
2020,15568246,3682,7,2020,"I",04-AUG-20,"Y","F","C","2020_07_GA0450000_NIBRS",86307064,0
2020,16079653,3682,8,2020,"I",16-SEP-20,"Y","F","C","2020_08_GA0450000_NIBRS",89725483,0
2020,16516800,3682,9,2020,"I",23-OCT-20,"Y","F","C","2020_09_GA0450000_NIBRS",94527274,0
2020,16610886,3682,10,2020,"I",03-NOV-20,"Y","F","C","2020_10_GA0450000_NIBRS",94527200,0
2020,17090360,3682,11,2020,"I",18-DEC-20,"Y","F","C","2020_11_GA0450000_NIBRS",94524549,0
2020,17898589,3682,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA0450000_NIBRS",94527149,0
2020,9141376,3608,1,2020,"I",,"Y","G","C","2020_01_GA0310500_NIBRS",97917335,0
2020,9141396,3608,2,2020,"I",,"Y","G","C","2020_02_GA0310500_NIBRS",67118398,0
2020,9141416,3608,3,2020,"U",,"Y","G","C","2020_03_GA0310500_NIBRS",,0
2020,9141436,3608,4,2020,"U",,"Y","G","C","2020_04_GA0310500_NIBRS",,0
2020,9141456,3608,5,2020,"U",,"Y","G","C","2020_05_GA0310500_NIBRS",,0
2020,9141476,3608,6,2020,"I",,"Y","G","C","2020_06_GA0310500_NIBRS",89767776,0
2020,9141496,3608,7,2020,"I",,"Y","G","C","2020_07_GA0310500_NIBRS",89765638,0
2020,9141516,3608,8,2020,"I",,"Y","G","C","2020_08_GA0310500_NIBRS",86312638,0
2020,9141536,3608,9,2020,"I",,"Y","G","C","2020_09_GA0310500_NIBRS",94591022,0
2020,9143556,3608,10,2020,"I",,"Y","G","C","2020_10_GA0310500_NIBRS",97917311,0
2020,9143576,3608,11,2020,"I",,"Y","G","C","2020_11_GA0310500_NIBRS",,0
2020,9143596,3608,12,2020,"I",,"Y","G","C","2020_12_GA0310500_NIBRS",94591074,0
2020,10740755,3528,1,2020,"I",,"Y","G","C","2020_01_GA0170000_NIBRS",68543281,0
2020,10740777,3528,2,2020,"I",,"Y","G","C","2020_02_GA0170000_NIBRS",74072336,0
2020,10740799,3528,3,2020,"I",,"Y","G","C","2020_03_GA0170000_NIBRS",87737952,0
2020,10740821,3528,4,2020,"I",,"Y","G","C","2020_04_GA0170000_NIBRS",94499857,0
2020,10740843,3528,5,2020,"I",,"Y","G","C","2020_05_GA0170000_NIBRS",77372627,0
2020,10740865,3528,6,2020,"I",,"Y","G","C","2020_06_GA0170000_NIBRS",80048518,0
2020,10740887,3528,7,2020,"I",,"Y","G","C","2020_07_GA0170000_NIBRS",89738387,0
2020,10740909,3528,8,2020,"I",,"Y","G","C","2020_08_GA0170000_NIBRS",85474565,0
2020,10740931,3528,9,2020,"I",,"Y","G","C","2020_09_GA0170000_NIBRS",87737932,0
2020,10740953,3528,10,2020,"I",,"Y","G","C","2020_10_GA0170000_NIBRS",94501721,0
2020,10740975,3528,11,2020,"I",,"Y","G","C","2020_11_GA0170000_NIBRS",94499827,0
2020,10740997,3528,12,2020,"I",,"Y","G","C","2020_12_GA0170000_NIBRS",94501687,0
2020,17090658,3550,1,2020,"I",18-DEC-20,"Y","F","C","2020_01_GA0220200_NIBRS",97927324,0
2020,17090446,3550,2,2020,"I",18-DEC-20,"Y","F","C","2020_02_GA0220200_NIBRS",97927469,0
2020,17091642,3550,3,2020,"I",,"Y","G","C","2020_03_GA0220200_NIBRS",97926320,0
2020,17897094,3550,4,2020,"I",16-FEB-21,"Y","F","C","2020_04_GA0220200_NIBRS",97926292,0
2020,17898737,3550,5,2020,"I",16-FEB-21,"Y","F","C","2020_05_GA0220200_NIBRS",97927417,0
2020,17899045,3550,6,2020,"I",,"Y","G","C","2020_06_GA0220200_NIBRS",97926238,0
2020,17899046,3550,7,2020,"I",,"Y","G","C","2020_07_GA0220200_NIBRS",97927436,0
2020,17899047,3550,8,2020,"I",,"Y","G","C","2020_08_GA0220200_NIBRS",97926349,0
2020,17897095,3550,9,2020,"I",16-FEB-21,"Y","F","C","2020_09_GA0220200_NIBRS",97926493,0
2020,18280706,3550,10,2020,"I",15-MAR-21,"Y","F","C","2020_10_GA0220200_NIBRS",97926511,0
2020,18280457,3550,11,2020,"I",15-MAR-21,"Y","F","C","2020_11_GA0220200_NIBRS",97927576,0
2020,18280458,3550,12,2020,"I",15-MAR-21,"Y","F","C","2020_12_GA0220200_NIBRS",97926532,0
2020,17090340,3513,1,2020,"I",18-DEC-20,"Y","F","C","2020_01_GA0130000_NIBRS",89722819,0
2020,17090342,3513,2,2020,"I",18-DEC-20,"Y","F","C","2020_02_GA0130000_NIBRS",89722833,0
2020,17090338,3513,3,2020,"I",18-DEC-20,"Y","F","C","2020_03_GA0130000_NIBRS",89722794,0
2020,17090343,3513,4,2020,"I",18-DEC-20,"Y","F","C","2020_04_GA0130000_NIBRS",89738245,0
2020,17090344,3513,5,2020,"I",18-DEC-20,"Y","F","C","2020_05_GA0130000_NIBRS",89738249,0
2020,17090345,3513,6,2020,"I",18-DEC-20,"Y","F","C","2020_06_GA0130000_NIBRS",89738260,0
2020,17090346,3513,7,2020,"I",18-DEC-20,"Y","F","C","2020_07_GA0130000_NIBRS",89738276,0
2020,17090347,3513,8,2020,"I",18-DEC-20,"Y","F","C","2020_08_GA0130000_NIBRS",94498575,0
2020,17090579,3513,9,2020,"I",18-DEC-20,"Y","F","C","2020_09_GA0130000_NIBRS",94498506,0
2020,17090348,3513,10,2020,"I",18-DEC-20,"Y","F","C","2020_10_GA0130000_NIBRS",94498538,0
2020,17898573,3513,11,2020,"I",16-FEB-21,"Y","F","C","2020_11_GA0130000_NIBRS",94495486,0
2020,17896876,3513,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA0130000_NIBRS",94495521,0
2020,11564854,4003,1,2020,"I",27-FEB-20,"Y","F","C","2020_01_GA1140000_NIBRS",94590176,0
2020,11731850,4003,2,2020,"I",12-MAR-20,"Y","F","C","2020_02_GA1140000_NIBRS",82321743,0
2020,13514262,4003,3,2020,"I",10-APR-20,"Y","F","C","2020_03_GA1140000_NIBRS",85520374,0
2020,13936635,4003,4,2020,"I",29-MAY-20,"Y","F","C","2020_04_GA1140000_NIBRS",94589931,0
2020,15305984,4003,5,2020,"I",26-JUN-20,"Y","F","C","2020_05_GA1140000_NIBRS",82320697,0
2020,15449302,4003,6,2020,"I",21-JUL-20,"Y","F","C","2020_06_GA1140000_NIBRS",87758008,0
2020,15667523,4003,7,2020,"I",19-AUG-20,"Y","F","C","2020_07_GA1140000_NIBRS",97910348,0
2020,16077423,4003,8,2020,"I",16-SEP-20,"Y","F","C","2020_08_GA1140000_NIBRS",94590035,0
2020,16514986,4003,9,2020,"I",23-OCT-20,"Y","F","C","2020_09_GA1140000_NIBRS",94589999,0
2020,16808203,4003,10,2020,"I",17-NOV-20,"Y","F","C","2020_10_GA1140000_NIBRS",94593588,0
2020,17090409,4003,11,2020,"I",18-DEC-20,"Y","F","C","2020_11_GA1140000_NIBRS",94593599,0
2020,17898689,4003,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA1140000_NIBRS",97914874,0
2020,10584378,3798,1,2020,"I",,"Y","G","C","2020_01_GA0640100_NIBRS",82293545,0
2020,10584395,3798,2,2020,"I",,"Y","G","C","2020_02_GA0640100_NIBRS",94502787,0
2020,10584412,3798,3,2020,"I",,"Y","G","C","2020_03_GA0640100_NIBRS",97870619,0
2020,10584429,3798,4,2020,"I",,"Y","G","C","2020_04_GA0640100_NIBRS",89738860,0
2020,10584446,3798,5,2020,"I",,"Y","G","C","2020_05_GA0640100_NIBRS",97874844,0
2020,10584463,3798,6,2020,"I",,"Y","G","C","2020_06_GA0640100_NIBRS",94501335,0
2020,10584480,3798,7,2020,"I",,"Y","G","C","2020_07_GA0640100_NIBRS",94500889,0
2020,10584497,3798,8,2020,"I",,"Y","G","C","2020_08_GA0640100_NIBRS",94503090,0
2020,10584514,3798,9,2020,"I",,"Y","G","C","2020_09_GA0640100_NIBRS",97874637,0
2020,10584531,3798,10,2020,"I",,"Y","G","C","2020_10_GA0640100_NIBRS",97870653,0
2020,10584548,3798,11,2020,"I",,"Y","G","C","2020_11_GA0640100_NIBRS",97870544,0
2020,10584565,3798,12,2020,"I",,"Y","G","C","2020_12_GA0640100_NIBRS",97874669,0
2020,10741022,3740,1,2020,"I",,"Y","G","C","2020_01_GA0590000_NIBRS",67107496,0
2020,10741051,3740,2,2020,"I",,"Y","G","C","2020_02_GA0590000_NIBRS",70266020,0
2020,10741080,3740,3,2020,"I",,"Y","G","C","2020_03_GA0590000_NIBRS",71003001,0
2020,10741109,3740,4,2020,"I",,"Y","G","C","2020_04_GA0590000_NIBRS",77391351,0
2020,10741138,3740,5,2020,"I",,"Y","G","C","2020_05_GA0590000_NIBRS",75683577,0
2020,10741167,3740,6,2020,"I",,"Y","G","C","2020_06_GA0590000_NIBRS",77391249,0
2020,10741196,3740,7,2020,"I",,"Y","G","C","2020_07_GA0590000_NIBRS",80056847,0
2020,10741225,3740,8,2020,"I",,"Y","G","C","2020_08_GA0590000_NIBRS",97894338,0
2020,10741254,3740,9,2020,"I",,"Y","G","C","2020_09_GA0590000_NIBRS",85495983,0
2020,10741283,3740,10,2020,"I",,"Y","G","C","2020_10_GA0590000_NIBRS",89744202,0
2020,10741312,3740,11,2020,"I",,"Y","G","C","2020_11_GA0590000_NIBRS",89744206,0
2020,10741341,3740,12,2020,"I",,"Y","G","C","2020_12_GA0590000_NIBRS",94554819,0
2020,8964689,3819,1,2020,"U",,"Y","G","C","2020_01_GA0670700_NIBRS",,0
2020,8964691,3819,2,2020,"U",,"Y","G","C","2020_02_GA0670700_NIBRS",,0
2020,8964693,3819,3,2020,"I",,"Y","G","C","2020_03_GA0670700_NIBRS",74112894,0
2020,8964695,3819,4,2020,"I",,"Y","G","C","2020_04_GA0670700_NIBRS",74111392,0
2020,8964697,3819,5,2020,"U",,"Y","G","C","2020_05_GA0670700_NIBRS",,0
2020,8964699,3819,6,2020,"U",,"Y","G","C","2020_06_GA0670700_NIBRS",,0
2020,8964701,3819,7,2020,"U",,"Y","G","C","2020_07_GA0670700_NIBRS",,0
2020,8964703,3819,8,2020,"U",,"Y","G","C","2020_08_GA0670700_NIBRS",,0
2020,8964705,3819,9,2020,"U",,"Y","G","C","2020_09_GA0670700_NIBRS",,0
2020,8964707,3819,10,2020,"U",,"Y","G","C","2020_10_GA0670700_NIBRS",,0
2020,8964709,3819,11,2020,"U",,"Y","G","C","2020_11_GA0670700_NIBRS",,0
2020,8964711,3819,12,2020,"U",,"Y","G","C","2020_12_GA0670700_NIBRS",,0
2020,10931895,4014,1,2020,"I",,"Y","G","C","2020_01_GA1170000_NIBRS",79170672,0
2020,10931920,4014,2,2020,"I",,"Y","G","C","2020_02_GA1170000_NIBRS",,0
2020,10931945,4014,3,2020,"I",,"Y","G","C","2020_03_GA1170000_NIBRS",,0
2020,10931970,4014,4,2020,"U",,"Y","G","C","2020_04_GA1170000_NIBRS",,0
2020,10931995,4014,5,2020,"I",,"Y","G","C","2020_05_GA1170000_NIBRS",,0
2020,10932020,4014,6,2020,"I",,"Y","G","C","2020_06_GA1170000_NIBRS",,0
2020,10932045,4014,7,2020,"U",,"Y","G","C","2020_07_GA1170000_NIBRS",,0
2020,10932070,4014,8,2020,"U",,"Y","G","C","2020_08_GA1170000_NIBRS",,0
2020,10932095,4014,9,2020,"U",,"Y","G","C","2020_09_GA1170000_NIBRS",,0
2020,10932120,4014,10,2020,"U",,"Y","G","C","2020_10_GA1170000_NIBRS",,0
2020,10932145,4014,11,2020,"U",,"Y","G","C","2020_11_GA1170000_NIBRS",,0
2020,10932170,4014,12,2020,"U",,"Y","G","C","2020_12_GA1170000_NIBRS",,0
2020,17340210,3915,1,2020,"I",19-JAN-21,"Y","F","C","2020_01_GA0910000_NIBRS",92186382,0
2020,17340214,3915,2,2020,"I",19-JAN-21,"Y","F","C","2020_02_GA0910000_NIBRS",92186388,0
2020,17337280,3915,3,2020,"I",19-JAN-21,"Y","F","C","2020_03_GA0910000_NIBRS",94581739,0
2020,17340213,3915,4,2020,"I",19-JAN-21,"Y","F","C","2020_04_GA0910000_NIBRS",94581927,0
2020,17340215,3915,5,2020,"I",19-JAN-21,"Y","F","C","2020_05_GA0910000_NIBRS",94581706,0
2020,17337281,3915,6,2020,"I",19-JAN-21,"Y","F","C","2020_06_GA0910000_NIBRS",94578201,0
2020,17340199,3915,7,2020,"I",19-JAN-21,"Y","F","C","2020_07_GA0910000_NIBRS",92186349,0
2020,17340211,3915,8,2020,"I",19-JAN-21,"Y","F","C","2020_08_GA0910000_NIBRS",94578222,0
2020,17337282,3915,9,2020,"I",19-JAN-21,"Y","F","C","2020_09_GA0910000_NIBRS",94578274,0
2020,17340212,3915,10,2020,"I",19-JAN-21,"Y","F","C","2020_10_GA0910000_NIBRS",94578303,0
2020,17898649,3915,11,2020,"I",16-FEB-21,"Y","F","C","2020_11_GA0910000_NIBRS",94581882,0
2020,17896978,3915,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA0910000_NIBRS",94581651,0
2020,9099713,4000,1,2020,"I",,"Y","G","C","2020_01_GA1130000_NIBRS",74118249,0
2020,9099725,4000,2,2020,"I",,"Y","G","C","2020_02_GA1130000_NIBRS",80067883,0
2020,9099737,4000,3,2020,"I",,"Y","G","C","2020_03_GA1130000_NIBRS",87757968,0
2020,9099749,4000,4,2020,"I",,"Y","G","C","2020_04_GA1130000_NIBRS",80065387,0
2020,9099761,4000,5,2020,"I",,"Y","G","C","2020_05_GA1130000_NIBRS",80065511,0
2020,9099773,4000,6,2020,"I",,"Y","G","C","2020_06_GA1130000_NIBRS",87758009,0
2020,9099785,4000,7,2020,"I",,"Y","G","C","2020_07_GA1130000_NIBRS",89764997,0
2020,9099797,4000,8,2020,"I",,"Y","G","C","2020_08_GA1130000_NIBRS",97914945,0
2020,9099809,4000,9,2020,"I",,"Y","G","C","2020_09_GA1130000_NIBRS",87762621,0
2020,9099821,4000,10,2020,"I",,"Y","G","C","2020_10_GA1130000_NIBRS",89767272,0
2020,9099833,4000,11,2020,"I",,"Y","G","C","2020_11_GA1130000_NIBRS",97914896,0
2020,9099845,4000,12,2020,"I",,"Y","G","C","2020_12_GA1130000_NIBRS",97910407,0
2020,11566112,3747,1,2020,"I",27-FEB-20,"Y","F","C","2020_01_GA0600100_NIBRS",97877549,0
2020,11731822,3747,2,2020,"I",12-MAR-20,"Y","F","C","2020_02_GA0600100_NIBRS",97881886,0
2020,13514235,3747,3,2020,"I",10-APR-20,"Y","F","C","2020_03_GA0600100_NIBRS",97881951,0
2020,13935561,3747,4,2020,"I",29-MAY-20,"Y","F","C","2020_04_GA0600100_NIBRS",97882038,0
2020,15306602,3747,5,2020,"I",26-JUN-20,"Y","F","C","2020_05_GA0600100_NIBRS",97882089,0
2020,15449203,3747,6,2020,"I",21-JUL-20,"Y","F","C","2020_06_GA0600100_NIBRS",97877815,0
2020,16516790,3747,7,2020,"I",23-OCT-20,"Y","F","C","2020_07_GA0600100_NIBRS",97882161,0
2020,16516791,3747,8,2020,"I",23-OCT-20,"Y","F","C","2020_08_GA0600100_NIBRS",97882170,0
2020,16516792,3747,9,2020,"I",23-OCT-20,"Y","F","C","2020_09_GA0600100_NIBRS",94515750,0
2020,16516793,3747,10,2020,"I",23-OCT-20,"Y","F","C","2020_10_GA0600100_NIBRS",97877888,0
2020,16808169,3747,11,2020,"I",17-NOV-20,"Y","F","C","2020_11_GA0600100_NIBRS",97882182,0
2020,17896894,3747,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA0600100_NIBRS",97882189,0
2020,16079686,3874,1,2020,"I",16-SEP-20,"Y","F","C","2020_01_GA0780200_NIBRS",85508573,0
2020,16077392,3874,2,2020,"I",16-SEP-20,"Y","F","C","2020_02_GA0780200_NIBRS",85512317,0
2020,16079687,3874,3,2020,"I",16-SEP-20,"Y","F","C","2020_03_GA0780200_NIBRS",85508607,0
2020,16079688,3874,4,2020,"I",16-SEP-20,"Y","F","C","2020_04_GA0780200_NIBRS",89753957,0
2020,16079689,3874,5,2020,"I",16-SEP-20,"Y","F","C","2020_05_GA0780200_NIBRS",94571455,0
2020,16077397,3874,6,2020,"I",16-SEP-20,"Y","F","C","2020_06_GA0780200_NIBRS",89753932,0
2020,16079690,3874,7,2020,"I",16-SEP-20,"Y","F","C","2020_07_GA0780200_NIBRS",94576716,0
2020,16517280,3874,8,2020,"I",23-OCT-20,"Y","F","C","2020_08_GA0780200_NIBRS",94574801,0
2020,16514963,3874,9,2020,"I",23-OCT-20,"Y","F","C","2020_09_GA0780200_NIBRS",94571439,0
2020,16808196,3874,10,2020,"I",17-NOV-20,"Y","F","C","2020_10_GA0780200_NIBRS",94571406,0
2020,17090613,3874,11,2020,"I",18-DEC-20,"Y","F","C","2020_11_GA0780200_NIBRS",94571561,0
2020,17898633,3874,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA0780200_NIBRS",97898995,0
2020,13935648,3980,1,2020,"I",29-MAY-20,"Y","F","C","2020_01_GA1070100_NIBRS",77378181,0
2020,15306601,3980,2,2020,"I",26-JUN-20,"Y","F","C","2020_02_GA1070100_NIBRS",82298262,0
2020,15305925,3980,3,2020,"I",26-JUN-20,"Y","F","C","2020_03_GA1070100_NIBRS",82294992,0
2020,15305926,3980,4,2020,"I",26-JUN-20,"Y","F","C","2020_04_GA1070100_NIBRS",94515780,0
2020,15305928,3980,5,2020,"I",26-JUN-20,"Y","F","C","2020_05_GA1070100_NIBRS",82298289,0
2020,16077363,3980,6,2020,"I",16-SEP-20,"Y","F","C","2020_06_GA1070100_NIBRS",89740804,0
2020,16516794,3980,7,2020,"I",23-OCT-20,"Y","F","C","2020_07_GA1070100_NIBRS",89725075,0
2020,16516795,3980,8,2020,"I",23-OCT-20,"Y","F","C","2020_08_GA1070100_NIBRS",85485044,0
2020,16080631,3980,9,2020,"I",,"Y","G","C","2020_09_GA1070100_NIBRS",97882157,0
2020,16514920,3980,10,2020,"I",23-OCT-20,"Y","F","C","2020_10_GA1070100_NIBRS",89725089,0
2020,16805458,3980,11,2020,"I",17-NOV-20,"Y","F","C","2020_11_GA1070100_NIBRS",89725123,0
2020,17090356,3980,12,2020,"I",18-DEC-20,"Y","F","C","2020_12_GA1070100_NIBRS",94518628,0
2020,9099712,3992,1,2020,"I",,"Y","G","C","2020_01_GA1110000_NIBRS",97909685,0
2020,9099724,3992,2,2020,"I",,"Y","G","C","2020_02_GA1110000_NIBRS",97909696,0
2020,9099736,3992,3,2020,"I",,"Y","G","C","2020_03_GA1110000_NIBRS",97914164,0
2020,9099748,3992,4,2020,"I",,"Y","G","C","2020_04_GA1110000_NIBRS",89761570,0
2020,9099760,3992,5,2020,"I",,"Y","G","C","2020_05_GA1110000_NIBRS",97914194,0
2020,9099772,3992,6,2020,"I",,"Y","G","C","2020_06_GA1110000_NIBRS",97909570,0
2020,9099784,3992,7,2020,"I",,"Y","G","C","2020_07_GA1110000_NIBRS",97909702,0
2020,9099796,3992,8,2020,"I",,"Y","G","C","2020_08_GA1110000_NIBRS",97914133,0
2020,9099808,3992,9,2020,"I",,"Y","G","C","2020_09_GA1110000_NIBRS",97914251,0
2020,9099820,3992,10,2020,"I",,"Y","G","C","2020_10_GA1110000_NIBRS",97909595,0
2020,9099832,3992,11,2020,"I",,"Y","G","C","2020_11_GA1110000_NIBRS",97909725,0
2020,9099844,3992,12,2020,"I",,"Y","G","C","2020_12_GA1110000_NIBRS",97914149,0
2020,10242371,4059,1,2020,"I",,"Y","G","C","2020_01_GA1290100_NIBRS",74069793,0
2020,10242434,4059,2,2020,"I",,"Y","G","C","2020_02_GA1290100_NIBRS",97873113,0
2020,10741372,3807,1,2020,"I",,"Y","G","C","2020_01_GA0660100_NIBRS",77395444,0
2020,10741395,3807,2,2020,"I",,"Y","G","C","2020_02_GA0660100_NIBRS",77395659,0
2020,10741418,3807,3,2020,"I",,"Y","G","C","2020_03_GA0660100_NIBRS",77395796,0
2020,10741441,3807,4,2020,"I",,"Y","G","C","2020_04_GA0660100_NIBRS",77395892,0
2020,10741464,3807,5,2020,"I",,"Y","G","C","2020_05_GA0660100_NIBRS",80057982,0
2020,10741487,3807,6,2020,"I",,"Y","G","C","2020_06_GA0660100_NIBRS",77396103,0
2020,10741510,3807,7,2020,"I",,"Y","G","C","2020_07_GA0660100_NIBRS",89750128,0
2020,10741533,3807,8,2020,"I",,"Y","G","C","2020_08_GA0660100_NIBRS",82307951,0
2020,10741556,3807,9,2020,"I",,"Y","G","C","2020_09_GA0660100_NIBRS",94565674,0
2020,10741579,3807,10,2020,"I",,"Y","G","C","2020_10_GA0660100_NIBRS",94567992,0
2020,10741602,3807,11,2020,"I",,"Y","G","C","2020_11_GA0660100_NIBRS",89750198,0
2020,10741625,3807,12,2020,"I",,"Y","G","C","2020_12_GA0660100_NIBRS",94565769,0
2020,10740578,3919,1,2020,"I",,"Y","G","C","2020_01_GA0920200_NIBRS",74098651,0
2020,10740593,3919,2,2020,"I",,"Y","G","C","2020_02_GA0920200_NIBRS",79169316,0
2020,10740608,3919,3,2020,"I",,"Y","G","C","2020_03_GA0920200_NIBRS",82304969,0
2020,10740623,3919,4,2020,"I",,"Y","G","C","2020_04_GA0920200_NIBRS",97896717,0
2020,10740638,3919,5,2020,"I",,"Y","G","C","2020_05_GA0920200_NIBRS",97901719,0
2020,10740653,3919,6,2020,"I",,"Y","G","C","2020_06_GA0920200_NIBRS",82304989,0
2020,10740668,3919,7,2020,"I",,"Y","G","C","2020_07_GA0920200_NIBRS",94566568,0
2020,10740683,3919,8,2020,"I",,"Y","G","C","2020_08_GA0920200_NIBRS",97901721,0
2020,10740698,3919,9,2020,"I",,"Y","G","C","2020_09_GA0920200_NIBRS",94568673,0
2020,10740713,3919,10,2020,"I",,"Y","G","C","2020_10_GA0920200_NIBRS",87748385,0
2020,10740728,3919,11,2020,"I",,"Y","G","C","2020_11_GA0920200_NIBRS",97901742,0
2020,10740743,3919,12,2020,"I",,"Y","G","C","2020_12_GA0920200_NIBRS",97896648,0
2020,18280647,3932,1,2020,"I",15-MAR-21,"Y","F","C","2020_01_GA0960100_NIBRS",97907449,0
2020,18280648,3932,2,2020,"I",15-MAR-21,"Y","F","C","2020_02_GA0960100_NIBRS",97912239,0
2020,15449292,3932,3,2020,"I",21-JUL-20,"Y","F","C","2020_03_GA0960100_NIBRS",77402324,0
2020,15449290,3932,4,2020,"I",21-JUL-20,"Y","F","C","2020_04_GA0960100_NIBRS",94585799,0
2020,17897004,3932,5,2020,"I",16-FEB-21,"Y","F","C","2020_05_GA0960100_NIBRS",97907480,0
2020,15570090,3932,6,2020,"I",04-AUG-20,"Y","F","C","2020_06_GA0960100_NIBRS",94587236,0
2020,16079706,3932,7,2020,"I",16-SEP-20,"Y","F","C","2020_07_GA0960100_NIBRS",94587287,0
2020,16517309,3932,8,2020,"I",23-OCT-20,"Y","F","C","2020_08_GA0960100_NIBRS",94587187,0
2020,16514983,3932,9,2020,"I",23-OCT-20,"Y","F","C","2020_09_GA0960100_NIBRS",94587319,0
2020,17898670,3932,10,2020,"I",16-FEB-21,"Y","F","C","2020_10_GA0960100_NIBRS",94587441,0
2020,17897006,3932,11,2020,"I",16-FEB-21,"Y","F","C","2020_11_GA0960100_NIBRS",94587404,0
2020,17898669,3932,12,2020,"I",16-FEB-21,"Y","F","C","2020_12_GA0960100_NIBRS",94587422,0
2020,9141375,3601,1,2020,"I",,"Y","G","C","2020_01_GA0300000_NIBRS",77376746,0
2020,9141395,3601,2,2020,"I",,"Y","G","C","2020_02_GA0300000_NIBRS",77376809,0
2020,9141415,3601,3,2020,"I",,"Y","G","C","2020_03_GA0300000_NIBRS",77376922,0
2020,9141435,3601,4,2020,"I",,"Y","G","C","2020_04_GA0300000_NIBRS",77376970,0
2020,9141455,3601,5,2020,"I",,"Y","G","C","2020_05_GA0300000_NIBRS",77376996,0
2020,9141475,3601,6,2020,"I",,"Y","G","C","2020_06_GA0300000_NIBRS",77377067,0
2020,9141495,3601,7,2020,"I",,"Y","G","C","2020_07_GA0300000_NIBRS",82294633,0
2020,9141515,3601,8,2020,"I",,"Y","G","C","2020_08_GA0300000_NIBRS",94509652,0
2020,9141535,3601,9,2020,"I",,"Y","G","C","2020_09_GA0300000_NIBRS",89740109,0
2020,9143555,3601,10,2020,"I",,"Y","G","C","2020_10_GA0300000_NIBRS",97876840,0
2020,9143575,3601,11,2020,"I",,"Y","G","C","2020_11_GA0300000_NIBRS",94509656,0
2020,9143595,3601,12,2020,"I",,"Y","G","C","2020_12_GA0300000_NIBRS",94511774,0
2020,13935521,3587,1,2020,"I",29-MAY-20,"Y","F","C","2020_01_GA0280200_NIBRS",74062690,0
2020,13935601,3587,2,2020,"I",29-MAY-20,"Y","F","C","2020_02_GA0280200_NIBRS",74062629,0
2020,13935522,3587,3,2020,"I",29-MAY-20,"Y","F","C","2020_03_GA0280200_NIBRS",74070210,0
2020,13935519,3587,4,2020,"I",29-MAY-20,"Y","F","C","2020_04_GA0280200_NIBRS",77369921,0
2020,15449156,3587,5,2020,"I",21-JUL-20,"Y","F","C","2020_05_GA0280200_NIBRS",79163937,0
2020,15568238,3587,6,2020,"I",04-AUG-20,"Y","F","C","2020_06_GA0280200_NIBRS",79163892,0
2020,15568239,3587,7,2020,"I",04-AUG-20,"Y","F","C","2020_07_GA0280200_NIBRS",79163924,0
