"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2020,17971220,5815,6,2020,"I",22-FEB-21,"Y","F","C","2020_06_IN0450700_NIBRS",95290112,0
2020,17971219,5815,7,2020,"I",22-FEB-21,"Y","F","C","2020_07_IN0450700_NIBRS",97014314,0
2020,17975381,5815,8,2020,"I",22-FEB-21,"Y","F","C","2020_08_IN0450700_NIBRS",97010175,0
2020,17975382,5815,9,2020,"I",22-FEB-21,"Y","F","C","2020_09_IN0450700_NIBRS",97011116,0
2020,17975383,5815,10,2020,"I",22-FEB-21,"Y","F","C","2020_10_IN0450700_NIBRS",97010308,0
2020,17975384,5815,11,2020,"I",22-FEB-21,"Y","F","C","2020_11_IN0450700_NIBRS",97014094,0
2020,18164734,5815,12,2020,"I",08-MAR-21,"Y","F","C","2020_12_IN0450700_NIBRS",97010153,0
2020,8483555,5910,1,2020,"I",,"Y","G","C","2020_01_IN0710200_NIBRS",95304231,0
2020,8477230,5910,2,2020,"I",,"Y","G","C","2020_02_IN0710200_NIBRS",95308495,0
2020,8511259,5910,3,2020,"I",,"Y","G","C","2020_03_IN0710200_NIBRS",95306184,0
2020,8495668,5910,4,2020,"I",,"Y","G","C","2020_04_IN0710200_NIBRS",91894764,0
2020,8567849,5910,5,2020,"I",,"Y","G","C","2020_05_IN0710200_NIBRS",91894968,0
2020,8518287,5910,6,2020,"I",,"Y","G","C","2020_06_IN0710200_NIBRS",95304847,0
2020,8562383,5910,7,2020,"I",,"Y","G","C","2020_07_IN0710200_NIBRS",95301167,0
2020,8502592,5910,8,2020,"I",,"Y","G","C","2020_08_IN0710200_NIBRS",95305756,0
2020,8534421,5910,9,2020,"I",,"Y","G","C","2020_09_IN0710200_NIBRS",91899408,0
2020,8506949,5910,10,2020,"I",,"Y","G","C","2020_10_IN0710200_NIBRS",95311871,0
2020,8541432,5910,11,2020,"I",,"Y","G","C","2020_11_IN0710200_NIBRS",95304581,0
2020,8551821,5910,12,2020,"I",,"Y","G","C","2020_12_IN0710200_NIBRS",95303645,0
2020,13856707,30678,1,2020,"U",15-MAY-20,"Y","F","C","2020_01_IN0320700_NIBRS",73289185,0
2020,13856409,30678,3,2020,"I",15-MAY-20,"Y","F","C","2020_03_IN0320700_NIBRS",78688789,0
2020,17975376,30678,6,2020,"I",22-FEB-21,"Y","F","C","2020_06_IN0320700_NIBRS",95286589,0
2020,17300912,30678,7,2020,"I",15-JAN-21,"Y","F","C","2020_07_IN0320700_NIBRS",91879917,0
2020,17971207,30678,8,2020,"I",22-FEB-21,"Y","F","C","2020_08_IN0320700_NIBRS",95286598,0
2020,15790364,31455,1,2020,"I",25-AUG-20,"Y","F","C","2020_01_IN0370300_NIBRS",80643201,0
2020,15790366,31455,2,2020,"I",25-AUG-20,"Y","F","C","2020_02_IN0370300_NIBRS",80643204,0
2020,15790370,31455,5,2020,"I",25-AUG-20,"Y","F","C","2020_05_IN0370300_NIBRS",80643210,0
2020,15790368,31455,6,2020,"I",25-AUG-20,"Y","F","C","2020_06_IN0370300_NIBRS",80643208,0
2020,15790372,31455,7,2020,"I",25-AUG-20,"Y","F","C","2020_07_IN0370300_NIBRS",80643214,0
2020,15790374,31455,8,2020,"I",25-AUG-20,"Y","F","C","2020_08_IN0370300_NIBRS",82652345,0
2020,16398535,31455,9,2020,"I",16-OCT-20,"Y","F","C","2020_09_IN0370300_NIBRS",84598370,0
2020,16401321,31455,10,2020,"I",16-OCT-20,"Y","F","C","2020_10_IN0370300_NIBRS",87885726,0
2020,16816488,31455,11,2020,"I",18-NOV-20,"Y","F","C","2020_11_IN0370300_NIBRS",94882540,0
2020,10243171,28854,1,2020,"U",,"Y","G","C","2020_01_IN0350300_NIBRS",,0
2020,10243228,28854,2,2020,"U",,"Y","G","C","2020_02_IN0350300_NIBRS",,0
2020,10243285,28854,3,2020,"U",,"Y","G","C","2020_03_IN0350300_NIBRS",,0
2020,10243342,28854,4,2020,"I",,"Y","G","C","2020_04_IN0350300_NIBRS",97008856,0
2020,10243399,28854,5,2020,"I",,"Y","G","C","2020_05_IN0350300_NIBRS",97008876,0
2020,10243456,28854,6,2020,"I",,"Y","G","C","2020_06_IN0350300_NIBRS",97012447,0
2020,10243513,28854,7,2020,"I",,"Y","G","C","2020_07_IN0350300_NIBRS",97008900,0
2020,10243570,28854,8,2020,"I",,"Y","G","C","2020_08_IN0350300_NIBRS",97012623,0
2020,10243627,28854,9,2020,"I",,"Y","G","C","2020_09_IN0350300_NIBRS",97012488,0
2020,10243684,28854,10,2020,"I",,"Y","G","C","2020_10_IN0350300_NIBRS",97012525,0
2020,10243741,28854,11,2020,"I",,"Y","G","C","2020_11_IN0350300_NIBRS",97008972,0
2020,10243798,28854,12,2020,"I",,"Y","G","C","2020_12_IN0350300_NIBRS",97012541,0
2020,17306280,25954,1,2020,"I",15-JAN-21,"Y","F","C","2020_01_IN0770200_NIBRS",91870767,0
2020,17300879,25954,2,2020,"I",15-JAN-21,"Y","F","C","2020_02_IN0770200_NIBRS",91872417,0
2020,17306298,25954,5,2020,"I",15-JAN-21,"Y","F","C","2020_05_IN0770200_NIBRS",91872548,0
2020,17306283,25954,6,2020,"I",15-JAN-21,"Y","F","C","2020_06_IN0770200_NIBRS",91872430,0
2020,17300880,25954,7,2020,"I",15-JAN-21,"Y","F","C","2020_07_IN0770200_NIBRS",91872443,0
2020,17300882,25954,8,2020,"I",15-JAN-21,"Y","F","C","2020_08_IN0770200_NIBRS",91870818,0
2020,17306289,25954,9,2020,"I",15-JAN-21,"Y","F","C","2020_09_IN0770200_NIBRS",91870827,0
2020,17306291,25954,10,2020,"I",15-JAN-21,"Y","F","C","2020_10_IN0770200_NIBRS",91872476,0
2020,17306293,25954,11,2020,"I",15-JAN-21,"Y","F","C","2020_11_IN0770200_NIBRS",91870863,0
2020,17306294,25954,12,2020,"I",15-JAN-21,"Y","F","C","2020_12_IN0770200_NIBRS",91872515,0
2020,10932202,29197,1,2020,"I",,"Y","G","C","2020_01_IN0640700_NIBRS",73431851,0
2020,10932222,29197,2,2020,"I",,"Y","G","C","2020_02_IN0640700_NIBRS",73436964,0
2020,10932242,29197,3,2020,"I",,"Y","G","C","2020_03_IN0640700_NIBRS",73431857,0
2020,10932262,29197,4,2020,"I",,"Y","G","C","2020_04_IN0640700_NIBRS",73436959,0
2020,10932282,29197,5,2020,"I",,"Y","G","C","2020_05_IN0640700_NIBRS",75438076,0
2020,10932302,29197,6,2020,"I",,"Y","G","C","2020_06_IN0640700_NIBRS",78683025,0
2020,10932322,29197,7,2020,"I",,"Y","G","C","2020_07_IN0640700_NIBRS",80440757,0
2020,10932342,29197,8,2020,"I",,"Y","G","C","2020_08_IN0640700_NIBRS",87888283,0
2020,10932362,29197,9,2020,"I",,"Y","G","C","2020_09_IN0640700_NIBRS",84598372,0
2020,10932382,29197,10,2020,"I",,"Y","G","C","2020_10_IN0640700_NIBRS",87888265,0
2020,10932402,29197,11,2020,"I",,"Y","G","C","2020_11_IN0640700_NIBRS",90551270,0
2020,10932422,29197,12,2020,"I",,"Y","G","C","2020_12_IN0640700_NIBRS",91870598,0
2020,10242424,29216,1,2020,"I",,"Y","G","C","2020_01_IN0430600_NIBRS",73438464,0
2020,10242487,29216,2,2020,"I",,"Y","G","C","2020_02_IN0430600_NIBRS",73438467,0
2020,10242550,29216,3,2020,"I",,"Y","G","C","2020_03_IN0430600_NIBRS",78692589,0
2020,10242613,29216,4,2020,"I",,"Y","G","C","2020_04_IN0430600_NIBRS",95289420,0
2020,10242676,29216,5,2020,"I",,"Y","G","C","2020_05_IN0430600_NIBRS",78692841,0
2020,10242739,29216,6,2020,"I",,"Y","G","C","2020_06_IN0430600_NIBRS",82667414,0
2020,10242802,29216,7,2020,"I",,"Y","G","C","2020_07_IN0430600_NIBRS",82667476,0
2020,10242865,29216,8,2020,"I",,"Y","G","C","2020_08_IN0430600_NIBRS",95289442,0
2020,10242928,29216,9,2020,"I",,"Y","G","C","2020_09_IN0430600_NIBRS",97013223,0
2020,10242991,29216,10,2020,"I",,"Y","G","C","2020_10_IN0430600_NIBRS",95293329,0
2020,10243054,29216,11,2020,"I",,"Y","G","C","2020_11_IN0430600_NIBRS",90556379,0
2020,10243117,29216,12,2020,"I",,"Y","G","C","2020_12_IN0430600_NIBRS",97013252,0
2020,10240614,29217,1,2020,"I",,"Y","G","C","2020_01_IN0430800_NIBRS",78692773,0
2020,10240655,29217,2,2020,"I",,"Y","G","C","2020_02_IN0430800_NIBRS",73434627,0
2020,10240696,29217,3,2020,"I",,"Y","G","C","2020_03_IN0430800_NIBRS",75444182,0
2020,10240737,29217,4,2020,"I",,"Y","G","C","2020_04_IN0430800_NIBRS",75444195,0
2020,10240778,29217,5,2020,"I",,"Y","G","C","2020_05_IN0430800_NIBRS",97013261,0
2020,10240819,29217,6,2020,"I",,"Y","G","C","2020_06_IN0430800_NIBRS",97013282,0
2020,10240860,29217,7,2020,"I",,"Y","G","C","2020_07_IN0430800_NIBRS",90562144,0
2020,10240901,29217,8,2020,"I",,"Y","G","C","2020_08_IN0430800_NIBRS",94886599,0
2020,10240942,29217,9,2020,"I",,"Y","G","C","2020_09_IN0430800_NIBRS",94890836,0
2020,10240983,29217,10,2020,"I",,"Y","G","C","2020_10_IN0430800_NIBRS",90566665,0
2020,10241024,29217,11,2020,"I",,"Y","G","C","2020_11_IN0430800_NIBRS",97009731,0
2020,10241065,29217,12,2020,"I",,"Y","G","C","2020_12_IN0430800_NIBRS",97013380,0
2020,10240613,29215,1,2020,"I",,"Y","G","C","2020_01_IN0300500_NIBRS",73432945,0
2020,10240654,29215,2,2020,"U",,"Y","G","C","2020_02_IN0300500_NIBRS",67986478,0
2020,10240695,29215,3,2020,"I",,"Y","G","C","2020_03_IN0300500_NIBRS",80441326,0
2020,10240736,29215,4,2020,"I",,"Y","G","C","2020_04_IN0300500_NIBRS",75439487,0
2020,10240777,29215,5,2020,"U",,"Y","G","C","2020_05_IN0300500_NIBRS",,0
2020,10240818,29215,6,2020,"I",,"Y","G","C","2020_06_IN0300500_NIBRS",97008742,0
2020,10240859,29215,7,2020,"I",,"Y","G","C","2020_07_IN0300500_NIBRS",80442343,0
2020,10240900,29215,8,2020,"I",,"Y","G","C","2020_08_IN0300500_NIBRS",97012383,0
2020,10240941,29215,9,2020,"I",,"Y","G","C","2020_09_IN0300500_NIBRS",97008756,0
2020,10240982,29215,10,2020,"I",,"Y","G","C","2020_10_IN0300500_NIBRS",90553378,0
2020,10241023,29215,11,2020,"U",,"Y","G","C","2020_11_IN0300500_NIBRS",,0
2020,10241064,29215,12,2020,"I",,"Y","G","C","2020_12_IN0300500_NIBRS",97012380,0
2020,10240576,5913,1,2020,"I",,"Y","G","C","2020_01_IN0710700_NIBRS",68015879,0
2020,10240617,5913,2,2020,"U",,"Y","G","C","2020_02_IN0710700_NIBRS",,0
2020,10240658,5913,3,2020,"U",,"Y","G","C","2020_03_IN0710700_NIBRS",,0
2020,10240699,5913,4,2020,"U",,"Y","G","C","2020_04_IN0710700_NIBRS",,0
2020,10240740,5913,5,2020,"I",,"Y","G","C","2020_05_IN0710700_NIBRS",91897825,0
2020,8567296,6031,1,2020,"U",,"Y","G","C","2020_01_IN367SP00_NIBRS",,0
2020,8496457,6031,2,2020,"U",,"Y","G","C","2020_02_IN367SP00_NIBRS",,0
2020,8491422,6031,3,2020,"U",,"Y","G","C","2020_03_IN367SP00_NIBRS",,0
2020,8528103,6031,4,2020,"U",,"Y","G","C","2020_04_IN367SP00_NIBRS",,0
2020,8484516,6031,5,2020,"U",,"Y","G","C","2020_05_IN367SP00_NIBRS",,0
2020,8481109,6031,6,2020,"U",,"Y","G","C","2020_06_IN367SP00_NIBRS",,0
2020,8507526,6031,7,2020,"U",,"Y","G","C","2020_07_IN367SP00_NIBRS",,0
2020,8534261,6031,8,2020,"U",,"Y","G","C","2020_08_IN367SP00_NIBRS",,0
2020,8498301,6031,9,2020,"U",,"Y","G","C","2020_09_IN367SP00_NIBRS",,0
2020,8512384,6031,10,2020,"U",,"Y","G","C","2020_10_IN367SP00_NIBRS",,0
2020,8522715,6031,11,2020,"U",,"Y","G","C","2020_11_IN367SP00_NIBRS",,0
2020,8570939,6031,12,2020,"U",,"Y","G","C","2020_12_IN367SP00_NIBRS",,0
2020,8562226,5991,1,2020,"U",,"Y","G","C","2020_01_IN327SP00_NIBRS",,0
2020,8555616,5991,2,2020,"U",,"Y","G","C","2020_02_IN327SP00_NIBRS",,0
2020,8505954,5991,3,2020,"U",,"Y","G","C","2020_03_IN327SP00_NIBRS",,0
2020,8550595,5991,4,2020,"U",,"Y","G","C","2020_04_IN327SP00_NIBRS",,0
2020,8548664,5991,5,2020,"U",,"Y","G","C","2020_05_IN327SP00_NIBRS",,0
2020,8516313,5991,6,2020,"U",,"Y","G","C","2020_06_IN327SP00_NIBRS",,0
2020,8509427,5991,7,2020,"U",,"Y","G","C","2020_07_IN327SP00_NIBRS",,0
2020,8530095,5991,8,2020,"U",,"Y","G","C","2020_08_IN327SP00_NIBRS",,0
2020,8500093,5991,9,2020,"U",,"Y","G","C","2020_09_IN327SP00_NIBRS",,0
2020,8534446,5991,10,2020,"U",,"Y","G","C","2020_10_IN327SP00_NIBRS",,0
2020,8483076,5991,11,2020,"U",,"Y","G","C","2020_11_IN327SP00_NIBRS",,0
2020,8560195,5991,12,2020,"U",,"Y","G","C","2020_12_IN327SP00_NIBRS",,0
2020,8509921,6051,1,2020,"U",,"Y","G","C","2020_01_IN387SP00_NIBRS",,0
2020,8532002,6051,2,2020,"U",,"Y","G","C","2020_02_IN387SP00_NIBRS",,0
2020,8484251,6051,3,2020,"U",,"Y","G","C","2020_03_IN387SP00_NIBRS",,0
2020,8556272,6051,4,2020,"U",,"Y","G","C","2020_04_IN387SP00_NIBRS",,0
2020,13439041,25993,1,2020,"I",30-MAR-20,"Y","F","C","2020_01_INISP5100_NIBRS",84614948,0
2020,13439047,25993,2,2020,"I",30-MAR-20,"Y","F","C","2020_02_INISP5100_NIBRS",84610718,0
2020,13857669,25993,3,2020,"I",15-MAY-20,"Y","F","C","2020_03_INISP5100_NIBRS",84610704,0
2020,15557563,25993,5,2020,"U",,"Y","G","C","2020_05_INISP5100_NIBRS",80455269,0
2020,15557095,25993,6,2020,"U",03-AUG-20,"Y","F","C","2020_06_INISP5100_NIBRS",84610752,0
2020,15738908,25993,7,2020,"U",21-AUG-20,"Y","F","C","2020_07_INISP5100_NIBRS",80457615,0
2020,16398550,25993,8,2020,"I",16-OCT-20,"Y","F","C","2020_08_INISP5100_NIBRS",84610687,0
2020,16817140,25993,9,2020,"I",,"Y","G","C","2020_09_INISP5100_NIBRS",,0
2020,17168318,25993,11,2020,"I",,"Y","G","C","2020_11_INISP5100_NIBRS",,0
2020,13442332,22632,1,2020,"I",30-MAR-20,"Y","F","C","2020_01_INISP4200_NIBRS",84614793,0
2020,13439040,22632,2,2020,"I",30-MAR-20,"Y","F","C","2020_02_INISP4200_NIBRS",84610674,0
2020,13856764,22632,3,2020,"I",15-MAY-20,"Y","F","C","2020_03_INISP4200_NIBRS",84610652,0
2020,15557551,22632,6,2020,"I",,"Y","G","C","2020_06_INISP4200_NIBRS",84610585,0
2020,15738906,22632,7,2020,"U",21-AUG-20,"Y","F","C","2020_07_INISP4200_NIBRS",84614775,0
2020,16398548,22632,8,2020,"I",16-OCT-20,"Y","F","C","2020_08_INISP4200_NIBRS",84610568,0
2020,17168311,22632,11,2020,"I",,"Y","G","C","2020_11_INISP4200_NIBRS",,0
2020,17976046,22632,12,2020,"I",,"Y","G","C","2020_12_INISP4200_NIBRS",,0
2020,16178909,31623,1,2020,"I",28-SEP-20,"Y","F","C","2020_01_IN0300700_NIBRS",83241764,0
2020,16178913,31623,2,2020,"I",28-SEP-20,"Y","F","C","2020_02_IN0300700_NIBRS",94884754,0
2020,16178917,31623,3,2020,"I",28-SEP-20,"Y","F","C","2020_03_IN0300700_NIBRS",94884782,0
2020,16177727,31623,4,2020,"I",28-SEP-20,"Y","F","C","2020_04_IN0300700_NIBRS",95285430,0
2020,16177728,31623,5,2020,"I",28-SEP-20,"Y","F","C","2020_05_IN0300700_NIBRS",95285334,0
2020,16178920,31623,6,2020,"I",28-SEP-20,"Y","F","C","2020_06_IN0300700_NIBRS",95285360,0
2020,16178921,31623,7,2020,"I",28-SEP-20,"Y","F","C","2020_07_IN0300700_NIBRS",95281144,0
2020,16178923,31623,8,2020,"I",28-SEP-20,"Y","F","C","2020_08_IN0300700_NIBRS",94889451,0
2020,16816510,31623,9,2020,"I",18-NOV-20,"Y","F","C","2020_09_IN0300700_NIBRS",95285264,0
2020,16816509,31623,10,2020,"I",18-NOV-20,"Y","F","C","2020_10_IN0300700_NIBRS",94884687,0
2020,17167739,31623,11,2020,"I",28-DEC-20,"Y","F","C","2020_11_IN0300700_NIBRS",95285439,0
2020,17519583,31623,12,2020,"I",28-JAN-21,"Y","F","C","2020_12_IN0300700_NIBRS",95281106,0
2020,10931899,5905,1,2020,"I",,"Y","G","C","2020_01_IN0690100_NIBRS",95303121,0
2020,10931924,5905,2,2020,"I",,"Y","G","C","2020_02_IN0690100_NIBRS",95299157,0
2020,10931949,5905,3,2020,"I",,"Y","G","C","2020_03_IN0690100_NIBRS",95299166,0
2020,10931974,5905,4,2020,"I",,"Y","G","C","2020_04_IN0690100_NIBRS",95299215,0
2020,10931999,5905,5,2020,"I",,"Y","G","C","2020_05_IN0690100_NIBRS",90565849,0
2020,10932024,5905,6,2020,"I",,"Y","G","C","2020_06_IN0690100_NIBRS",95303085,0
2020,10932049,5905,7,2020,"I",,"Y","G","C","2020_07_IN0690100_NIBRS",95303095,0
2020,10932074,5905,8,2020,"I",,"Y","G","C","2020_08_IN0690100_NIBRS",95303106,0
2020,10932099,5905,9,2020,"U",,"Y","G","C","2020_09_IN0690100_NIBRS",,0
2020,10932124,5905,10,2020,"U",,"Y","G","C","2020_10_IN0690100_NIBRS",,0
2020,10932149,5905,11,2020,"I",,"Y","G","C","2020_11_IN0690100_NIBRS",95303128,0
2020,10932174,5905,12,2020,"U",,"Y","G","C","2020_12_IN0690100_NIBRS",,0
2020,9144448,5726,1,2020,"U",,"Y","G","C","2020_01_IN0170300_NIBRS",,0
2020,9144473,5726,2,2020,"U",,"Y","G","C","2020_02_IN0170300_NIBRS",,0
2020,9144498,5726,3,2020,"U",,"Y","G","C","2020_03_IN0170300_NIBRS",,0
2020,9144523,5726,4,2020,"U",,"Y","G","C","2020_04_IN0170300_NIBRS",,0
2020,9144548,5726,5,2020,"U",,"Y","G","C","2020_05_IN0170300_NIBRS",,0
2020,9144573,5726,6,2020,"U",,"Y","G","C","2020_06_IN0170300_NIBRS",,0
2020,9144449,5732,1,2020,"I",,"Y","G","C","2020_01_IN0190100_NIBRS",82657904,0
2020,9144474,5732,2,2020,"I",,"Y","G","C","2020_02_IN0190100_NIBRS",82652716,0
2020,9144499,5732,3,2020,"I",,"Y","G","C","2020_03_IN0190100_NIBRS",82652802,0
2020,9144524,5732,4,2020,"I",,"Y","G","C","2020_04_IN0190100_NIBRS",82652821,0
2020,9144549,5732,5,2020,"I",,"Y","G","C","2020_05_IN0190100_NIBRS",82658052,0
2020,9144574,5732,6,2020,"I",,"Y","G","C","2020_06_IN0190100_NIBRS",95275956,0
2020,9144599,5732,7,2020,"I",,"Y","G","C","2020_07_IN0190100_NIBRS",95275998,0
2020,9144624,5732,8,2020,"I",,"Y","G","C","2020_08_IN0190100_NIBRS",95277138,0
2020,9144649,5732,9,2020,"I",,"Y","G","C","2020_09_IN0190100_NIBRS",95277167,0
2020,9144674,5732,10,2020,"I",,"Y","G","C","2020_10_IN0190100_NIBRS",95277261,0
2020,9144699,5732,11,2020,"I",,"Y","G","C","2020_11_IN0190100_NIBRS",95277283,0
2020,9144724,5732,12,2020,"I",,"Y","G","C","2020_12_IN0190100_NIBRS",95277359,0
2020,14084290,5737,1,2020,"I",19-JUN-20,"Y","F","C","2020_01_IN0200300_NIBRS",94888401,0
2020,14084291,5737,2,2020,"I",19-JUN-20,"Y","F","C","2020_02_IN0200300_NIBRS",94883459,0
2020,13857646,5737,4,2020,"I",15-MAY-20,"Y","F","C","2020_04_IN0200300_NIBRS",94888474,0
2020,13856750,5737,5,2020,"I",15-MAY-20,"Y","F","C","2020_05_IN0200300_NIBRS",94883494,0
2020,14075473,5737,6,2020,"I",19-JUN-20,"Y","F","C","2020_06_IN0200300_NIBRS",97008544,0
2020,15557074,5737,7,2020,"I",03-AUG-20,"Y","F","C","2020_07_IN0200300_NIBRS",95281944,0
2020,15716023,5737,8,2020,"I",21-AUG-20,"Y","F","C","2020_08_IN0200300_NIBRS",90557327,0
2020,16124208,5737,9,2020,"I",18-SEP-20,"Y","F","C","2020_09_IN0200300_NIBRS",94888250,0
2020,16401328,5737,10,2020,"I",16-OCT-20,"Y","F","C","2020_10_IN0200300_NIBRS",94888316,0
2020,17166616,5737,11,2020,"I",28-DEC-20,"Y","F","C","2020_11_IN0200300_NIBRS",97012239,0
2020,17167733,5737,12,2020,"I",28-DEC-20,"Y","F","C","2020_12_IN0200300_NIBRS",94883532,0
2020,8541857,5833,1,2020,"I",,"Y","G","C","2020_01_IN0460600_NIBRS",73431848,0
2020,8495810,5833,2,2020,"I",,"Y","G","C","2020_02_IN0460600_NIBRS",73436961,0
2020,8502660,5833,3,2020,"I",,"Y","G","C","2020_03_IN0460600_NIBRS",73436962,0
2020,8533524,5833,4,2020,"I",,"Y","G","C","2020_04_IN0460600_NIBRS",78683021,0
2020,8511521,5833,5,2020,"I",,"Y","G","C","2020_05_IN0460600_NIBRS",75438079,0
2020,8494192,5833,6,2020,"I",,"Y","G","C","2020_06_IN0460600_NIBRS",78683030,0
2020,8564584,5833,7,2020,"I",,"Y","G","C","2020_07_IN0460600_NIBRS",87885741,0
2020,8509681,5833,8,2020,"I",,"Y","G","C","2020_08_IN0460600_NIBRS",82657630,0
2020,8571479,5833,9,2020,"I",,"Y","G","C","2020_09_IN0460600_NIBRS",87885736,0
2020,8484876,5833,10,2020,"I",,"Y","G","C","2020_10_IN0460600_NIBRS",90546448,0
2020,8548437,5833,11,2020,"I",,"Y","G","C","2020_11_IN0460600_NIBRS",90546453,0
2020,8483183,5833,12,2020,"I",,"Y","G","C","2020_12_IN0460600_NIBRS",91870467,0
2020,10243808,5798,1,2020,"I",,"Y","G","C","2020_01_IN0410400_NIBRS",70293655,0
2020,10243867,5798,2,2020,"I",,"Y","G","C","2020_02_IN0410400_NIBRS",70293660,0
2020,10243926,5798,3,2020,"I",,"Y","G","C","2020_03_IN0410400_NIBRS",73433596,0
2020,10243985,5798,4,2020,"I",,"Y","G","C","2020_04_IN0410400_NIBRS",73433603,0
2020,10244044,5798,5,2020,"I",,"Y","G","C","2020_05_IN0410400_NIBRS",78690648,0
2020,10244103,5798,6,2020,"I",,"Y","G","C","2020_06_IN0410400_NIBRS",80443382,0
2020,10244162,5798,7,2020,"I",,"Y","G","C","2020_07_IN0410400_NIBRS",80447914,0
2020,10244221,5798,8,2020,"I",,"Y","G","C","2020_08_IN0410400_NIBRS",82655546,0
2020,10244280,5798,9,2020,"I",,"Y","G","C","2020_09_IN0410400_NIBRS",84601235,0
2020,10244339,5798,10,2020,"I",,"Y","G","C","2020_10_IN0410400_NIBRS",87898770,0
2020,10244398,5798,11,2020,"I",,"Y","G","C","2020_11_IN0410400_NIBRS",91880977,0
2020,10244457,5798,12,2020,"I",,"Y","G","C","2020_12_IN0410400_NIBRS",95288793,0
2020,11781293,5850,1,2020,"I",16-MAR-20,"Y","F","C","2020_01_IN0491900_NIBRS",78694996,0
2020,11781292,5850,2,2020,"I",16-MAR-20,"Y","F","C","2020_02_IN0491900_NIBRS",90565195,0
2020,13856421,5850,3,2020,"I",15-MAY-20,"Y","F","C","2020_03_IN0491900_NIBRS",78694954,0
2020,15557080,5850,4,2020,"I",03-AUG-20,"Y","F","C","2020_04_IN0491900_NIBRS",91890836,0
2020,16815520,5850,5,2020,"I",18-NOV-20,"Y","F","C","2020_05_IN0491900_NIBRS",91890856,0
2020,16815521,5850,6,2020,"I",18-NOV-20,"Y","F","C","2020_06_IN0491900_NIBRS",91890757,0
2020,17167750,5850,7,2020,"I",28-DEC-20,"Y","F","C","2020_07_IN0491900_NIBRS",91890787,0
2020,17166633,5850,8,2020,"I",28-DEC-20,"Y","F","C","2020_08_IN0491900_NIBRS",91890725,0
2020,17306330,5850,9,2020,"I",15-JAN-21,"Y","F","C","2020_09_IN0491900_NIBRS",91892145,0
2020,17300930,5850,10,2020,"I",15-JAN-21,"Y","F","C","2020_10_IN0491900_NIBRS",91892211,0
2020,17300931,5850,11,2020,"I",15-JAN-21,"Y","F","C","2020_11_IN0491900_NIBRS",91892283,0
2020,17306332,5850,12,2020,"I",15-JAN-21,"Y","F","C","2020_12_IN0491900_NIBRS",95301940,0
2020,11664661,5695,1,2020,"I",09-MAR-20,"Y","F","C","2020_01_IN0050000_NIBRS",67985064,0
2020,16178911,31622,5,2020,"I",28-SEP-20,"Y","F","C","2020_05_IN0290600_NIBRS",83241768,0
2020,16178914,31622,6,2020,"I",28-SEP-20,"Y","F","C","2020_06_IN0290600_NIBRS",83241772,0
2020,16178918,31622,7,2020,"I",28-SEP-20,"Y","F","C","2020_07_IN0290600_NIBRS",83241777,0
2020,16398540,31622,8,2020,"I",16-OCT-20,"Y","F","C","2020_08_IN0290600_NIBRS",90557729,0
2020,16815502,31622,9,2020,"I",18-NOV-20,"Y","F","C","2020_09_IN0290600_NIBRS",90552976,0
2020,17167738,31622,10,2020,"I",28-DEC-20,"Y","F","C","2020_10_IN0290600_NIBRS",94884631,0
2020,17166620,31622,11,2020,"I",28-DEC-20,"Y","F","C","2020_11_IN0290600_NIBRS",90552990,0
2020,17518728,31622,12,2020,"I",28-JAN-21,"Y","F","C","2020_12_IN0290600_NIBRS",94889344,0
2020,10241716,5806,1,2020,"I",,"Y","G","C","2020_01_IN0430200_NIBRS",78690861,0
2020,10241770,5806,2,2020,"I",,"Y","G","C","2020_02_IN0430200_NIBRS",70294279,0
2020,10241824,5806,3,2020,"I",,"Y","G","C","2020_03_IN0430200_NIBRS",90556260,0
2020,10241878,5806,4,2020,"I",,"Y","G","C","2020_04_IN0430200_NIBRS",75441622,0
2020,10241932,5806,5,2020,"I",,"Y","G","C","2020_05_IN0430200_NIBRS",75446656,0
2020,10241986,5806,6,2020,"I",,"Y","G","C","2020_06_IN0430200_NIBRS",84607556,0
2020,10242040,5806,7,2020,"I",,"Y","G","C","2020_07_IN0430200_NIBRS",84611909,0
2020,10242094,5806,8,2020,"I",,"Y","G","C","2020_08_IN0430200_NIBRS",82667167,0
2020,10242148,5806,9,2020,"I",,"Y","G","C","2020_09_IN0430200_NIBRS",84607538,0
2020,10242202,5806,10,2020,"I",,"Y","G","C","2020_10_IN0430200_NIBRS",91883620,0
2020,10242256,5806,11,2020,"I",,"Y","G","C","2020_11_IN0430200_NIBRS",90560888,0
2020,10242310,5806,12,2020,"I",,"Y","G","C","2020_12_IN0430200_NIBRS",95289362,0
2020,9144241,5760,1,2020,"I",,"Y","G","C","2020_01_IN0280300_NIBRS",95278195,0
2020,9144258,5760,2,2020,"I",,"Y","G","C","2020_02_IN0280300_NIBRS",95282342,0
2020,9144275,5760,3,2020,"I",,"Y","G","C","2020_03_IN0280300_NIBRS",95278423,0
2020,9144292,5760,4,2020,"I",,"Y","G","C","2020_04_IN0280300_NIBRS",95282448,0
