"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,146313007,151338120,18,48140856
2020,146313010,151338123,16,48140858
2020,146313010,151338124,16,48140859
2020,146313014,151338129,16,48140861
2020,146313018,151338133,18,48140865
2020,146313024,151338137,3,48140874
2020,146313028,151338148,18,48140877
2020,146313032,151338151,27,48140879
2020,146313069,151338187,27,48140900
2020,146313072,151338189,18,48140902
2020,146313125,151338244,17,48140942
2020,146313135,151338250,1,48140947
2020,146313133,151338250,1,48140945
2020,146313134,151338250,1,48140946
2020,146313138,151338254,3,48140949
2020,146313142,151338260,18,48140951
2020,146313145,151338262,16,48140954
2020,146313149,151338265,24,48140955
2020,146313186,151338308,18,48140977
2020,146313188,151338311,18,48140979
2020,146313204,151338329,18,48140987
2020,146313217,151338340,18,48140997
2020,146313258,151338376,24,48141030
2020,146313261,151338382,18,48141032
2020,146313261,151338383,18,48141033
2020,146313262,151338383,18,48141036
2020,146313264,151338384,18,48141043
2020,146313262,151338382,18,48141035
2020,146313262,151338384,18,48141037
2020,146313264,151338383,18,48141042
2020,146313263,151338382,18,48141038
2020,146313263,151338383,18,48141039
2020,145522535,150429281,9,47773999
2020,145522535,150429280,25,47774001
2020,145526576,150429280,9,47774004
2020,145526576,150429281,25,47774002
2020,145526594,150429292,3,47774015
2020,145526674,150434712,1,47769033
2020,145522618,150434759,3,47774085
2020,145526715,150434759,5,47769053
2020,145526764,150434816,14,47769067
2020,145522674,150429409,21,47769078
2020,145526897,150429474,18,47774180
2020,145522754,150429496,18,47774204
2020,145526994,150435017,9,47774228
2020,145527072,150435103,9,47769166
2020,145527095,150429613,3,47774279
2020,145527149,150435188,18,47774303
2020,145527149,150435190,18,47769198
2020,145527934,150435234,25,47774326
2020,145527189,150435233,25,47769212
2020,145527934,150435233,9,47774325
2020,145527189,150435234,9,47774324
2020,145527290,150429735,3,47774377
2020,145527317,150435370,1,47769253
2020,145528020,150435377,18,47769255
2020,145527336,150435389,18,47774404
2020,145528043,150429777,14,47769270
2020,145528136,150429852,1,47769340
2020,145527567,150435631,5,47774518
2020,145527576,150429881,24,47774520
2020,145527618,150429907,18,47774538
2020,145528196,150429907,1,47774536
2020,145527760,150439989,24,47774601
2020,145527782,150435840,14,47774616
2020,145527796,150435857,14,47769406
2020,145532913,150440077,24,47774681
2020,145533012,150436069,24,47769454
2020,145528405,150436078,15,47769459
2020,145528402,150436079,15,47769458
2020,145528402,150436078,25,47769457
2020,145528405,150436079,25,47774736
2020,145533160,150436216,1,47774807
2020,145533182,150440233,19,47774822
2020,145533314,150440303,24,47774879
2020,145533350,150436419,9,47774908
2020,145533377,150436453,24,47774921
2020,145533384,150440349,24,47769563
2020,145533384,150436458,24,47769564
2020,145533424,150436508,3,47774942
2020,145533472,150436548,24,47774980
2020,145533481,150440418,24,47774987
2020,145528760,150436642,3,47769613
2020,145533548,150436642,3,47775018
2020,145533548,150436640,3,47775017
2020,145528760,150436640,3,47769612
2020,145533560,150440455,24,47769617
2020,145533560,150440457,24,47769618
2020,145533560,150436656,24,47769616
2020,145533560,150436658,24,47775023
2020,145528779,150436678,19,47775039
2020,145528861,150440568,24,47769671
2020,145533812,150440608,9,47769687
2020,145528942,150440645,24,47775161
2020,145534038,150440732,24,47775247
2020,145529078,150437197,24,47769792
2020,145534159,150437230,18,47775320
2020,145529124,150437275,1,47775350
2020,145534284,150440862,18,47775368
2020,145534284,150440861,18,47769833
2020,148099513,153082721,18,48919664
2020,148099540,153082746,16,48919671
2020,148099543,153087321,24,48919673
2020,148099545,153082749,24,48923195
2020,148099549,153082755,18,48919675
2020,148099551,153082756,27,48919676
2020,148099558,153082760,19,48919678
2020,148099564,153082768,24,48919684
2020,148103532,153087332,18,48923197
2020,148099573,153087332,18,48919688
2020,148099576,153082780,24,48919690
2020,148099580,153082782,5,48919692
2020,148099593,153082796,24,48919708
2020,148099593,153082795,18,48919707
2020,148099608,153082807,9,48919717
2020,148099646,153082842,24,48919727
2020,148099650,153082843,14,48919731
2020,145501105,150410799,16,47758226
2020,145501105,150410798,25,47758225
2020,145501106,150410798,16,47758227
2020,145501106,150410799,25,47761894
2020,145501278,150410973,15,47758313
2020,148099662,153087375,16,48919735
2020,145501873,150411583,24,47758570
2020,145504274,150404040,21,47762578
2020,145505069,150404931,27,47759194
2020,145502731,150412473,1,47762681
2020,145508167,150412840,18,47762819
2020,145505268,150413146,24,47762919
2020,145505288,150415178,1,47762924
2020,145509148,150413886,18,47763161
2020,145506258,150414208,24,47759639
2020,145509205,150415892,10,47763184
2020,145506286,150416160,3,47759647
2020,145506288,150416160,25,47759650
2020,145506286,150416157,25,47759646
2020,145506288,150416157,3,47763296
2020,145510129,150414897,16,47759884
2020,145510126,150414897,16,47759883
2020,145510210,150416901,5,47759924
2020,145507025,150416901,3,47763554
2020,145507736,150420706,1,47763857
2020,145507736,150420708,1,47763858
2020,145511101,150417804,15,47763975
2020,145511100,150417804,15,47763974
2020,145511202,150417908,18,47760352
2020,145511293,150417974,18,47764066
2020,145511293,150417976,18,47764065
2020,145511520,150421312,24,47760480
2020,145511521,150421312,24,47760481
2020,145513365,150421336,18,47764161
2020,145513368,150421336,18,47764164
2020,145513370,150421336,18,47764166
2020,145513363,150421336,18,47760494
2020,145513367,150421336,18,47764163
2020,148099661,153087375,6,48919734
2020,148099685,153082872,24,48919744
2020,148099687,153082872,24,48919745
2020,148099688,153082873,18,48919746
2020,148099697,153082881,21,48919752
2020,148099698,153082882,16,48919753
2020,148099701,153082885,16,48919755
2020,148099702,153082886,1,48919756
2020,145511608,150418267,21,47760537
2020,145511625,150418279,18,47764213
2020,145513433,150418279,18,47764214
2020,145513485,150418343,3,47760568
2020,145513526,150418381,18,47764263
2020,145513532,150418382,18,47764266
2020,145513528,150418382,18,47764264
2020,145513534,150418381,18,47764268
2020,145513534,150418382,18,47760587
2020,145513528,150418381,18,47764265
2020,145513526,150418382,18,47760583
2020,145513532,150418381,18,47764267
2020,145511768,150421541,3,47764285
2020,148099705,153082889,21,48919758
2020,148099708,153082892,3,48919759
2020,148099715,153082899,3,48919765
2020,145514487,150422490,16,47764782
2020,145514488,150422491,9,47764783
2020,145514493,150422494,24,47764786
2020,145514494,150422494,17,47764787
2020,145514495,150422494,17,47764788
2020,145514501,150422501,18,47764798
2020,145514638,150422609,18,47764882
2020,145514711,150422668,3,47764924
2020,145514710,150422668,1,47764923
2020,145514719,150422681,16,47764938
2020,145514717,150422681,16,47764937
2020,145514720,150422683,9,47764939
2020,145514724,150422688,24,47764941
2020,145514743,150422708,24,47764952
2020,145514743,150422707,24,47764951
2020,145512849,150419489,24,47761243
2020,145514822,150422783,9,47764994
2020,145514822,150422784,9,47764995
2020,145514824,150422786,18,47764996
2020,145514828,150419572,16,47765000
2020,145514827,150419572,9,47764998
2020,145514827,150419573,1,47764999
2020,145514828,150419573,1,47765001
2020,145514835,150419575,24,47765006
2020,145514854,150422810,3,47765013
2020,145514892,150422860,17,47765043
2020,145514899,150422867,17,47765045
2020,145514908,150422875,3,47765049
2020,145514914,150422881,18,47765053
2020,145514917,150422884,8,47765055
2020,145515090,150423064,14,47765190
2020,145515108,150423083,24,47765202
2020,148099731,153082916,16,48919776
2020,145515116,150423092,18,47765208
2020,145515116,150423091,18,47765207
2020,145515118,150425114,24,47765210
2020,145515127,150423101,18,47765217
2020,145515127,150423100,18,47765216
2020,145515146,150425148,18,47765237
2020,145515149,150423125,24,47765238
2020,145515217,150425243,18,47765285
2020,145515218,150425243,18,47765286
2020,148099746,153082927,1,48919786
2020,148099764,153087392,9,48919802
2020,148099771,153087394,27,48919803
2020,148099771,153087395,3,48919804
2020,148099782,153082968,18,48919815
2020,145515288,150423272,24,47765331
2020,145515334,150425355,24,47765356
2020,145515367,150423352,1,47765377
2020,148099800,153082990,24,48919835
2020,148099803,153082991,24,48919837
2020,148099858,153083047,18,48919874
2020,145515501,150425522,11,47766867
2020,148099875,153083061,1,48919885
2020,145515688,150425676,24,47766967
2020,145518969,150425684,3,47765548
2020,148099875,153083062,16,48919886
2020,148099875,153083060,9,48919884
2020,148099876,153083063,16,48919887
2020,148099889,153083079,3,48919903
2020,145515878,150423841,24,47765649
2020,145515887,150423846,3,47765653
2020,145515914,150423868,18,47765664
2020,145519172,150425893,17,47765680
2020,145515945,150423894,18,47765683
2020,145519201,150425920,24,47767106
2020,145519245,150425963,24,47767136
2020,148099889,153083078,25,48919902
2020,148099890,153083078,3,48919904
2020,145519295,150424067,15,47767162
2020,145516152,150424116,18,47765805
2020,148099890,153083079,25,48919905
2020,145516213,150426116,4,47765839
2020,145516213,150424181,4,47765838
2020,145519441,150424242,1,47765869
2020,148099892,153083081,3,48919906
2020,145516355,150426236,3,47767279
2020,145516355,150426235,3,47765918
2020,145519514,150426246,24,47767283
2020,145516394,150424374,18,47765954
2020,145516485,150426375,3,47767342
2020,145516562,150424529,24,47766045
2020,145519731,150424557,16,47766061
2020,145516632,150424610,24,47767408
2020,145516632,150424611,24,47766080
2020,145516653,150424633,16,47767417
2020,145516649,150424633,1,47767416
2020,145516666,150426541,3,47767423
2020,145516666,150426542,16,47767424
2020,148103658,153083116,21,48923280
2020,145516821,150426668,16,47766181
2020,148099929,153083121,9,48919933
2020,145516864,150426713,8,47766201
2020,145516883,150424865,24,47766217
2020,145519995,150424871,18,47767526
2020,145516949,150426783,24,47766255
2020,145517002,150429971,18,47766289
2020,145520178,150426933,3,47767654
2020,145517126,150430081,17,47771371
2020,145517215,150427026,19,47771419
2020,145520270,150430181,9,47767700
2020,145520270,150427030,1,47771424
2020,145520270,150427029,1,47767701
2020,145520325,150430229,9,47767723
2020,148099934,153083126,1,48919937
2020,145517337,150430299,18,47771479
2020,145517355,150430315,18,47771487
2020,145517414,150430373,18,47771517
2020,145517419,150430381,3,47771518
2020,148099937,153083129,24,48919939
2020,145517504,150427185,18,47767768
2020,145520425,150430492,16,47767769
2020,145520447,150430557,1,47771589
2020,145517606,150427215,15,47771596
2020,145520468,150427232,18,47767794
2020,145517807,150430758,24,47767831
2020,145517893,150427369,1,47771768
2020,145523096,150431051,1,47771856
2020,145523122,150427498,14,47771872
2020,145520742,150431092,18,47767949
2020,145523135,150431092,18,47767948
2020,145523186,150431142,1,47767958
2020,145520799,150431174,5,47767971
2020,145523542,150431509,24,47772071
2020,145523252,150427581,16,47767981
2020,145523270,150431222,24,47771932
2020,145523313,150427616,15,47767995
2020,145523332,150431284,18,47771961
2020,145520895,150431358,21,47771993
2020,145520903,150431363,18,47768017
2020,145523448,150431398,24,47772027
2020,145523918,150431922,19,47772235
2020,145523935,150431929,18,47772244
2020,145523939,150431933,3,47772247
2020,145523958,150431961,21,47772253
2020,145523971,150431978,16,47772256
2020,145524024,150427920,18,47772285
2020,145524049,150432053,1,47772299
2020,145524056,150427934,9,47772303
2020,145524093,150427941,19,47772324
2020,145524102,150432098,1,47772326
2020,145524106,150432101,20,47772331
2020,145524106,150432102,5,47772332
2020,145524105,150432102,5,47772330
2020,145524105,150432101,20,47772329
2020,145524111,150427951,24,47772335
2020,145524111,150427952,24,47772336
2020,145524112,150432105,18,47772337
2020,145524126,150432114,18,47772341
2020,145524149,150432133,18,47772356
2020,145524155,150432141,26,47772361
2020,145524180,150432160,24,47772376
2020,145524180,150432161,24,47772377
2020,145524185,150432167,3,47772379
2020,145524190,150432172,24,47772383
2020,145524193,150432175,18,47772385
2020,145524207,150427993,18,47772393
2020,145524206,150427993,18,47772392
2020,145524224,150432200,24,47772403
2020,145524225,150428000,1,47772404
2020,145524260,150432242,24,47772423
2020,145524260,150432243,24,47772424
2020,145524262,150432244,3,47772426
2020,145524266,150428025,1,47772427
2020,145524268,150428025,1,47772428
2020,145524270,150432249,16,47772430
2020,145524273,150432252,1,47772431
2020,145524275,150432254,3,47772433
2020,145524287,150432263,16,47772439
2020,145524290,150432266,18,47772441
2020,145524290,150432265,18,47772440
2020,145524298,150432273,16,47772444
2020,145524304,150432276,24,47772446
2020,145524303,150432276,24,47772445
2020,145524310,150432285,17,47772449
2020,145524324,150432299,18,47772470
2020,145524324,150432296,18,47772467
2020,145524324,150432298,18,47772469
2020,145524324,150432297,18,47772468
2020,145524341,150432313,16,47772478
2020,145524352,150432324,1,47772489
2020,145524390,150432353,18,47772514
2020,145524389,150432353,18,47772513
2020,145524401,150432364,24,47772520
2020,145524443,150432401,16,47772545
2020,145524447,150432404,16,47772548
2020,145524446,150432404,16,47772547
2020,145521305,150428058,24,47768233
2020,145524452,150428058,24,47772552
2020,145521314,150428067,16,47768245
2020,145524462,150428070,3,47768248
2020,145524468,150432422,24,47772563
2020,145524473,150432425,18,47772566
2020,145524478,150432430,1,47772568
2020,145524478,150432431,17,47772569
2020,145524485,150432437,3,47772573
2020,145521401,150428140,18,47768321
2020,145524617,150432594,24,47772669
2020,145524623,150432599,3,47772674
2020,145524627,150432600,15,47772676
2020,145524635,150432609,3,47772688
2020,145521423,150428162,16,47768337
2020,145521424,150428161,16,47768338
2020,145521423,150428161,25,47768336
2020,145521424,150428162,25,47768339
2020,145524643,150432619,1,47772694
2020,145524656,150432631,3,47772706
2020,145524660,150432634,1,47772708
2020,145524965,150432941,5,47772919
2020,145524969,150432945,18,47772923
2020,145524986,150432959,18,47772937
2020,145524985,150432959,3,47772936
2020,145524988,150428346,18,47772939
2020,145524999,150432970,24,47772949
2020,145524999,150432969,24,47772948
2020,145525006,150432977,1,47772954
2020,145525007,150432977,1,47772956
2020,145525007,150432976,1,47772955
2020,145525006,150432976,1,47772953
2020,145525020,150432986,1,47772967
2020,145525022,150432993,3,47772969
2020,145525029,150428349,3,47772975
2020,145525032,150432998,5,47772979
2020,145525031,150432998,4,47772978
2020,145525033,150432998,5,47772980
2020,145525030,150432998,6,47772977
2020,145525038,150433004,21,47772985
2020,145525040,150433006,3,47772987
2020,145525044,150433012,3,47772990
2020,145525066,150433038,16,47773010
2020,145525066,150433037,16,47773009
2020,145525065,150433037,16,47773005
2020,145525065,150433038,16,47773006
2020,145525066,150433036,16,47773008
2020,145525065,150433035,16,47773004
2020,145525066,150433035,16,47773007
2020,145525100,150433085,18,47773032
2020,145521635,150433092,17,47768477
2020,145525114,150433102,3,47773041
2020,145525145,150428395,15,47768494
2020,145525147,150433138,1,47773058
2020,145525148,150428398,24,47773059
2020,145525152,150433142,3,47773061
2020,145525162,150433151,18,47773069
2020,145525162,150433150,22,47773068
2020,145525164,150433155,18,47773071
2020,145525173,150433166,3,47773076
2020,145525178,150433169,18,47773078
2020,145525178,150433170,18,47773079
2020,145525184,150428418,3,47773083
2020,145525201,150428424,3,47768512
2020,145525201,150428425,3,47773097
2020,145525202,150433186,16,47773098
2020,145525203,150433187,18,47773099
2020,145525203,150433188,18,47773100
2020,145525235,150428455,24,47773126
2020,145525241,150428456,18,47773131
2020,145525276,150433277,18,47773161
2020,145525300,150428479,18,47768558
2020,145521729,150428488,18,47768564
2020,145525341,150433336,1,47773210
2020,145525341,150428505,1,47773209
2020,145525356,150433348,26,47773220
2020,145521769,150428527,16,47773251
2020,145521771,150428527,16,47768600
2020,145525391,150428529,18,47768602
2020,145521769,150428529,16,47768598
2020,145521771,150428529,16,47773253
2020,145525391,150428527,18,47768601
2020,145525402,150428537,3,47773266
2020,145521790,150433403,19,47773270
2020,145525406,150433403,17,47768615
2020,145525423,150433425,24,47768628
2020,145525422,150433425,24,47768627
2020,145521836,150433479,18,47768653
2020,145521892,150433565,17,47768685
2020,145525563,150433570,14,47773402
2020,145521944,150433623,18,47768716
2020,145521944,150433622,18,47773437
2020,145525640,150428714,18,47768724
2020,145525661,150433660,16,47773446
2020,145525740,150428759,18,47773491
2020,145522021,150433795,16,47773547
2020,145525813,150433804,1,47773556
2020,145522039,150433812,15,47768766
2020,145525871,150428838,16,47773577
2020,145525875,150428841,16,47768775
2020,145525883,150428849,18,47773585
2020,145522121,150428891,6,47768803
2020,145522130,150433928,18,47773625
2020,145522129,150433928,18,47773624
2020,145522152,150428913,18,47768814
2020,145526047,150434046,5,47773684
2020,145526115,150429023,16,47773735
2020,145526115,150429020,1,47768865
2020,145526115,150429021,16,47773733
2020,145526115,150434117,16,47768864
2020,144072733,148914943,9,47081008
2020,136236536,141147338,18,43537367
2020,144072733,148914944,9,47081009
2020,136236553,141150632,9,43537376
2020,136236554,141150631,9,43537377
2020,136236553,141150631,25,43537375
2020,136236554,141150632,25,43537378
2020,144072736,148919043,16,47081011
2020,144072739,148919046,3,47081013
2020,144072738,148919046,16,47081012
2020,144072784,148919095,3,47081035
2020,144072806,148919131,16,47081057
2020,136236748,141150825,3,43537432
2020,144072806,148919130,16,47081056
2020,144072858,148920021,3,47081089
2020,144072870,148919202,26,47081098
2020,136236789,141150859,24,43537446
2020,136236811,141150884,16,43537451
2020,136236819,141150891,18,43537452
2020,136236858,141150924,18,43537472
2020,144074627,148920027,16,47081923
2020,144072874,148919206,1,47081102
2020,144072874,148919207,18,47081103
2020,136236992,141151042,25,43537549
2020,136236991,141147752,25,43537546
2020,136236991,141151042,21,43537547
2020,136236992,141147752,21,43537548
2020,136237010,141151060,16,43537554
2020,136237010,141151061,16,43537555
2020,136237022,141151073,18,43537560
2020,136237066,141151111,18,43537573
2020,144072893,148919228,21,47081127
2020,136237082,141151127,3,43537583
2020,136237083,141151127,18,43537585
2020,136237083,141151128,3,43537586
2020,136237082,141151128,18,43537584
2020,136237088,141147826,19,43537590
2020,136238571,141147826,17,43535976
2020,144077914,148919246,3,47081142
2020,144077919,148919253,18,47081149
2020,144077921,148919255,14,47081150
2020,136237211,141151277,16,43537626
2020,136237245,141151309,3,43537638
2020,144077921,148919256,14,47081151
2020,144077924,148919258,4,47081154
2020,144077923,148919258,3,47081153
2020,144077930,148919263,18,47081158
2020,144077930,148919264,18,47081159
2020,144077943,148919276,16,47081169
2020,144077950,148919284,20,47081172
2020,144077952,148919286,16,47081174
2020,144077955,148919287,9,47081177
2020,144077953,148919287,9,47081175
2020,144077954,148919287,9,47081176
2020,144077960,148919293,21,47081181
2020,144077972,148919300,3,47081184
2020,144077981,148919307,3,47081188
2020,144077980,148919307,5,47081187
2020,144077978,148919307,1,47081185
2020,144077979,148919307,5,47081186
2020,144078270,148919611,9,47081310
2020,144078282,148919627,18,47081313
2020,144078284,148919627,18,47081315
2020,144078363,148919701,1,47082089
2020,136222875,141117003,21,43534141
2020,136229350,141118481,21,43534465
2020,136233430,141142465,9,43531261
2020,136230016,141142830,19,43534696
2020,136230016,141142831,19,43534697
2020,136230017,141142830,19,43534698
2020,136230017,141142831,19,43534699
2020,136234145,141119661,24,43536535
2020,136234305,141143384,3,43536584
2020,136237305,141151368,1,43537656
2020,136237305,141151369,18,43537657
2020,136237305,141151367,1,43537655
2020,136237351,141148032,24,43537679
2020,136237351,141151425,24,43537680
2020,136237411,141151479,18,43537693
2020,136237442,141151516,3,43537701
2020,136237518,141151597,18,43537712
2020,136237588,141151665,1,43537732
2020,136239187,141151748,18,43536183
2020,136237705,141148474,3,43537759
2020,136239233,141148477,9,43536198
2020,137501367,142339252,9,44128128
2020,137501367,142344780,16,44122728
2020,137501514,142344934,11,44128216
2020,137497708,142345082,3,44128281
2020,137503104,142345710,18,44128457
2020,137502654,142350085,1,44128579
2020,137503536,142346461,3,44123095
2020,137503607,142350361,18,44123110
2020,137509564,142348034,15,44129318
2020,137505602,142352399,3,44130149
2020,137511613,142355166,24,44130310
2020,137511603,142355166,24,44130306
2020,137505886,142352683,3,44124183
2020,137511752,142355310,18,44130367
2020,137511947,142352836,15,44130456
2020,144079894,148926244,18,47087048
2020,136247083,141161121,3,43538993
2020,136247099,141161132,24,43538998
2020,136247135,141161164,9,43539012
2020,136250590,141159923,9,43543027
2020,136247189,141161220,17,43539027
2020,136247189,141161219,15,43539026
2020,136250627,141161228,1,43543049
2020,136247200,141161235,16,43539032
2020,136247210,141165009,9,43539038
2020,136247222,141161256,21,43539050
2020,136247232,141161268,21,43539052
2020,136247257,141161295,16,43539063
2020,136247287,141161328,1,43539078
2020,136247286,141161328,7,43539077
2020,144079744,148926079,3,47086975
2020,136247315,141161358,18,43539087
2020,136247315,141161357,18,43539086
2020,144076068,148921483,18,47082602
2020,144076068,148921481,18,47082601
2020,144076084,148921502,5,47082609
2020,136247423,141161467,3,43539106
2020,144076152,148926365,16,47082640
2020,136247492,141161530,21,43539119
2020,136247522,141165756,9,43539126
2020,144076224,148921649,24,47087130
2020,136247530,141165778,18,43543251
2020,136247588,141161614,24,43539135
2020,136247588,141161615,24,43539136
2020,136247592,141161618,1,43539137
2020,144076245,148921672,1,47082671
2020,136247643,141161660,1,43539152
2020,136251725,141166097,18,43543347
2020,136247702,141166102,3,43539160
2020,136247815,141161834,5,43539199
2020,136247830,141161847,1,43539204
2020,144080199,148921737,21,47082695
2020,144076327,148921752,9,47082701
2020,144076395,148926659,9,47082731
2020,136247855,141161871,19,43539210
2020,144080327,148926680,3,47087212
2020,144080392,148921878,3,47082762
2020,136247877,141161893,21,43539215
2020,136247887,141166554,14,43543497
2020,136252948,141161962,25,43539244
2020,136252947,141161962,17,43539242
2020,136252948,141161961,5,43539243
2020,136252947,141161961,25,43539241
2020,136252975,141166694,3,43539248
2020,144080470,148926841,21,47087268
2020,144080488,148921936,21,47087277
2020,136253027,141162039,18,43539268
2020,136253096,141162096,18,43539282
2020,136253125,141162120,21,43539288
2020,144080488,148926855,14,47087278
2020,144076532,148926869,24,47082790
2020,144076532,148921947,24,47082791
2020,144076558,148921969,3,47087318
2020,144076605,148922020,3,47082836
2020,144080617,148926971,16,47087368
2020,144076629,148926988,21,47082845
2020,144076628,148926988,13,47082844
2020,144080676,148922059,16,47087385
2020,144080677,148922059,16,47087386
2020,144080678,148922059,16,47087387
2020,144076647,148922062,6,47082855
2020,144080754,148927102,16,47082877
2020,144080793,148922154,18,47087422
2020,144080793,148927140,18,47087423
2020,144080793,148922153,1,47087421
2020,144076753,148927149,19,47082890
2020,144076752,148927149,17,47087426
2020,144076791,148927201,18,47082909
2020,144080902,148922252,16,47082923
2020,144076894,148922301,24,47082939
2020,144076940,148927344,1,47087492
2020,144075098,148920495,1,47082155
2020,144075129,148925006,15,47086479
2020,144078644,148925006,15,47082163
2020,144078651,148925012,18,47086481
2020,144078661,148920536,18,47086487
2020,144075146,148920536,1,47082170
2020,144075169,148925063,18,47082179
2020,144075169,148925062,1,47082178
2020,144078715,148925067,18,47082185
2020,144078747,148920593,16,47086512
2020,144078748,148920593,16,47086513
2020,144075279,148925193,14,47086545
2020,144075296,148925207,16,47082228
2020,144078918,148920745,18,47086575
2020,144075350,148925280,16,47086590
2020,144078941,148920761,16,47086589
2020,144078941,148925280,25,47086588
2020,144075350,148920761,25,47086591
2020,144075361,148920774,3,47086596
2020,144078963,148920774,4,47086598
2020,144078966,148920778,18,47086601
2020,144078967,148920778,18,47086602
2020,144078968,148925300,24,47086603
2020,144078969,148925300,24,47086604
2020,144075397,148920806,3,47086627
2020,144075398,148925342,3,47082284
2020,144075398,148920806,16,47082285
2020,144075397,148925342,16,47086626
2020,144075411,148920828,21,47086645
2020,144075474,148920886,3,47086683
2020,144075571,148925555,16,47086719
2020,144079287,148925610,3,47086744
2020,144079289,148925614,18,47086747
2020,144075621,148921039,3,47082369
2020,144079336,148921074,21,47082388
2020,136227003,141116881,16,43534107
2020,136227789,141117905,15,43531113
2020,136227789,141141801,21,43534337
2020,136227789,141117903,15,43531110
2020,136227789,141117904,15,43531111
2020,144079383,148925713,1,47086792
2020,144079389,148921113,19,47086797
2020,144079389,148921110,15,47086795
2020,144079389,148921112,19,47086796
2020,144079400,148921115,16,47082409
2020,136253158,141162163,16,43539298
2020,144075727,148921148,3,47086822
2020,144079465,148925784,16,47082426
2020,144079501,148925818,17,47086850
2020,144079524,148921213,21,47086865
2020,144075855,148921279,24,47082485
2020,136253596,141162585,1,43539394
2020,136253594,141162585,1,43539393
2020,136253614,141162604,16,43539401
2020,136253619,141162609,3,43539403
2020,144079631,148925962,16,47086917
2020,144075891,148926019,7,47086940
2020,136253765,141162746,20,43539435
2020,136253844,141162811,26,43539447
2020,136254005,141162981,16,43539489
2020,136254004,141162981,24,43539488
2020,144079703,148921336,24,47086952
2020,136254086,141163057,3,43539525
2020,136254106,141163072,7,43539527
2020,136254162,141163138,9,43539546
2020,136254238,141163216,1,43539562
2020,144079714,148926054,16,47086960
2020,136254350,141163318,3,43539596
2020,136254351,141163317,3,43539597
2020,136254351,141163318,25,43539598
2020,136254350,141163317,25,43539595
2020,136293687,141202775,25,43557970
2020,136289927,141194269,1,43553135
2020,136287871,141201926,21,43557566
2020,136287872,141201926,13,43557567
2020,136290072,141202066,1,43557618
2020,136290072,141202067,25,43557620
2020,136292999,141202066,25,43557616
2020,136292999,141202067,1,43557617
2020,136293016,141194420,18,43557626
2020,136293246,141202311,21,43557734
2020,136293246,141202312,25,43557735
2020,136293244,141202311,25,43557732
2020,136293244,141202312,21,43557733
2020,136293925,141203015,18,43558054
2020,136293601,141202692,1,43557933
2020,136290406,141202691,1,43553353
2020,136290406,141202692,1,43553354
2020,136293601,141202691,1,43553355
2020,136294066,141203138,1,43558115
2020,136294068,141203138,18,43553455
2020,136294067,141203138,1,43558116
2020,136294082,141194965,18,43558118
2020,136293689,141202776,25,43557973
2020,136293687,141202776,21,43557971
2020,136293689,141202775,21,43557972
2020,136293712,141202797,17,43557981
2020,136290482,141194784,5,43553382
2020,136293787,141202879,27,43558007
2020,136293807,141194811,1,43558015
2020,136293944,141203035,24,43558067
2020,136293974,141194903,1,43558080
2020,136293974,141194904,1,43558081
2020,136293974,141203058,1,43558082
2020,136294006,141194933,11,43558091
2020,136290613,141194937,24,43553443
2020,136290618,141203087,27,43558094
2020,136294014,141203087,25,43558095
2020,136294014,141203086,27,43558096
2020,136290618,141203086,25,43553446
2020,136294056,141203130,20,43558108
2020,136294168,141203241,1,43553475
2020,137501291,142344699,16,44128091
2020,137501291,142344700,16,44122688
2020,137501413,142344823,3,44128162
2020,137501362,142339253,19,44128126
2020,137501382,142344795,16,44128137
2020,137497620,142344916,3,44122781
2020,137497600,142344916,25,44128204
2020,137497620,142344905,25,44122780
2020,137497600,142344905,3,44128203
2020,137502940,142345447,3,44122897
2020,137502159,142339744,3,44128419
2020,137503288,142346016,1,44123013
2020,137503287,142350051,1,44123012
2020,137503287,142346016,25,44123010
2020,137503288,142350051,25,44128562
2020,137503396,142350128,27,44123043
2020,137503445,142346272,24,44123060
2020,137503652,142346615,24,44123123
2020,137503883,142346946,16,44123216
2020,137508633,142347098,16,44123246
2020,137503971,142347098,16,44123243
2020,137509422,142347901,24,44129267
2020,137509515,142351385,5,44129294
2020,137511383,142349944,3,44124086
2020,137505718,142355008,1,44124110
2020,137505760,142355056,14,44124132
2020,137511513,142355079,21,44124139
2020,137511541,142355117,1,44130282
2020,137511540,142355117,3,44130281
2020,137505951,142355348,18,44124209
2020,137511983,142355519,11,44130474
2020,137512002,142355531,3,44130479
2020,137512002,142355527,25,44130478
2020,137506036,142355531,25,44124265
2020,137506036,142355527,3,44124264
2020,137512237,142355751,3,44130598
2020,137512302,142355799,18,44130626
2020,141325450,146206143,21,45856370
2020,141329563,146210017,21,45852583
2020,141329908,146210340,18,45856523
2020,141329617,146206195,27,45852601
2020,141330047,146206616,20,45856612
2020,141329396,146204827,17,45851285
2020,141329532,146209969,9,45851347
2020,141329908,146210335,18,45856521
2020,136254390,141163356,24,43539612
2020,136254394,141163359,21,43539613
2020,136254559,141163517,18,43539656
2020,136254559,141163518,18,43539657
2020,136254567,141163525,24,43539664
2020,146288838,151311813,24,48126302
2020,136254716,141163673,16,43539697
2020,136254760,141163731,15,43539711
2020,146288839,151311814,16,48126303
