"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,159684578
2020,1,159688402
2020,3,159684581
2020,4,159688407
2020,1,159684625
2020,4,159684629
2020,4,159684636
2020,4,159684640
2020,4,159684644
2020,4,159684645
2020,4,159684646
2020,4,159684649
2020,4,159684653
2020,4,159688508
2020,4,159684657
2020,1,159684658
2020,3,159684658
2020,4,159684659
2020,4,159688515
2020,4,159684664
2020,4,159684671
2020,4,159684672
2020,4,159684683
2020,4,159684685
2020,4,159684688
2020,4,159684696
2020,4,159684700
2020,4,159684699
2020,4,159684701
2020,4,159684702
2020,4,159688558
2020,4,159684704
2020,4,159684705
2020,4,159684706
2020,4,159684707
2020,4,159684708
2020,4,159684709
2020,4,159684712
2020,4,159688570
2020,4,159684721
2020,1,159688586
2020,4,159684735
2020,4,159684738
2020,4,159684739
2020,4,159684740
2020,4,159688613
2020,4,159688623
2020,4,159684742
2020,4,159684745
2020,1,159684752
2020,4,159688675
2020,4,159684755
2020,4,159684757
2020,4,159684759
2020,1,159684760
2020,3,159684760
2020,3,159684779
2020,4,159684781
2020,4,159688777
2020,4,159684795
2020,4,159688779
2020,4,159684802
2020,4,159684803
2020,4,159688795
2020,4,159688823
2020,4,159688833
2020,4,159688844
2020,4,159688843
2020,4,159684815
2020,4,159684818
2020,4,159688878
2020,4,159688882
2020,4,159688885
2020,4,159688890
2020,4,159684822
2020,1,159684823
2020,4,159688896
2020,4,159688900
2020,4,159684825
2020,4,159684827
2020,3,159688912
2020,3,159684829
2020,2,159688915
2020,4,159688920
2020,4,159684834
2020,4,159688927
2020,4,159684836
2020,1,159684837
2020,4,159684839
2020,4,159684841
2020,4,159684842
2020,4,159684843
2020,4,159684844
2020,4,159684845
2020,4,159684846
2020,4,159684851
2020,4,159688957
2020,1,159684853
2020,4,159684856
2020,4,159688969
2020,4,159688975
2020,4,159684864
2020,4,159684871
2020,4,159684872
2020,4,159688999
2020,1,159689013
2020,4,159689016
2020,4,159689024
2020,4,159689075
2020,4,159689091
2020,4,159689104
2020,4,159689123
2020,4,159684931
2020,4,159684944
2020,4,159689185
2020,4,159689215
2020,4,159666926
2020,3,159666959
2020,3,159666958
2020,4,159668076
2020,4,159667166
2020,4,159668172
2020,4,159664813
2020,4,159664821
2020,4,159667422
2020,4,159664880
2020,2,159667530
2020,4,159667609
2020,4,159667644
2020,4,159665137
2020,3,159667759
2020,3,159665194
2020,4,159665325
2020,4,159667936
2020,4,159665378
2020,4,159665617
2020,4,159665526
2020,4,159668123
2020,4,159666090
2020,4,159666098
2020,4,159665680
2020,4,159668293
2020,4,159669203
2020,4,159669217
2020,4,159671822
2020,4,159671175
2020,3,159668766
2020,1,159668810
2020,1,159668811
2020,4,159671491
2020,4,159668940
2020,4,159668953
2020,4,159671582
2020,3,159671725
2020,4,159669218
2020,4,159669328
2020,4,159671917
2020,4,159669368
2020,1,160404692
2020,3,160404698
2020,4,160408172
2020,4,160404708
2020,4,160404707
2020,4,160408180
2020,4,160408189
2020,4,160404739
2020,4,160404737
2020,3,160408228
2020,4,160404765
2020,4,160408247
2020,4,160408257
2020,4,160408271
2020,4,160404797
2020,4,160408275
2020,4,160408277
2020,4,160404813
2020,4,160404800
2020,4,160404821
2020,4,160404833
2020,4,160408296
2020,4,160404972
2020,3,160404975
2020,4,160405011
2020,3,160405044
2020,3,160405049
2020,4,160405115
2020,4,160405062
2020,4,160405135
2020,4,160405149
2020,4,160405146
2020,4,160405147
2020,4,160405112
2020,4,160408625
2020,4,160405237
2020,4,160408665
2020,4,160408666
2020,4,160408644
2020,4,160405275
2020,4,160405281
2020,4,160405294
2020,4,160408787
2020,4,160408749
2020,4,160408747
2020,4,160408892
2020,1,160405449
2020,1,160408903
2020,3,160408968
2020,4,160408983
2020,4,160405529
2020,4,160405621
2020,4,160409009
2020,4,160405536
2020,4,160409019
2020,1,160409021
2020,1,160409012
2020,4,160405564
2020,4,160409043
2020,4,160409047
2020,4,160405599
2020,4,160409090
2020,4,160405674
2020,4,160409122
2020,4,160405680
2020,4,160409187
2020,4,160405747
2020,4,160409217
2020,4,160409227
2020,4,160405876
2020,4,160405859
2020,4,160409489
2020,4,160405904
2020,4,160409454
2020,4,160406015
2020,4,160409508
2020,4,160409537
2020,4,160406061
2020,4,160409540
2020,4,160406067
2020,4,160406101
2020,4,160409584
2020,4,160409621
2020,4,160409579
2020,4,160406149
2020,4,160411321
2020,4,160409718
2020,4,160409782
2020,4,160411343
2020,2,160411345
2020,4,160411340
2020,4,160411402
2020,4,160411448
2020,3,160409971
2020,4,160409969
2020,3,160411430
2020,4,160410049
2020,4,160411470
2020,4,160411504
2020,4,160410017
2020,4,160410107
2020,4,160411548
2020,4,160410084
2020,4,160410067
2020,2,160410085
2020,4,160411571
2020,4,160410117
2020,4,160410123
2020,4,160410176
2020,4,160410189
2020,4,160410185
2020,2,160410186
2020,4,160411639
2020,4,160411661
2020,4,160410242
2020,3,160411735
2020,4,160410203
2020,4,160410248
2020,4,160410249
2020,4,160411701
2020,4,160411667
2020,3,160411737
2020,1,160410381
2020,4,160411754
2020,2,160410309
2020,4,160411825
2020,4,160410327
2020,3,160410328
2020,4,160411791
2020,3,160410408
2020,4,160410399
2020,3,160410400
2020,4,160410464
2020,4,160411910
2020,4,160411912
2020,3,160411931
2020,3,160411930
2020,4,160410556
2020,4,160411938
2020,4,160410532
2020,4,160411989
2020,4,160410559
2020,4,160412018
2020,3,160412099
2020,3,160412012
2020,3,160410587
2020,4,160412063
2020,4,160412128
2020,4,160412149
2020,3,160412158
2020,3,160412153
2020,4,160412239
2020,4,160412216
2020,4,160412203
2020,4,160412224
2020,4,160412246
2020,3,160412250
2020,3,160412277
2020,3,160412280
2020,4,160410790
2020,4,160410825
2020,4,160412387
2020,4,160412330
2020,1,160412345
2020,4,160412358
2020,4,160412371
2020,4,160410896
2020,4,160412396
2020,4,160410891
2020,4,160410894
2020,4,160412407
2020,1,160412419
2020,4,160410997
2020,4,160411086
2020,3,160412552
2020,1,160412565
2020,4,160411116
2020,4,160412605
2020,4,160412631
2020,4,160416297
2020,4,160412640
2020,4,160416200
2020,4,160412675
2020,4,160412735
2020,4,160412707
2020,4,160416255
2020,3,160416300
2020,4,160416264
2020,4,160416257
2020,2,160412795
2020,4,160416256
2020,3,160416311
2020,4,160412806
2020,2,160416322
2020,4,160412799
2020,4,160416313
2020,4,160412885
2020,4,160412867
2020,4,160412891
2020,4,160412864
2020,4,160412919
2020,4,160412931
2020,4,160416388
2020,4,160416421
2020,1,160416433
2020,4,160416446
2020,4,160412911
2020,4,160416566
2020,4,160416478
2020,4,160416496
2020,4,160416519
2020,4,160416527
2020,4,160416511
2020,4,160416522
2020,3,160413048
2020,3,160413047
2020,4,160413082
2020,4,160416565
2020,4,160413118
2020,4,160416606
2020,4,160413164
2020,4,160413206
2020,4,160413235
2020,4,160413233
2020,4,160416667
2020,4,160413381
2020,3,160416732
2020,3,160413347
2020,4,160416819
2020,4,160413377
2020,4,160413442
2020,4,160413402
2020,4,160416788
2020,4,160416792
2020,2,160416904
2020,4,160416895
2020,4,160416879
2020,4,160413481
2020,3,160413436
2020,4,160413471
2020,4,160416912
2020,4,160416960
2020,4,160413519
2020,4,160417024
2020,4,160417043
2020,4,160417068
2020,4,160413654
2020,4,160413683
2020,4,160413850
2020,4,160413680
2020,1,160417174
2020,4,160413852
2020,4,160413754
2020,4,160417176
2020,4,160413758
2020,4,160413784
2020,4,160417226
2020,3,160413799
2020,4,160413763
2020,4,160413762
2020,1,160413832
2020,3,160413865
2020,4,160417335
2020,4,160417319
2020,4,160413896
2020,4,160417320
2020,4,160417369
2020,4,160417334
2020,4,160417376
2020,4,160417372
2020,4,160417390
2020,4,160413972
2020,4,160414036
2020,4,160414038
2020,4,160417498
2020,4,160417497
2020,4,160414045
2020,4,160417534
2020,4,160414091
2020,4,160417551
2020,4,160414112
2020,4,160417606
2020,4,160417604
2020,4,160414182
2020,3,160414186
2020,4,160414189
2020,4,160414230
2020,4,160417666
2020,4,160414229
2020,4,160417745
2020,4,160417715
2020,1,160414243
2020,4,160414270
2020,4,160414315
2020,1,160414349
2020,4,160417807
2020,4,160417845
2020,4,160414420
2020,4,160417899
2020,4,160417907
2020,4,160417962
2020,4,160417915
2020,3,160417928
2020,4,160417969
2020,4,160417979
2020,4,160414563
2020,3,160414570
2020,4,160414575
2020,4,160414591
2020,4,160414611
2020,4,160414621
2020,4,160414629
2020,4,160414664
2020,4,160414660
2020,4,160418088
2020,4,160414669
2020,4,160418117
2020,4,160418124
2020,4,160414701
2020,4,160418137
2020,4,160414737
2020,4,160414725
2020,4,160414751
2020,4,160418186
2020,4,160418178
2020,4,160418176
2020,4,160418190
2020,4,160414815
2020,4,160414790
2020,4,160418210
2020,4,160414848
2020,4,160418237
2020,4,160414861
2020,3,160414880
2020,3,160414879
2020,4,160418315
2020,4,160414890
2020,4,160418319
2020,4,160418340
2020,3,160415006
2020,4,160415017
2020,1,160418483
2020,4,160415090
2020,4,160415073
2020,4,160418529
2020,4,160418518
2020,1,160418553
2020,3,160418553
2020,1,160415149
2020,3,160415149
2020,4,160415065
2020,4,160415190
2020,4,160415194
2020,4,160415228
2020,4,160418642
2020,4,160436378
2020,4,160433231
2020,4,160433291
2020,4,160433326
2020,4,160433349
2020,1,160433413
2020,4,160436599
2020,3,160436606
2020,4,160433537
2020,4,160433607
2020,4,160436652
2020,4,160433589
2020,4,160436658
2020,4,160433622
2020,4,160433629
2020,4,160433648
2020,4,160433671
2020,4,160433680
2020,4,160433749
2020,4,160433771
2020,4,160433780
2020,4,160436767
2020,4,160433795
2020,4,160436775
2020,4,160436780
2020,4,160436833
2020,4,160433824
2020,4,160433867
2020,2,160433940
2020,4,160436894
2020,3,160436904
2020,3,160433964
2020,4,160434006
2020,4,160436948
2020,4,160436955
2020,4,160434084
2020,4,160434130
2020,4,160434150
2020,4,160434184
2020,4,160437069
2020,4,160434209
2020,4,160437081
2020,4,160437090
2020,4,160437128
2020,4,160434283
2020,4,160437145
2020,4,160434294
2020,4,160434306
2020,4,160434313
2020,4,160434314
2020,4,160434363
2020,4,160434370
2020,4,160437203
2020,4,160434391
2020,4,160434421
2020,4,160437253
2020,4,160434450
2020,4,160437272
2020,4,160437283
2020,4,160434505
2020,4,160434561
2020,4,160434594
2020,4,160437352
2020,4,160437363
2020,4,160434629
2020,4,160437371
2020,4,160437379
2020,4,160437394
2020,1,160434677
2020,4,160437409
2020,1,160434701
2020,4,160437425
2020,4,160437464
2020,3,160434804
2020,4,160434847
2020,1,160434864
2020,4,160437538
2020,4,160437545
2020,4,160437584
2020,4,160437614
2020,4,160434995
2020,4,160435036
2020,4,160437663
2020,4,160435055
2020,4,160437675
2020,4,160437697
2020,4,160437713
2020,4,160437903
2020,1,160437907
2020,4,160435257
2020,4,160435256
2020,1,160435259
2020,3,160435259
2020,1,160435258
2020,3,160435258
2020,1,160437919
2020,4,160437922
2020,4,160435266
2020,4,160435267
2020,1,160437932
2020,1,160437931
2020,3,160435269
2020,4,160437935
2020,4,160437936
2020,4,160437940
2020,3,160437944
2020,1,160437953
2020,4,160437962
2020,4,160435280
2020,4,160437964
2020,4,160437981
2020,4,160435314
2020,4,160435320
2020,4,160435321
2020,4,160435323
2020,4,160438009
2020,3,160438010
2020,3,160438011
2020,4,160435331
2020,4,160438016
2020,4,160435334
2020,4,160438018
2020,4,160435372
2020,4,160438137
2020,4,160438140
2020,4,160438147
2020,4,160438151
2020,4,160438160
2020,4,160438174
2020,4,160435543
2020,4,160438190
2020,4,160438193
2020,3,160438194
2020,3,160438195
2020,4,160438208
2020,4,160435573
2020,4,160438220
2020,4,160435580
2020,4,160435579
2020,4,160435581
2020,4,160438230
2020,4,160438232
2020,4,160438235
2020,4,160438251
2020,1,160438254
2020,3,160438254
2020,4,160438268
2020,4,160435639
2020,4,160435640
2020,4,160438282
2020,4,160453848
2020,4,160453900
2020,4,160457190
2020,4,160457195
2020,4,160457202
2020,4,160453943
2020,3,160454051
2020,4,160454100
2020,4,160454129
2020,4,160454138
2020,4,160454170
2020,4,160457320
2020,4,160457335
2020,4,160454210
2020,4,160454230
2020,4,160457353
2020,4,160457372
2020,4,160454311
2020,4,160454318
2020,4,160454348
2020,4,160454360
2020,4,160454397
2020,4,160457465
2020,4,160454475
2020,4,160454497
2020,4,160457513
2020,4,160454538
2020,4,160457579
2020,4,160457588
2020,4,160454669
2020,4,160454681
2020,4,160457623
2020,4,160457631
2020,4,160457641
2020,4,160454724
2020,4,160454737
2020,4,160457670
2020,4,160454797
2020,4,160454830
2020,1,160454848
2020,4,160454902
2020,4,160457752
2020,4,160454977
2020,4,160454985
2020,4,160455018
2020,4,160455024
2020,4,160457842
2020,4,160455091
2020,4,160457849
2020,4,160455119
2020,4,160457873
2020,4,160457894
2020,4,160455284
2020,4,160457940
2020,4,160457944
2020,4,160457947
2020,4,160455350
2020,4,160457979
2020,4,160455373
2020,4,160455524
2020,4,160458068
2020,4,160455550
2020,4,160455591
2020,4,160458113
2020,4,160455630
2020,4,160458132
2020,4,160458138
2020,4,160455669
2020,4,160455679
2020,4,160455703
2020,4,160455716
2020,4,160455732
2020,4,160458204
2020,4,160455782
2020,4,160455807
2020,4,160458229
2020,4,160458255
2020,4,160455897
2020,4,160458287
2020,4,160458307
2020,4,160455960
2020,4,160455967
2020,4,160458327
2020,4,160455991
2020,4,160456120
2020,4,160456166
2020,4,160461273
2020,4,160458474
2020,4,160458476
2020,4,160461290
2020,4,160458506
2020,4,160461361
2020,4,160458541
2020,4,160461413
2020,4,160461456
2020,4,160458601
2020,4,160461518
2020,4,160461528
2020,4,160461572
2020,4,160458645
2020,4,160458646
2020,4,160458665
2020,4,160461683
2020,3,160458732
2020,4,160461765
2020,4,160458754
2020,4,160458787
2020,4,160458817
2020,4,160461895
2020,4,160461914
2020,4,160461939
2020,4,160461964
2020,4,160461996
2020,4,160462007
2020,4,160462050
2020,4,160458918
2020,4,160462134
2020,4,160462163
2020,4,160462201
2020,4,160462205
2020,4,160458987
2020,4,160458996
2020,4,160462267
2020,4,160462279
2020,1,160459021
2020,1,160462289
2020,4,160459027
2020,4,160462309
2020,4,160462318
2020,4,160459065
2020,4,160462385
2020,4,160459086
2020,4,160462432
2020,4,160462431
2020,4,160459136
2020,4,160462708
2020,4,160462768
2020,4,160459354
2020,4,160463341
2020,4,160457080
2020,4,160457021
2020,4,160453644
2020,4,160453653
2020,1,160457088
2020,4,160453729
2020,4,160457121
2020,4,160457150
2020,4,160457159
2020,4,160453871
2020,4,160453885
2020,4,160457192
2020,4,160453930
2020,4,160453968
2020,4,160457228
2020,4,160454032
2020,4,160454065
2020,4,160457280
2020,4,160454116
2020,4,160457299
2020,4,160457314
2020,4,160454202
2020,4,160454258
2020,4,160454273
2020,4,160454286
2020,4,160454317
2020,4,160454329
2020,4,160454339
2020,4,160457403
2020,4,160457426
2020,4,160454389
2020,4,160454404
2020,4,160454420
2020,4,160454429
2020,4,160454452
2020,4,160454463
2020,4,160454470
2020,4,160457499
2020,4,160457506
2020,4,160457521
2020,4,160454544
2020,4,160454558
2020,4,160457564
2020,4,160454600
2020,4,160454612
2020,4,160457582
2020,4,160457607
2020,4,160454682
2020,4,160454705
2020,4,160457642
2020,4,160454740
2020,4,160454758
2020,4,160454757
2020,4,160454818
2020,4,160454825
2020,2,160457702
2020,4,160457714
2020,4,160454874
2020,3,160457739
2020,4,160457759
2020,4,160454964
2020,4,160454976
2020,4,160454998
2020,4,160455048
2020,4,160457848
2020,4,160455102
2020,4,160457853
2020,4,160457858
2020,4,160457868
2020,4,160455204
2020,4,160457898
2020,4,160455250
2020,4,160457919
2020,4,160455258
2020,4,160455272
2020,1,160457932
2020,4,160457949
2020,4,160457960
2020,4,160455416
2020,4,160458035
2020,4,160455479
2020,3,160455485
2020,4,160455500
2020,4,160458057
2020,4,160455516
2020,4,160458058
2020,4,160458097
2020,4,160458104
2020,4,160455607
2020,4,160458118
2020,4,160458137
2020,4,160455649
2020,4,160455709
2020,4,160458207
2020,4,160455839
2020,4,160458257
2020,4,160455876
2020,4,160455895
2020,4,160455921
2020,4,160458314
2020,4,160455974
2020,4,160458330
2020,4,160455988
2020,4,160456024
2020,4,160458351
2020,4,160456105
2020,4,160458403
2020,4,160458402
2020,4,160456125
2020,4,160458409
2020,4,160458433
2020,4,160461241
2020,4,160461246
2020,4,160461272
2020,4,160458471
2020,4,160458486
2020,4,160461373
2020,4,160458549
2020,4,160458564
2020,4,160458576
2020,4,160461464
2020,4,160461478
2020,4,160461487
2020,4,160458623
2020,4,160458663
2020,4,160458721
2020,1,159684201
2020,3,159684201
2020,3,159684214
2020,4,159684223
2020,4,159684229
2020,4,159684228
2020,1,159687663
2020,2,159684260
2020,4,159684277
2020,4,159684278
2020,3,159684306
2020,3,159684307
2020,4,159684341
2020,4,159684343
2020,1,159684345
2020,4,159687802
2020,4,159687803
2020,4,159684346
2020,4,159684347
2020,4,159684348
2020,4,159687831
2020,4,159687830
2020,4,159684356
2020,4,159684358
2020,4,159684359
2020,4,159684371
2020,4,159687903
2020,4,159687904
2020,4,159684389
2020,4,159684393
2020,4,159684395
2020,4,159684414
2020,4,159687959
2020,4,159684418
2020,4,159687965
2020,4,159684429
2020,1,159684432
2020,1,159684431
2020,4,159687988
2020,4,159684440
2020,4,159688006
2020,4,159688010
2020,4,159688026
2020,4,159688027
2020,4,159688028
2020,4,159684493
2020,4,159688143
2020,4,159684587
2020,4,159684595
2020,4,159688425
2020,4,159684602
2020,4,159688432
2020,4,159684606
2020,2,159684608
2020,3,159688446
2020,3,159688444
2020,3,159684610
2020,4,159684612
2020,4,159684621
2020,4,159684623
2020,4,159684626
2020,4,159684635
2020,4,159684638
2020,4,159684652
2020,4,159688506
2020,4,159688510
2020,4,159688511
2020,4,159684656
2020,4,159684663
2020,4,159684662
2020,4,159684667
2020,4,159684670
2020,4,159684669
2020,4,159688527
2020,4,159684682
2020,4,159684684
2020,4,159684689
2020,4,159688548
2020,4,159688550
2020,4,159688551
2020,4,159684697
2020,4,159684698
2020,4,159684703
2020,4,159688559
2020,4,159684715
2020,4,159684716
2020,4,159684719
2020,4,159684720
2020,4,159688577
2020,4,159684737
2020,4,159688605
2020,4,159684747
2020,4,159684751
2020,4,159688674
2020,4,159684753
2020,4,159684758
2020,4,159688695
2020,1,159688698
2020,1,159688697
2020,4,159684763
2020,4,159684762
2020,4,159684764
2020,4,159684765
2020,4,159684768
2020,4,159684769
2020,4,159684770
2020,4,159688731
2020,4,159684771
2020,4,159684772
2020,4,159684774
2020,4,159688736
2020,4,159684777
2020,4,159684792
2020,3,159684794
2020,3,159684793
2020,4,159688783
2020,4,159684800
2020,4,159689027
2020,4,159684895
2020,4,159689049
2020,4,159689055
2020,4,159684919
2020,4,159684920
2020,4,159689108
2020,4,159684927
2020,4,159689138
2020,4,159689168
2020,4,159684988
2020,4,159684997
2020,4,159689247
2020,4,159689246
2020,4,159685014
2020,4,159689260
2020,4,159689267
2020,4,159685050
2020,4,159685059
2020,4,159689312
2020,4,159685085
2020,4,159685093
2020,4,159689381
2020,4,159685114
2020,4,159689451
2020,4,159689457
2020,4,159685172
2020,4,159689522
2020,4,159685221
2020,4,159685228
2020,1,159689581
2020,3,159689581
2020,4,159689587
2020,4,159689634
2020,1,159689646
2020,4,159689664
2020,4,159685274
2020,4,159685302
2020,4,159689702
2020,4,159685318
2020,4,159685330
2020,4,159685348
2020,4,159685365
2020,4,159689810
2020,4,159685371
2020,4,159685396
2020,4,159689877
2020,4,159685410
2020,4,159689875
2020,4,159685409
2020,4,159689919
2020,4,159689940
2020,4,159689956
2020,4,159689954
2020,4,159689965
2020,4,159689969
2020,4,159690033
2020,4,159685492
2020,4,159685501
2020,4,159690069
2020,4,159690078
2020,3,159690096
2020,4,159690111
2020,3,159690138
2020,4,159690144
2020,4,159690161
2020,4,159685588
2020,4,159690205
2020,4,159690353
2020,4,159690352
2020,3,159685694
2020,4,159690402
2020,4,159690439
2020,1,159685730
2020,4,159685737
2020,4,159690513
2020,4,159690536
2020,4,159690534
2020,4,159685763
2020,4,159690569
2020,4,159690619
2020,4,159690677
2020,4,159690692
2020,4,159685847
2020,4,159690722
2020,4,159690732
2020,2,159685866
2020,4,159685876
2020,4,159685881
2020,4,159690777
2020,4,159690804
2020,4,159685932
2020,4,159685946
2020,4,159690856
2020,4,159685957
2020,4,159690877
2020,4,159690888
2020,4,159690896
2020,4,159686013
2020,4,159690938
2020,4,159690985
2020,4,159686053
2020,4,159690999
2020,4,159686071
2020,4,159691032
2020,4,159691071
2020,4,159691106
2020,4,159691151
2020,4,159686164
2020,4,159691175
2020,4,159691181
2020,4,159691194
2020,4,159686171
2020,4,159691206
2020,3,159696190
2020,3,159691221
2020,4,159696207
2020,4,159696217
2020,4,159691300
2020,4,159691302
2020,4,159696253
2020,4,159691361
2020,4,159691365
2020,4,159691398
2020,4,159696323
2020,4,159691453
2020,4,159691475
2020,1,159691509
2020,4,159691535
2020,4,159691548
2020,3,159691571
2020,3,159691570
2020,4,159691579
2020,4,159696429
2020,4,159696430
2020,4,159696436
2020,4,159696437
2020,4,159691608
2020,4,159696450
2020,4,159691643
2020,1,159691647
2020,1,159691650
2020,1,159691645
2020,4,159691666
2020,4,159691671
2020,4,159696497
2020,4,159691693
2020,2,159696510
2020,4,159696515
2020,4,159696525
2020,4,159691785
2020,4,159696566
2020,4,159696576
2020,3,159691830
2020,3,159691833
2020,4,159691875
2020,4,159691892
2020,4,159691910
2020,4,159691938
2020,4,159691959
2020,4,159696658
2020,3,159692012
2020,4,159692074
2020,4,159692080
2020,4,159692111
2020,4,159692117
2020,4,159696760
2020,4,159692139
2020,4,159696773
2020,4,159692188
2020,4,159696807
2020,4,159692231
2020,4,159692253
2020,4,159696824
2020,4,159696825
2020,4,159692331
2020,4,159692330
2020,4,159692351
2020,4,159692376
2020,4,159696922
2020,4,159696940
2020,4,159692435
2020,4,159692444
2020,4,159692511
2020,4,159692536
2020,4,159692537
2020,4,159697016
2020,4,159697019
2020,4,159692588
2020,4,159692589
2020,4,159692601
2020,4,159692609
2020,4,159697053
2020,4,159697081
2020,4,159692660
2020,4,159692717
2020,4,159692716
2020,4,159692749
2020,4,159697139
2020,4,159692774
2020,4,159697155
2020,4,159692817
2020,4,159697167
2020,4,159697173
2020,4,159697175
2020,1,159692843
2020,4,159692889
2020,4,159692897
2020,4,159697225
2020,2,159697250
2020,2,159693014
2020,4,159697260
2020,4,159693047
2020,4,160435646
2020,4,160438297
2020,4,160438321
2020,4,160438322
2020,3,160438324
2020,3,160438323
2020,4,160438328
2020,4,160438332
2020,4,160438333
2020,3,160438347
2020,3,160438348
2020,4,160438351
2020,4,160438352
2020,4,160438358
2020,4,160438363
2020,3,160438366
2020,3,160438367
2020,4,160438481
2020,4,160435782
2020,4,160438482
2020,4,160438490
2020,4,160438495
2020,4,160438494
2020,4,160435792
2020,4,160438519
2020,4,160438521
2020,4,160438520
2020,4,160438527
2020,4,160438531
2020,4,160435807
2020,4,160438635
2020,4,160435894
2020,4,160438650
2020,4,160435906
2020,4,160438669
2020,4,160438689
2020,4,160438704
2020,3,160435948
2020,4,160438713
2020,4,160438730
2020,4,160438741
2020,4,160438764
2020,4,160436024
2020,4,160438822
2020,4,160436072
2020,4,160436089
2020,4,160438866
2020,4,160436117
2020,4,160436125
2020,4,160436141
2020,4,160436160
2020,4,160438942
2020,4,160441195
2020,4,160441203
2020,4,160441223
2020,4,160441247
2020,4,160441245
2020,1,160441259
2020,4,160439025
2020,4,160441292
2020,4,160439027
2020,4,160441317
2020,4,160439042
2020,4,160441344
2020,4,160441348
2020,4,160441362
2020,4,160441380
2020,4,160439091
2020,4,160441410
2020,4,160441452
2020,4,160441419
2020,4,160441418
2020,4,160441417
2020,4,160441436
2020,4,160439165
2020,3,160439183
2020,4,160441495
2020,4,160441508
2020,4,160439208
2020,4,160439213
2020,4,160441517
2020,4,160439261
2020,4,160441568
2020,4,160439276
2020,4,160439287
2020,4,160439286
2020,4,160439298
2020,4,160439317
2020,4,160441636
2020,4,160439373
2020,4,160441687
2020,4,160439410
2020,4,160439411
2020,4,160439458
2020,4,160439456
2020,4,160439472
2020,4,160441817
2020,1,160439496
2020,4,160441853
2020,4,160441878
2020,4,160441884
2020,4,160439518
2020,4,160439523
2020,4,160439524
2020,4,160439527
2020,4,160439547
2020,4,160439564
2020,4,160441938
2020,4,160441968
2020,4,160439632
2020,4,160439672
2020,4,160439671
2020,3,160442092
2020,4,160442102
2020,4,160439696
2020,4,160442181
2020,4,160442138
2020,4,160442163
2020,4,160442183
2020,4,160442196
2020,4,160442250
2020,4,160442255
2020,4,160442261
2020,4,160439807
2020,4,160442288
2020,4,160439828
2020,4,160442358
2020,4,160442384
2020,4,160442383
2020,4,160439891
2020,4,160439910
2020,4,160442423
2020,4,160439923
2020,4,160439931
2020,4,160442472
2020,4,160439972
2020,4,160442490
2020,4,160440006
2020,4,160442532
2020,4,160442547
2020,4,160442559
2020,4,160440026
2020,4,160442576
2020,4,160440044
2020,4,160440053
2020,4,160440071
2020,4,160442665
2020,4,160440140
2020,4,160440153
2020,4,160440164
2020,4,160442698
2020,4,160440183
2020,4,160442715
2020,4,160440204
2020,1,160440215
2020,4,160440236
2020,4,160440249
2020,4,160440265
2020,4,160442771
2020,4,160440295
2020,4,160440310
2020,4,160440312
2020,4,160442808
2020,4,160442827
2020,4,160442867
2020,4,160440370
2020,4,160440375
2020,4,160440390
2020,4,160440421
2020,4,160443034
2020,4,160440595
2020,4,160443066
2020,4,160443094
2020,4,160443130
2020,4,160443137
2020,4,160443160
2020,4,160443191
2020,4,160443214
2020,4,160443213
2020,4,160440701
2020,4,160440711
2020,2,160440715
2020,4,160440754
2020,4,160440790
2020,4,160440807
2020,4,160440823
2020,4,160443332
2020,4,160440841
2020,4,160440846
2020,4,160440854
2020,4,160443391
2020,4,160443396
2020,4,160443407
2020,4,160440935
2020,4,160440945
2020,4,160440953
2020,4,160443485
2020,4,160443503
2020,4,160443502
2020,4,160443501
2020,4,156466468
2020,3,156466585
2020,4,156466644
2020,4,156465469
2020,4,156465614
2020,4,156465631
2020,4,156465689
2020,4,156466781
2020,4,156465551
2020,4,156466806
2020,4,156465707
2020,4,156466971
2020,4,156465883
2020,4,156467228
2020,4,156466079
2020,4,156467344
2020,1,156471220
2020,4,156471275
2020,4,156467399
2020,4,156467454
2020,4,156467455
2020,4,156467549
2020,4,156467557
2020,1,156471425
2020,1,156467578
2020,4,156471458
2020,4,156467600
2020,4,156471630
2020,2,156467773
2020,4,156468130
2020,4,156468137
2020,4,156472376
2020,4,156468379
2020,4,156472397
2020,4,156472410
2020,4,156472545
2020,4,156472611
2020,4,156468561
2020,4,156468585
2020,4,156472716
2020,4,156468789
2020,4,156472908
2020,4,156472952
2020,4,156473054
2020,4,156473088
2020,4,156473115
2020,4,156473214
2020,4,156469224
2020,4,156469283
2020,4,154332359
2020,3,154332255
2020,4,154332368
2020,4,154332755
2020,3,154332750
2020,3,154332749
2020,4,154332786
2020,4,154332822
2020,4,154332931
2020,4,154312471
2020,3,154333346
2020,1,154333388
2020,4,154333407
2020,2,154333480
2020,4,154333516
2020,4,154312820
2020,3,154333993
2020,4,154334166
2020,4,154334171
2020,4,154312990
2020,4,154334590
2020,4,154313246
2020,4,154334621
2020,4,154313248
2020,4,154334808
2020,4,154313409
2020,4,154334855
2020,4,154334974
2020,4,154334993
2020,4,154335023
2020,4,154313545
2020,2,154335061
2020,4,154313570
2020,4,154313688
2020,4,154313757
2020,4,154335400
2020,4,154313813
2020,4,154335512
2020,4,154335569
2020,4,154335627
2020,4,154335794
2020,1,154335826
2020,4,154314108
2020,4,154335859
