"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,6,155434377
2020,6,155437435
2020,9,155434438
2020,7,155435007
2020,3,155434740
2020,6,155438019
2020,6,155438009
2020,1,155438074
2020,3,155438074
2020,8,155438074
2020,3,155438268
2020,6,155438268
2020,8,155438268
2020,9,155438374
2020,6,155438525
2020,9,155438755
2020,9,155435492
2020,9,155438727
2020,14,155438816
2020,9,155438815
2020,9,155439360
2020,9,155439318
2020,9,155439387
2020,9,155436043
2020,6,155439414
2020,9,155439455
2020,9,155439675
2020,9,155441275
2020,9,155439853
2020,6,155439964
2020,9,155441695
2020,9,155440263
2020,9,155441840
2020,6,154331769
2020,8,154331769
2020,6,154331797
2020,6,154331868
2020,9,154311678
2020,9,154331988
2020,9,154332046
2020,6,154311921
2020,6,154311920
2020,8,154332161
2020,8,154332159
2020,6,154312090
2020,6,154312089
2020,8,154312371
2020,9,154312688
2020,9,154333281
2020,9,154334602
2020,6,154334637
2020,6,154334635
2020,9,154334693
2020,6,154313291
2020,6,154334838
2020,6,154335019
2020,6,154335018
2020,6,154313528
2020,6,154335100
2020,6,154335101
2020,9,154313799
2020,9,154313853
2020,6,154313876
2020,3,154335513
2020,6,154335513
2020,9,154335722
2020,9,154335862
2020,6,154314131
2020,6,154335886
2020,9,154336072
2020,9,154314512
2020,9,154336328
2020,6,154336545
2020,6,154314642
2020,6,154314824
2020,9,154336785
2020,6,154314901
2020,9,154336926
2020,6,154336971
2020,9,154315117
2020,1,154315204
2020,1,154337078
2020,9,154315244
2020,9,154315346
2020,9,154332556
2020,8,154332726
2020,8,154332906
2020,9,154332993
2020,6,154333132
2020,7,154333130
2020,3,154312665
2020,9,154334553
2020,6,154334852
2020,8,154334852
2020,2,154313423
2020,6,154313423
2020,8,154313423
2020,9,154335063
2020,6,154335092
2020,6,154335093
2020,9,154335091
2020,9,154313756
2020,9,154335605
2020,9,154335873
2020,6,154314165
2020,9,154314166
2020,9,154335962
2020,9,154335992
2020,6,154314551
2020,6,154314933
2020,9,154314988
2020,9,154315001
2020,9,154315040
2020,9,154315078
2020,9,154315188
2020,9,154315215
2020,9,155426012
2020,9,155431180
2020,9,155431228
2020,3,155428993
2020,6,155431657
2020,6,155431918
2020,6,155429855
2020,6,155431927
2020,6,155430004
2020,6,155430250
2020,12,155432183
2020,6,155430197
2020,6,155430195
2020,6,155432273
2020,3,155430238
2020,9,155437621
2020,8,155438088
2020,9,155432792
2020,5,155432767
2020,9,155436991
2020,9,155435373
2020,9,155437807
2020,9,155439192
2020,6,155439032
2020,9,155436001
2020,9,155439423
2020,9,155436126
2020,6,155436127
2020,9,155436140
2020,9,155439680
2020,9,155439793
2020,9,155441382
2020,9,155440296
2020,9,155441863
2020,9,155440411
2020,3,156565443
2020,6,158210096
2020,6,158210139
2020,9,158210164
2020,3,158210117
2020,9,158210297
2020,6,158214353
2020,6,158214352
2020,6,158214385
2020,6,158214386
2020,6,158210422
2020,6,158210421
2020,6,158210460
2020,6,158214485
2020,9,158214544
2020,6,158210577
2020,1,158210582
2020,1,158214653
2020,9,158214644
2020,6,158210708
2020,9,154332909
2020,9,158210758
2020,6,154333373
2020,9,154333488
2020,9,158210843
2020,6,154312654
2020,6,154312785
2020,12,154312842
2020,6,154313298
2020,6,154334715
2020,9,154313462
2020,8,154334998
2020,9,154335065
2020,8,154313593
2020,8,154313592
2020,6,154335259
2020,6,154335343
2020,6,154335345
2020,9,154335375
2020,9,154313798
2020,9,154335743
2020,6,154335755
2020,6,154336530
2020,6,154314634
2020,6,154336624
2020,6,154336670
2020,6,154336753
2020,6,154315138
2020,6,154315137
2020,6,154315164
2020,2,154337109
2020,6,158215427
2020,9,154315330
2020,6,154315362
2020,9,154315444
2020,6,158215428
2020,9,158216358
2020,9,154331804
2020,9,154332456
2020,9,154332766
2020,9,154332745
2020,9,154332808
2020,9,154332875
2020,9,154333001
2020,6,154333242
2020,9,154312619
2020,9,154312611
2020,6,154312648
2020,6,154312827
2020,9,154334074
2020,9,154313023
2020,6,154334670
2020,6,154313268
2020,6,154334671
2020,9,154334825
2020,5,154334909
2020,6,154334942
2020,9,154313968
2020,9,154313916
2020,9,154335752
2020,6,154314122
2020,9,154314120
2020,9,154335941
2020,6,154336010
2020,6,154314524
2020,6,154336586
2020,6,154336588
2020,6,154336696
2020,6,155428913
2020,6,155431202
2020,6,155431256
2020,6,155428988
2020,6,155431309
2020,6,155431604
2020,6,155429377
2020,6,155431679
2020,6,155429708
2020,6,155429679
2020,9,155431693
2020,6,155429822
2020,6,155431771
2020,8,155431868
2020,8,155431885
2020,8,155429881
2020,8,155429882
2020,3,155431917
2020,6,155431975
2020,6,155429936
2020,1,155431983
2020,9,155432000
2020,8,155429920
2020,6,155429993
2020,9,155432016
2020,6,155432132
2020,9,155432149
2020,9,155430084
2020,6,155432116
2020,9,155430186
2020,6,155432258
2020,2,155430255
2020,1,155428647
2020,9,155429033
2020,6,155428882
2020,6,155431250
2020,6,155428980
2020,6,155431301
2020,6,155429228
2020,9,154311641
2020,9,154311654
2020,9,154331838
2020,6,154331847
2020,6,154311667
2020,9,154331881
2020,6,154331924
2020,9,154332004
2020,3,154311759
2020,9,154332050
2020,6,154332238
2020,3,154332237
2020,6,154332283
2020,6,154332284
2020,9,154332447
2020,6,154332472
2020,6,154332530
2020,1,154332532
2020,6,154332553
2020,6,154312271
2020,6,154332718
2020,6,154332696
2020,9,154332765
2020,6,154312319
2020,9,154312380
2020,9,154312417
2020,6,154333016
2020,6,154312420
2020,6,154312424
2020,8,154333072
2020,6,154333201
2020,9,154333317
2020,9,154312556
2020,6,154333473
2020,6,154312595
2020,6,154312636
2020,6,154333605
2020,6,154312650
2020,9,154333729
2020,8,154333906
2020,6,154312814
2020,9,154312843
2020,8,154334039
2020,6,154334072
2020,6,154334073
2020,9,154334086
2020,9,154334131
2020,9,154313209
2020,6,154313280
2020,6,154334688
2020,9,154313293
2020,6,154334717
2020,6,154313317
2020,9,154334783
2020,3,154313395
2020,8,154313394
2020,9,154334903
2020,6,154335022
2020,6,154335024
2020,6,154313532
2020,9,154335051
2020,6,154313624
2020,9,154313664
2020,6,154313689
2020,6,154313690
2020,3,154335336
2020,12,154335368
2020,9,154335371
2020,1,154313766
2020,9,154335387
2020,9,154335413
2020,9,154313830
2020,9,154313829
2020,9,154313877
2020,9,154314101
2020,9,154335615
2020,9,154314084
2020,9,154314145
2020,9,154335925
2020,9,148599327
2020,6,148599331
2020,6,148599334
2020,9,148599336
2020,6,148599341
2020,6,148599340
2020,6,148590583
2020,6,148590584
2020,6,148599342
2020,6,148590591
2020,6,148599353
2020,6,148599352
2020,6,148599355
2020,9,148599360
2020,9,148599365
2020,9,148599370
2020,1,148599369
2020,6,148599371
2020,6,148599376
2020,1,148599378
2020,6,148599380
2020,6,148599379
2020,6,148599382
2020,9,148599383
2020,6,148592834
2020,9,148599396
2020,6,148599407
2020,9,148599416
2020,9,148590641
2020,6,148599436
2020,6,148599440
2020,6,148592861
2020,6,148592860
2020,6,148599452
2020,8,148599455
2020,8,148599454
2020,6,148599464
2020,8,148596445
2020,6,148596629
2020,6,148596631
2020,9,148596727
2020,6,148596800
2020,6,148596799
2020,6,148596961
2020,6,148596962
2020,9,148597008
2020,6,148597031
2020,6,148597060
2020,9,148597085
2020,6,148597151
2020,6,148597191
2020,6,148597192
2020,8,148589347
2020,9,148589888
2020,9,148597511
2020,9,148597830
2020,6,148597832
2020,9,148597849
2020,9,148597888
2020,9,148598021
2020,9,148598171
2020,5,148590129
2020,5,148590128
2020,9,148598478
2020,8,148590166
2020,6,148598520
2020,6,148598521
2020,6,148598547
2020,9,148598601
2020,9,148598623
2020,9,148598651
2020,6,148598657
2020,6,148598658
2020,9,148598675
2020,6,148598703
2020,6,148598732
2020,6,148598756
2020,6,148592735
2020,6,148599012
2020,6,148590465
2020,9,148592786
2020,6,148599059
2020,10,148599060
2020,6,148599061
2020,3,148599064
2020,8,148599064
2020,6,148590495
2020,6,148599077
2020,6,148599076
2020,7,148599082
2020,1,148590500
2020,9,148599120
2020,6,148599154
2020,6,148599153
2020,6,148599163
2020,9,148599171
2020,6,148599172
2020,6,148599180
2020,6,148599179
2020,6,148599183
2020,6,148590533
2020,6,148599203
2020,6,148592809
2020,6,148599208
2020,8,148599209
2020,1,148590542
2020,6,148599283
2020,6,148599284
2020,9,148599290
2020,12,148599297
2020,6,148599306
2020,6,148599335
2020,9,148599354
2020,9,148599381
2020,6,148599385
2020,6,148599384
2020,6,148599393
2020,9,148599417
2020,6,148599439
2020,6,148599438
2020,9,148599446
2020,9,148599465
2020,9,148599487
2020,6,148599491
2020,6,148599490
2020,1,148599494
2020,6,148599515
2020,6,148599514
2020,6,148590754
2020,6,148590753
2020,6,148599535
2020,6,148590784
2020,6,148599540
2020,6,148599541
2020,6,148592927
2020,6,148592926
2020,6,148599550
2020,6,148599557
2020,6,148599558
2020,6,148599561
2020,6,148599559
2020,9,148599563
2020,7,148592941
2020,6,148592942
2020,9,148592966
2020,6,148592999
2020,6,148590834
2020,6,148593032
2020,6,148599644
2020,9,148593038
2020,6,148599668
2020,6,148599680
2020,6,148590864
2020,6,148599685
2020,9,148593413
2020,9,148600262
2020,6,148600264
2020,9,148600266
2020,6,148600270
2020,6,148591158
2020,6,148591157
2020,6,148600276
2020,9,148593421
2020,8,148600281
2020,8,148600282
2020,6,148591168
2020,9,148600285
2020,6,148600286
2020,9,148600287
2020,8,148600288
2020,6,148600291
2020,6,148600296
2020,6,148591171
2020,6,148591170
2020,6,148593433
2020,6,148600304
2020,9,148600305
2020,6,148600307
2020,6,148600308
2020,3,148600310
2020,6,148600309
2020,6,148601183
2020,6,148600313
2020,6,148600321
2020,6,148601186
2020,6,148601187
2020,6,148600324
2020,6,148600325
2020,6,148601189
2020,6,148601188
2020,9,148600330
2020,9,148600335
2020,6,148601193
2020,9,148601197
2020,6,150309385
2020,6,150309384
2020,6,150313754
2020,6,150309561
2020,8,150309561
2020,6,150313862
2020,8,150313862
2020,9,150313893
2020,6,150309623
2020,9,150309638
2020,6,150309649
2020,6,150309650
2020,3,150309743
2020,6,150309743
2020,9,150313983
2020,9,150310099
2020,2,150314214
2020,6,150310076
2020,8,150314153
2020,6,150310217
2020,6,150310218
2020,9,150314204
2020,9,150314254
2020,9,150310737
2020,9,150314272
2020,6,150314459
2020,8,150314489
2020,8,147291368
2020,9,147283293
2020,9,147291598
2020,6,147288795
2020,9,147291912
2020,6,147291944
2020,6,147289134
2020,9,147289151
2020,9,147290531
2020,6,147293348
2020,9,147290846
2020,6,147293586
2020,8,147293587
2020,5,147291049
2020,6,147296360
2020,6,147296362
2020,9,147285833
2020,6,147297386
2020,6,147294823
2020,9,147297523
2020,6,147297969
2020,3,147297968
2020,6,148599501
2020,6,148599482
2020,9,148599502
2020,9,148599508
2020,9,148599512
2020,1,148599517
2020,6,148599522
2020,6,148599528
2020,6,148590785
2020,6,148599546
2020,6,148599547
2020,6,148592932
2020,6,148590809
2020,6,148599568
2020,6,148599574
2020,6,148590821
2020,6,148599577
2020,9,148590827
2020,6,148592962
2020,6,148592963
2020,6,148599583
2020,1,148592971
2020,6,148599588
2020,1,148599589
2020,6,148599592
2020,6,148599590
2020,6,148599601
2020,6,148592988
2020,6,148592989
2020,6,148599609
2020,6,148599608
2020,6,148593004
2020,6,148593005
2020,6,148599622
2020,9,148599628
2020,6,148593027
2020,3,148593026
2020,6,148599629
2020,6,148599630
2020,6,148599636
2020,6,148599637
2020,6,148599643
2020,6,148599642
2020,3,148599654
2020,6,148599653
2020,6,148599657
2020,6,148599660
2020,7,148599661
2020,6,148599663
2020,6,148599664
2020,6,148599665
2020,9,148599662
2020,6,148599669
2020,1,148590858
2020,6,148590859
2020,7,148599675
2020,3,148599682
2020,6,148593076
2020,6,148593079
2020,6,148599691
2020,6,148593082
2020,6,148593086
2020,6,148593085
2020,6,148599696
2020,2,148599697
2020,9,148599698
2020,3,148590887
2020,3,148590892
2020,9,148599706
2020,3,148599707
2020,9,148599710
2020,3,148593100
2020,6,148590905
2020,9,148590909
2020,6,148593111
2020,9,148590919
2020,1,148599723
2020,9,148599727
2020,8,148590935
2020,6,148590937
2020,6,148590939
2020,3,148590940
2020,6,148590944
2020,6,148590943
2020,9,148599750
2020,9,148590947
2020,6,148593144
2020,6,148593143
2020,9,148590951
2020,6,148590955
2020,6,148590956
2020,6,148599763
2020,9,148590959
2020,3,148599768
2020,6,148593169
2020,6,148593170
2020,9,148593173
2020,6,148599780
2020,6,148599781
2020,3,148599782
2020,9,148590966
2020,9,148599785
2020,3,148599787
2020,6,148599790
2020,6,148599791
2020,6,148593185
2020,3,148599794
2020,6,148599793
2020,9,148599798
2020,6,148593191
2020,6,148593190
2020,6,148593194
2020,9,148599803
2020,9,148590974
2020,6,148599804
2020,9,148590977
2020,6,148590978
2020,9,148599806
2020,9,148593205
2020,6,148599807
2020,6,148590983
2020,9,148590986
2020,6,148599826
2020,6,148599827
2020,9,148599834
2020,9,148599835
2020,6,148599837
2020,6,148590990
2020,6,148599839
2020,6,148599841
2020,9,148599852
2020,3,148599856
2020,9,148599857
2020,6,148593233
2020,6,148593232
2020,9,148599865
2020,9,148599873
2020,6,148591002
2020,9,148593240
2020,6,148591011
2020,6,148599886
2020,1,148599888
2020,3,148599891
2020,3,148599892
2020,6,148591015
2020,6,148591018
2020,6,148599904
2020,9,148599910
2020,6,148599914
2020,9,148593257
2020,6,148599934
2020,6,148599948
2020,6,148593266
2020,9,148599958
2020,9,148591036
2020,6,148593274
2020,6,148599973
2020,6,148599979
2020,6,148599978
2020,9,148599980
2020,6,148599985
2020,6,148599986
2020,9,148599991
2020,8,148599997
2020,9,148599998
2020,6,148600000
2020,9,148591058
2020,6,148600008
2020,7,148600014
2020,6,148600018
2020,9,148600019
2020,6,148600024
2020,6,148600023
2020,3,148591068
2020,3,148600026
2020,8,148600027
2020,6,148600031
2020,9,148593301
2020,6,148600039
2020,9,148600042
2020,9,148600043
2020,6,148600044
2020,9,148600048
2020,9,148591076
2020,6,148600051
2020,6,148600050
2020,9,148593317
2020,6,148593319
2020,6,148600055
2020,9,148593320
2020,6,148600059
2020,6,148600060
2020,9,148600064
2020,8,148600065
2020,9,148600074
2020,9,148600075
2020,6,148600077
2020,1,148600076
2020,9,148600078
2020,6,148600080
2020,6,148600084
2020,6,148600085
2020,6,148600086
2020,9,148600088
2020,9,148591099
2020,6,148600095
2020,9,148600097
2020,9,148593336
2020,6,148600103
2020,9,148600106
2020,9,148600112
2020,9,148600110
2020,6,148600115
2020,8,148600131
2020,6,148593347
2020,9,148600136
2020,6,148593353
2020,6,148593352
2020,9,148600140
2020,9,148591114
2020,6,148591115
2020,9,148600152
2020,9,148600154
2020,9,148600157
2020,9,148591119
2020,6,148600164
2020,6,148600170
2020,9,148593365
2020,9,148593367
2020,6,148591130
2020,1,148600179
2020,9,148600190
2020,6,148600197
2020,6,148600199
2020,6,148600200
2020,9,148600201
2020,6,148600207
2020,6,148600208
2020,9,148600220
2020,9,148600221
2020,6,148600228
2020,6,148600234
2020,6,148600233
2020,9,148593400
2020,9,148600245
2020,6,148591145
2020,6,148600249
2020,9,148600251
2020,6,148600254
2020,9,148600260
2020,6,148591153
2020,6,148601196
2020,6,148600345
2020,6,148600347
2020,6,148600348
2020,8,148600361
2020,6,148600365
2020,6,148601223
2020,6,148601224
2020,2,148601234
2020,9,148600372
2020,6,148600373
2020,6,148600375
2020,6,148600374
2020,6,148600376
2020,6,148600383
2020,9,153460520
2020,9,153463665
2020,9,153460692
2020,6,153460910
2020,6,153460909
2020,8,153466218
2020,6,153466219
2020,8,153466674
2020,6,153466236
2020,6,153464919
2020,5,153466702
2020,6,153465065
2020,6,153466761
2020,9,153465230
2020,6,153465260
2020,6,153465611
2020,6,153467043
2020,9,153465556
2020,6,153467111
2020,9,153465624
2020,9,153465691
2020,9,153467242
2020,8,153465756
2020,9,153465770
2020,9,153467221
2020,9,153465876
2020,9,153467379
2020,6,153467391
2020,3,153460700
2020,6,153460870
2020,9,153460933
2020,9,153467527
2020,9,153461123
2020,3,153466424
2020,8,153464703
2020,8,153464704
2020,9,153464771
2020,6,153464866
2020,9,153464875
2020,6,153464984
2020,6,153464983
2020,6,153465198
2020,9,153466870
2020,9,153466872
2020,6,153465432
2020,1,153465489
2020,6,153465513
2020,8,153465615
2020,8,153465616
2020,9,153467130
2020,9,153465737
2020,9,153465762
2020,9,153467359
2020,9,153467397
2020,9,147288626
2020,9,147283428
2020,6,147292145
2020,6,147290000
2020,6,147289998
2020,9,147284443
2020,9,147294861
2020,9,147286137
2020,9,147295847
2020,8,147284894
2020,9,147293952
2020,9,147296567
2020,9,147297016
2020,9,147295472
2020,6,147299234
2020,6,147292734
2020,9,147284769
2020,6,147291066
2020,6,147293836
2020,9,147285599
2020,9,147294776
2020,6,147294966
2020,9,147295300
2020,9,147287892
2020,9,147288054
2020,6,147291329
2020,9,147288663
2020,3,147294329
2020,9,147290061
2020,6,147290388
2020,9,147290550
2020,6,147290847
2020,9,147293588
2020,6,147284850
2020,9,147284892
2020,9,147285480
