"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,41621464,1,42021888
2020,41608828,1,42021891
2020,41621472,1,42021895
2020,41621471,1,42021894
2020,41621484,1,42021905
2020,41621488,1,42021908
2020,41608881,1,42026081
2020,41608889,1,42026086
2020,41621568,1,42021989
2020,41609119,1,42026317
2020,41608957,1,42026157
2020,41608969,1,42022029
2020,41609074,1,42022121
2020,41621701,1,42022127
2020,41609097,1,42022151
2020,41621751,1,42026313
2020,41621746,1,42022171
2020,41609117,1,42026315
2020,41609144,1,42022216
2020,41609156,1,42026354
2020,41609158,1,42022228
2020,41621802,1,42022229
2020,41609163,1,42026362
2020,41621840,1,42026392
2020,41621912,1,42026484
2020,41609297,1,42026503
2020,41621934,1,42022351
2020,38677319,1,38759349
2020,38673467,1,38759419
2020,38677378,1,38754121
2020,38673525,1,38759476
2020,38677441,1,38754192
2020,38673644,1,38759587
2020,38673643,1,38754226
2020,38677550,1,38759720
2020,38673819,1,38759764
2020,38677593,3,38754343
2020,38673852,1,38759803
2020,38673874,1,38759836
2020,38677633,1,38754371
2020,38673902,1,38759868
2020,38673962,1,38759945
2020,38674057,1,38754493
2020,38674404,1,38760390
2020,38674242,1,38760217
2020,38674294,1,38754637
2020,38677944,1,38760318
2020,38679627,1,38754859
2020,38674371,1,38754686
2020,38677968,1,38754690
2020,38674407,1,38760392
2020,38674442,1,38754726
2020,38673378,1,38754051
2020,38673446,1,38759390
2020,38677383,1,38754126
2020,38677388,1,38754136
2020,38677543,1,38754299
2020,38673760,1,38759703
2020,38677546,1,38754302
2020,38677563,1,38759741
2020,38677575,1,38759767
2020,38673845,1,38759794
2020,38674399,1,38760384
2020,38674432,1,38760418
2020,38679619,1,38760614
2020,38678158,1,38754864
2020,38678165,1,38760635
2020,38678170,1,38760642
2020,38678189,1,38760667
2020,38678190,1,38754892
2020,38678203,1,38754904
2020,38679705,1,38760704
2020,38679786,1,38760771
2020,38678258,1,38764978
2020,39509597,1,39799262
2020,39518828,1,39799254
2020,39518826,1,39799252
2020,39518827,1,39799253
2020,39509601,7,39799951
2020,39518874,1,39799973
2020,39518858,1,39799287
2020,39509625,1,39799978
2020,39518888,1,39799981
2020,39509639,1,39799991
2020,39518912,1,39799339
2020,39518924,1,39799356
2020,39509678,3,39800026
2020,39518942,6,39799373
2020,39509689,1,39799378
2020,39509691,1,39799380
2020,39509709,1,39800057
2020,39518995,1,39799423
2020,39519030,3,39800099
2020,39509745,1,39800101
2020,39519038,1,39799460
2020,39519037,1,39799459
2020,39509755,1,39799474
2020,39519075,1,39800126
2020,39519074,1,39799497
2020,39519085,1,39800132
2020,39509773,1,39800134
2020,39519095,1,39800142
2020,39509786,1,39799520
2020,39519110,1,39799527
2020,39509791,1,39799522
2020,39519149,1,39799569
2020,39519182,1,39799600
2020,39510064,1,39800428
2020,39519204,1,39799625
2020,39519209,1,39799629
2020,39509806,1,39800167
2020,39509840,1,39800206
2020,39509845,1,39799682
2020,39519286,1,39800224
2020,39509874,1,39800239
2020,39519325,1,39799739
2020,39509894,1,39800262
2020,39519373,1,39799786
2020,39509905,1,39799824
2020,39519497,1,39799921
2020,39519499,1,39799926
2020,39509978,1,39800329
2020,38679746,1,38754930
2020,38678193,1,38760673
2020,38678195,1,38760674
2020,38678194,1,38754894
2020,38678200,1,38760688
2020,38678251,1,38760799
2020,38679859,1,38760836
2020,38673473,1,38754102
2020,38673507,1,38754127
2020,38673539,1,38754152
2020,38673538,1,38759486
2020,38673787,1,38754311
2020,38673818,1,38759763
2020,38677573,1,38754328
2020,38677580,3,38759771
2020,38677586,1,38759783
2020,38673833,1,38759781
2020,38673876,1,38759839
2020,38673867,1,38759823
2020,38673868,1,38754367
2020,38677642,1,38759847
2020,38677650,1,38759854
2020,38677943,1,38754667
2020,38677948,1,38760322
2020,38674452,1,38760443
2020,38674378,1,38760354
2020,38679529,3,38760514
2020,38678019,1,38760434
2020,38674441,1,38760433
2020,38678142,1,38760606
2020,38679646,1,38760640
2020,38678187,1,38760665
2020,38678202,1,38760703
2020,38679763,1,38764939
2020,38679764,1,38760751
2020,38673353,1,38759301
2020,38673370,1,38759326
2020,38677307,1,38759333
2020,38677309,1,38754053
2020,38677348,8,38759414
2020,38677328,1,38759363
2020,38673493,1,38759449
2020,38673511,1,38754130
2020,38673677,1,38754246
2020,38673764,1,38754298
2020,38677576,1,38754329
2020,38673826,1,38759776
2020,38677583,1,38754333
2020,38673830,2,38759779
2020,38673838,1,38759789
2020,38677591,3,38759798
2020,38677597,1,38754347
2020,38677606,1,38754352
2020,38677678,1,38759901
2020,38677677,1,38754409
2020,38673941,1,38759920
2020,38677832,1,38754548
2020,38674354,1,38760332
2020,38677964,1,38754685
2020,38677971,1,38760360
2020,38678006,1,38760420
2020,38677997,1,38760410
2020,38674451,1,38754734
2020,38678039,1,38754751
2020,38678123,1,38754832
2020,38679633,1,38754862
2020,38679649,1,38760644
2020,38679653,1,38754886
2020,38679654,1,38760650
2020,38679718,1,38760715
2020,38679725,1,38754917
2020,38678222,1,38760742
2020,38678231,1,38764944
2020,38679799,1,38760785
2020,38679806,1,38760793
2020,38679814,1,38764966
2020,38678275,1,38760850
2020,38673388,1,38754057
2020,38673400,1,38759353
2020,38677362,6,38754109
2020,38673429,1,38759383
2020,38673642,1,38759584
2020,38673634,1,38754216
2020,38673650,3,38759592
2020,38677519,1,38754270
2020,38673749,1,38759694
2020,38673786,1,38754312
2020,38677749,1,38754463
2020,38679673,1,38754893
2020,38679844,1,38764984
2020,38679856,1,38760832
2020,38678274,1,38760847
2020,38379360,1,38461314
2020,38379362,1,38461316
2020,38379392,1,38461344
2020,38383470,1,38454891
2020,38673479,1,38759432
2020,38673408,1,38754072
2020,38673515,1,38759466
2020,38677392,1,38759471
2020,38673600,1,38759548
2020,38673720,1,38754272
2020,38677664,1,38754400
2020,38673970,1,38759952
2020,38673971,1,38759953
2020,38677822,1,38760116
2020,38674022,1,38760005
2020,38677827,1,38760118
2020,38677838,1,38754559
2020,38674356,1,38754676
2020,38674403,1,38760387
2020,38677985,1,38754700
2020,38678113,3,38754825
2020,38679641,1,38754871
2020,38679796,1,38760781
2020,38678266,1,38760834
2020,38678279,1,38760854
2020,38679685,1,38760683
2020,38679794,1,38760779
2020,38673373,1,38754042
2020,38677298,1,38759327
2020,38673506,1,38759464
2020,38673761,1,38759708
2020,38673645,1,38754225
2020,38677651,1,38759855
2020,38673917,3,38759881
2020,38677684,1,38754411
2020,38677806,1,38754523
2020,38677945,1,38754668
2020,38677915,1,38754635
2020,38674313,1,38754650
2020,38674437,1,38754722
2020,38678077,1,38754789
2020,38679609,1,38754846
2020,38678151,1,38760619
2020,38679626,1,38760621
2020,38678169,1,38754875
2020,38678178,1,38754881
2020,38679658,1,38760653
2020,38678198,1,38760681
2020,38678239,1,38760772
2020,38678241,1,38764956
2020,38679834,1,38760814
2020,38679912,1,38765023
2020,38678303,1,38765024
2020,38679924,1,38765025
2020,38679938,1,38760912
2020,38374840,1,38450791
2020,38374986,1,38450959
2020,38379562,1,38450998
2020,38379599,1,38451034
2020,38379739,1,38451173
2020,38375192,1,38457089
2020,38379828,1,38451251
2020,38375249,1,38457148
2020,38673365,1,38759322
2020,38677341,1,38754085
2020,38673470,1,38759425
2020,38673666,1,38759610
2020,38673667,1,38759611
2020,38677509,1,38754259
2020,38673736,1,38759685
2020,38677537,1,38759702
2020,38673751,1,38754292
2020,38673767,1,38759714
2020,38677545,1,38759712
2020,38673781,1,38759729
2020,38673780,1,38759728
2020,38677596,1,38754346
2020,38673943,1,38754413
2020,38673942,1,38759914
2020,38677734,1,38759990
2020,38674282,1,38760264
2020,38674349,1,38760328
2020,38677970,3,38760359
2020,38677980,1,38760379
2020,38674377,1,38760355
2020,38674381,1,38760361
2020,38677973,1,38760362
2020,38674396,1,38760378
2020,38677979,1,38760377
2020,38674400,1,38754698
2020,38678007,1,38760422
2020,38674481,1,38760470
2020,38674482,1,38760471
2020,38678143,1,38754847
2020,38679618,1,38760613
2020,38679650,1,38760646
2020,38678224,1,38760747
2020,38678248,1,38760789
2020,38679802,1,38764961
2020,38679817,1,38764967
2020,38679839,1,38764980
2020,38380230,1,38457387
2020,38375490,7,38457406
2020,38379446,1,38461398
2020,38379480,3,38461430
2020,38384538,1,38461487
2020,38384537,1,38461486
2020,38384592,1,38461541
2020,38384670,1,38461617
2020,38383649,1,38465076
2020,38384737,1,38461684
2020,38384758,1,38461705
2020,38384768,1,38461714
2020,38384910,1,38461857
2020,38384911,1,38461858
2020,38384912,1,38461859
2020,38384936,1,38461883
2020,38384958,1,38461905
2020,38673375,1,38759330
2020,38677371,1,38759440
2020,38677434,3,38759533
2020,38677437,1,38754187
2020,38677438,1,38759543
2020,38673784,1,38759732
2020,38673790,1,38759736
2020,38673793,1,38759737
2020,38677581,1,38759774
2020,38677587,1,38759785
2020,38677599,1,38754348
2020,38677631,1,38759835
2020,38677662,1,38754399
2020,38673906,1,38754395
2020,38677673,1,38759889
2020,38674058,1,38760047
2020,38674406,1,38760391
2020,38678038,1,38754750
2020,38679634,2,38760627
2020,38679622,1,38754854
2020,38679629,1,38760623
2020,38678181,1,38754884
2020,38679663,1,38754888
2020,38679668,1,38760663
2020,38679681,1,38760679
2020,38678201,1,38754903
2020,38679774,1,38760760
2020,38679793,1,38760778
2020,38679809,1,38760796
2020,38679835,1,38760815
2020,38678267,1,38760839
2020,38677289,1,38759315
2020,38673964,1,38759942
2020,38674113,1,38760095
2020,38677898,1,38754617
2020,38674365,1,38760334
2020,38674393,1,38760374
2020,38679724,1,38754914
2020,38678223,1,38760746
2020,38679805,1,38764962
2020,38679827,1,38760809
2020,38679874,1,38760853
2020,38679892,1,38760871
2020,38679923,1,38760903
2020,38678305,1,38765026
2020,38679943,3,38760917
2020,37292275,1,37592529
2020,38386646,1,38463595
2020,38386659,1,38466296
2020,38386664,1,38463615
2020,38389850,1,38466284
2020,38389869,1,38466301
2020,38389870,1,38466302
2020,38389886,1,38466321
2020,38387124,1,38464080
2020,38390132,1,38466563
2020,38387170,1,38464120
2020,38390143,1,38466577
2020,38390144,1,38466578
2020,38390145,1,38466579
2020,38387178,1,38464128
2020,38390146,1,38466580
2020,38387180,1,38464130
2020,38387181,1,38464131
2020,38387196,1,38464145
2020,38387195,1,38464144
2020,38390159,1,38466595
2020,38387207,1,38464155
2020,38387311,1,38464256
2020,38387326,1,38464273
2020,38387339,1,38464286
2020,38387338,1,38464285
2020,38387389,1,38464328
2020,38390250,2,38466694
2020,38387390,1,38466699
2020,38387403,1,38464342
2020,38387442,1,38464382
2020,38387457,1,38464398
2020,38387473,1,38464415
2020,38390324,1,38466766
2020,38387562,1,38464509
2020,38390292,7,38466733
2020,38387504,1,38464447
2020,38390304,1,38464452
2020,38390307,1,38466747
2020,38390318,1,38466761
2020,38387568,1,38464515
2020,38389866,1,38463611
2020,38389878,1,38466312
2020,38386694,1,38463645
2020,38386693,1,38463644
2020,38386714,1,38466337
2020,38389904,1,38466339
2020,38389903,7,38466338
2020,38386725,8,38463674
2020,38386845,7,38463796
2020,38386850,3,38463800
2020,38386741,7,38463689
2020,38386743,1,38463691
2020,38386746,1,38463694
2020,38386916,1,38463862
2020,38386851,3,38463801
2020,38386852,3,38463802
2020,38389982,1,38466415
2020,38389984,1,38466418
2020,38386899,1,38463847
2020,38386922,1,38463870
2020,38387019,1,38466488
2020,38387020,1,38463966
2020,38390052,1,38466490
2020,38390061,1,38466501
2020,37286354,1,37595985
2020,37291254,1,37591517
2020,37291255,1,37591518
2020,37286319,1,37591533
2020,37286329,1,37591549
2020,37286392,1,37591638
2020,37291340,1,37591606
2020,37291493,1,37591753
2020,37291532,1,37591789
2020,37286501,1,37596201
2020,37286500,1,37596200
2020,37286548,1,37587173
2020,37291794,1,37592078
2020,37291974,1,37592247
2020,37292264,3,37592520
2020,38386645,1,38463594
2020,38389851,1,38466285
2020,39539512,1,39829936
2020,39251207,1,39481155
2020,39251208,1,39471672
2020,39251281,1,39481222
2020,39260793,1,39471738
2020,39260826,1,39471789
2020,39251344,1,39471803
2020,39251433,3,39481337
2020,39251492,1,39471953
2020,39251690,1,39472155
2020,39251770,1,39481604
2020,39251956,1,39481758
2020,39261329,1,39472413
2020,39251992,1,39472454
2020,39252121,3,39472577
2020,39252280,1,39472744
2020,39252459,1,39482141
2020,39252332,1,39482046
2020,39261636,1,39482064
2020,39261775,1,39482196
2020,39252537,1,39473002
2020,39261799,1,39473025
2020,39261817,1,39473046
2020,39252576,1,39473044
2020,39261831,1,39482251
2020,39252723,1,39473190
2020,37701213,1,38036912
2020,37701739,1,38037453
2020,37701798,1,38037513
2020,37701808,1,38037523
2020,37701811,1,38037526
2020,37705262,1,38045633
2020,37701851,1,38037566
2020,37705277,1,38045650
2020,37701856,1,38037570
2020,37701858,1,38037572
2020,37701980,7,38037700
2020,37698075,1,38037721
2020,37698076,1,38041220
2020,37698077,7,38041221
2020,37702024,1,38037740
2020,37705377,1,38037741
2020,37702027,1,38037744
2020,37702037,1,38037754
2020,37702040,1,38037756
2020,37702043,1,38037761
2020,37702044,1,38037762
2020,37698090,1,38041235
2020,37698091,7,38041236
2020,37705436,1,38045801
2020,37705443,1,38045808
2020,37698101,1,38041246
2020,37698102,1,38041247
2020,37701441,1,38037137
2020,37705000,1,38045385
2020,37705005,1,38045389
2020,37701461,1,38037160
2020,37701467,1,38037166
2020,37701469,1,38037168
2020,37701531,1,38037232
2020,37701508,1,38037209
2020,37701532,1,38045433
2020,37701562,1,38037263
2020,37701592,1,38037296
2020,37698015,1,38041161
2020,37704931,1,38045313
2020,37701236,1,38036932
2020,37701260,1,38036958
2020,37701311,1,38037008
2020,37701330,1,38037029
2020,37701422,1,38037118
2020,37701444,1,38037140
2020,37701788,1,38037502
2020,37701587,1,38037291
2020,37705072,1,38037293
2020,37701809,1,38037524
2020,37701826,1,38037541
2020,37701846,1,38037560
2020,37701852,1,38037565
2020,37701860,1,38037574
2020,37701859,1,38037573
2020,37701893,1,38037608
2020,37701894,1,38037609
2020,37701895,1,38037610
2020,37701907,1,38037622
2020,37705315,1,38045687
2020,37701916,1,38037632
2020,37705332,1,38045703
2020,37705365,1,38045734
2020,37705364,1,38045733
2020,37698072,1,38041217
2020,37698074,1,38041219
2020,37702052,1,38037770
2020,37702055,1,38037773
2020,37702058,1,38037776
2020,37698122,1,38041267
2020,37702137,1,38037857
2020,37702136,1,38037856
2020,37705490,1,38045856
2020,37705489,1,38045855
2020,37698135,1,38041280
2020,37702151,1,38037871
2020,37698143,1,38041288
2020,37702161,1,38037882
2020,37702165,1,38037885
2020,37702166,1,38037886
2020,37702171,1,38037891
2020,37698162,1,38041307
2020,37702170,1,38037890
2020,37702168,1,38037888
2020,37702172,1,38037892
2020,37702169,1,38037889
2020,37705496,1,38045862
2020,37698173,1,38041315
2020,37702191,1,38037914
2020,37698179,1,38041323
2020,37698178,3,38041322
2020,37702195,1,38037918
2020,37702199,1,38037921
2020,37698183,1,38041328
2020,37702208,1,38037930
2020,37702213,1,38037935
2020,37698197,1,38041339
2020,37702217,1,38037939
2020,37698208,1,38041350
2020,37698207,1,38041349
2020,37702219,3,38037942
2020,37702222,1,38037944
2020,37702224,1,38037946
2020,37702225,1,38041357
2020,37705539,1,38045906
2020,37702227,1,38037947
2020,37702232,8,38037952
2020,37702231,1,38037951
2020,37702235,1,38037955
2020,37698215,1,38041359
2020,37698216,8,38041360
2020,37702240,1,38037960
2020,37702242,1,38045909
2020,37702243,1,38037962
2020,37702246,1,38037965
2020,37702245,1,38037964
2020,37702247,1,38037966
2020,37702257,1,38037976
2020,37702261,1,38037979
2020,37702270,7,38037989
2020,37702277,1,38037996
2020,37702283,1,38038002
2020,37705560,1,38045929
2020,37702288,1,38038006
2020,37702289,1,38038007
2020,37702291,1,38038009
2020,37705567,1,38045935
2020,37705568,8,38045936
2020,37705570,1,38045939
2020,37702307,1,38038026
2020,37702323,1,38038043
2020,37702322,1,38038042
2020,37702321,1,38038041
2020,37702328,1,38038048
2020,37705579,1,38045949
2020,37702329,1,38038049
2020,37702330,1,38038050
2020,37702331,1,38038051
2020,37705581,1,38045952
2020,37704908,1,38045289
2020,37704939,1,38045326
2020,37701325,1,38037023
2020,37701324,1,38037022
2020,37701734,1,38037448
2020,37705240,2,38045610
2020,37701763,2,38045611
2020,37701764,1,38037478
2020,37698061,1,38041206
2020,37701955,1,38037674
2020,37698067,1,38041212
2020,37701979,1,38037699
2020,37701991,1,38037709
2020,37705366,1,38045735
2020,37702000,1,38045736
2020,37702005,1,38037722
2020,37702018,1,38037734
2020,37702020,1,38037735
2020,37702030,1,38037747
2020,37702054,7,38037772
2020,37702090,7,38037810
2020,37702126,1,38041266
2020,37702130,1,38037848
2020,37702154,1,38037874
2020,37702174,1,38037894
2020,37702173,1,38037893
2020,37705497,1,38045863
2020,37702180,3,38037900
2020,37702179,1,38037899
2020,37702182,1,38037902
2020,37698168,1,38041312
2020,37698172,1,38041314
2020,37698175,1,38041318
2020,37702188,1,38037909
2020,37705501,1,38037911
2020,37702189,1,38037910
2020,37705523,1,38037923
2020,37705525,1,38045890
2020,37705526,1,38045891
2020,37705528,1,38037931
2020,37702210,1,38037932
2020,37705529,1,38045896
2020,37702216,1,38037937
2020,37698203,1,38041345
2020,37702218,1,38037940
2020,37702220,3,38037943
2020,37698212,1,38041354
2020,37702228,1,38037948
2020,37702236,1,38037956
2020,37702248,1,38037967
2020,37705544,1,38045912
2020,37705552,1,38045920
2020,37705557,1,38045925
2020,37702278,1,38037997
2020,37705559,1,38045927
2020,37702281,1,38038000
2020,37702282,1,38038001
2020,37698234,1,38041378
2020,37698235,1,38041379
2020,37702295,3,38038013
2020,37702296,1,38038015
2020,37702298,1,38038017
2020,37702299,1,38045937
2020,37698243,1,38041386
2020,37705573,1,38045943
2020,37705574,1,38045944
2020,37705575,1,38045945
2020,37702314,1,38038034
2020,37702315,1,38038035
2020,37702318,1,38038038
2020,37702319,1,38038039
2020,37698258,1,38045950
2020,37705582,1,38045953
2020,37705584,1,38045955
2020,37705585,1,38045956
2020,37702335,1,38038055
2020,37702338,1,38038058
2020,37705592,1,38045963
2020,37701234,7,38036931
2020,37701250,4,38036947
2020,37701251,1,38036948
2020,37704924,1,38045307
2020,37704923,1,38045306
2020,37704926,1,38036952
2020,37701286,1,38036983
2020,37701288,1,38045321
2020,37701295,1,38036992
2020,37701315,1,38037012
2020,37701373,1,38037069
2020,37704973,3,38045359
2020,37701452,1,38041144
2020,37697989,1,38037081
2020,37701546,1,38037246
2020,37705052,1,38041154
2020,37701551,1,38037252
2020,37701561,1,38037262
2020,37705070,1,38045451
2020,37701590,1,38037294
2020,37705079,1,38045459
2020,37705082,1,38037306
2020,37705100,1,38045477
2020,37701649,7,38037362
2020,37701664,1,38037373
2020,37701667,1,38037375
2020,37701670,1,38037379
2020,37701694,1,38037401
2020,37705194,1,38045573
2020,37705195,1,38045574
2020,37701744,1,38037458
2020,37701747,1,38037464
